Wavelength [nm],#7-632-âˆ†10.csv
400.08,0.06545996861807818
400.29,0.04544790885244916
400.5,0.03525569214377118
400.71,-0.007027120555025251
400.92,0.020368485805853907
401.13,-0.021766896425357108
401.34,0.010355538492987504
401.54,0.02640740950255337
401.75,0.04525165381372813
401.96,0.02362664357673435
402.17,-0.015472773310919691
402.38,0.03382473586078315
402.59,-0.027137551771525253
402.8,0.009304803430208859
403.01,0.0006355243561071509
403.22,0.038923230505190635
403.43,-0.02967557677718768
403.63,0.024878032237278826
403.84,0.02663889343974541
404.05,0.025979947492956717
404.26,0.02154590326694057
404.47,0.008810723713531542
404.68,0.0064788744393282196
404.89,0.019622762990386216
405.1,-0.016388413059596495
405.31,0.08273006066304037
405.52,-0.022809932829358434
405.72,0.0030795160632399506
405.93,0.030662449894502425
406.14,0.018283953478859652
406.35,0.004424920787039846
406.56,0.01736259467857841
406.77,-0.030796815088136018
406.98,0.028406315112593943
407.19,0.041919135037729524
407.39,0.02291394415168404
407.6,0.03726737177493902
407.81,0.0417651767166196
408.02,0.034899025826045885
408.23,-0.00671398929780491
408.44,-0.008842080360273539
408.65,0.07057725289277733
408.86,-0.011487772829183838
409.06,0.027630392161014303
409.27,0.03941434846266476
409.48,0.012326754265243342
409.69,0.037987104617589
409.9,0.024385854404751238
410.11,-0.005220665375668088
410.32,-0.009065668706766936
410.52,0.03885355903611444
410.73,0.04607006121655103
410.94,0.04774884439465696
411.15,0.024525332708798184
411.36,0.008260321424736464
411.57,0.04988772204002546
411.78,0.029693861493207054
411.98,0.015493581230633068
412.19,0.04580932798599381
412.4,-0.008323954136722793
412.61,-0.004805215127840054
412.82,0.012882193972151236
413.03,0.01099424190672645
413.23,0.030835306195135283
413.44,0.013346837816459052
413.65,0.016989904012051405
413.86,-0.018174051646739107
414.07,0.028691434646870354
414.28,0.027057062411624005
414.48,0.016035107438807154
414.69,-0.0016307455001016399
414.9,0.04066456128571377
415.11,0.010723534677428308
415.32,-0.0005493951047774541
415.53,-0.006748290618946482
415.73,0.05294033866727234
415.94,0.016748047767963316
416.15,0.033216019924296826
416.36,0.018304609505432633
416.57,0.0004786559632860313
416.78,0.026273315201864142
416.98,0.017728800814714542
417.19,0.018555255636136355
417.4,0.00578676842653928
417.61,0.006751609089715002
417.82,0.0004942183992605999
418.02,0.012877226215016661
418.23,-0.01981668923678914
418.44,0.0366921542425902
418.65,0.016748047767963316
418.86,-0.018274519473598348
419.07,0.03332189012303301
419.27,0.015230821162910859
419.48,0.03133970818237616
419.69,-0.000512643461703403
419.9,-0.0005005124293919594
420.11,0.03310515696497457
420.31,0.022618896753987403
420.52,0.025295700865189317
420.73,0.033016952872112836
420.94,0.012032387146481423
421.15,0.037787982182715694
421.35,0.006125318778749709
421.56,0.030006352768936605
421.77,0.016245179459564357
421.98,0.024805360582310504
422.19,-0.017066874663398107
422.39,0.019105714256938487
422.6,0.005340533632019364
422.81,0.02945312525490481
423.02,0.015433084428050145
423.22,0.023973565090209842
423.43,0.025515139537544633
423.64,-0.009975427798282976
423.85,0.0013189251243949903
424.06,0.005213314001912614
424.26,0.008355944843782265
424.47,-0.002395874869215186
424.68,-0.017697411667290074
424.89,-0.0031892171300946658
425.09,0.013932124219739533
425.3,-0.02628238904298431
425.51,-0.007864456702367925
425.72,0.004976231216444828
425.93,-0.007445649272549669
426.13,0.0021957229745494643
426.34,0.005669195062537653
426.55,-0.011800363329453183
426.76,0.02155160124310577
426.96,0.014058725660361359
427.17,-0.020240309189985328
427.38,0.024627460085585053
427.59,-0.007255623796977147
427.79,0.031079776228063485
428.0,-0.0228014036389494
428.21,0.011128908118902535
428.42,0.013964921483532771
428.62,0.02036929963093053
428.83,-0.011335654113356507
429.04,0.019532190438075143
429.25,-0.002231002364291233
429.45,0.01767340275950652
429.66,0.021205583368736163
429.87,-0.008557721817506305
430.08,0.019600950803140563
430.28,0.015676692821385146
430.49,-0.0060159409500759944
430.7,0.04489883858720498
430.91,0.002884342354998314
431.11,0.010645778382345298
431.32,0.003645599617549356
431.53,0.0036816212165640696
431.74,0.008082945290872216
431.94,0.024627934576507048
432.15,0.03918602033809449
432.36,0.025555792480772575
432.56,-0.001169262429259593
432.77,0.01364436990653736
432.98,0.01485818435347824
433.19,0.03264239462500463
433.39,0.0035276722188008493
433.6,0.03271214739120429
433.81,0.017654555145795538
434.02,0.006163259644650816
434.22,-0.009367511437077888
434.43,0.010094802187701353
434.64,0.022035033363186757
434.84,0.026729199125811013
435.05,0.015083707119843352
435.26,0.0003486741068220642
435.47,0.013043373176895239
435.67,0.030663294209640254
435.88,0.00033719694103174775
436.09,-0.0032546680833132704
436.29,0.023749160489604966
436.5,0.011215328571838367
436.71,-0.014460713153682005
436.92,-0.0038650039857067503
437.12,0.005183053884295898
437.33,0.0217113272589802
437.54,0.0016760062746552498
437.74,0.021504504172350676
437.95,0.026515438790107277
438.16,0.0056269577870644745
438.36,-0.0003595969578586346
438.57,-0.005823792809544017
438.78,0.005183053884295898
438.99,0.035892756976173154
439.19,0.0029640757830478016
439.4,-0.0037244083230954243
439.61,0.018026381863387536
439.81,0.0236446699797345
440.02,0.004821788820971672
440.23,0.016621012283259066
440.43,0.018725262662323095
440.64,0.025037706014023695
440.85,0.018357334640965943
441.05,0.024535438329876924
441.26,-0.0016330797374992487
441.47,0.012968096040094993
441.67,-0.010379325377732878
441.88,0.016239522056715656
442.09,-0.003515979750518679
442.29,0.019402598770932086
442.5,-0.008549316275610489
442.71,0.001612573850953134
442.91,0.014038330828588455
443.12,0.015601958558372632
443.33,-0.003008212252192815
443.53,0.00689181216408091
443.74,0.009709132363398333
443.95,0.008064309788588108
444.15,-0.02254207076278991
444.36,0.006493897610129701
444.57,0.00657132860029123
444.77,0.00864942017705331
444.98,0.006023145532280928
445.19,0.03704294520469904
445.39,0.015315930680449856
445.6,0.005981304165104919
445.81,0.015752262019688747
446.01,0.0002924178941893906
446.22,-0.030077249774270114
446.43,0.022879501293189226
446.63,0.017136151759405423
446.84,0.005690229359681734
447.05,0.016136640725590536
447.25,0.0008870958996215439
447.46,-0.0027981819596163645
447.67,0.01262339467406085
447.87,-0.0020998734938598267
448.08,0.003187483103824793
448.28,0.0021715893108298417
448.49,0.007616147903088001
448.7,0.014799908629110355
448.9,0.013656405962736201
449.11,-0.00031261364143850994
449.32,0.00815216799778838
449.52,0.003935139107933081
449.73,0.0066174868490677845
449.93,0.031281142360298324
450.14,0.008164433269000137
450.35,-0.006976688500109905
450.55,0.01888442364538205
450.76,-0.005797957910633943
450.97,0.011782194001453387
451.17,0.007528789421909735
451.38,0.023173140495016696
451.58,0.009697675649917956
451.79,0.0014125542558594496
452.0,0.010913758987645265
452.2,0.003572357617025016
452.41,0.005711146643646837
452.62,0.003099015690677099
452.82,-0.002618590536883834
453.03,0.007399250044284545
453.23,-0.004631501634015633
453.44,0.004243876823365251
453.65,0.00805087883257256
453.85,0.009199378805868819
454.06,0.00513492588193768
454.26,0.001374833148888248
454.47,0.007547035307668806
454.68,0.012602193650812065
454.88,0.006361339495900103
455.09,0.013288952178915457
455.29,-0.0013643465013148362
455.5,0.0076145446699133895
455.71,-0.0022786629189689893
455.91,0.010294221125118642
456.12,0.0201298964808914
456.32,0.012289623560193995
456.53,0.0051572945455685285
456.73,0.030537664597328783
456.94,0.013173830941107545
457.15,0.0277116559172469
457.35,-0.0076609530384906255
457.56,0.007531324356149479
457.76,0.012431587891856352
457.97,0.020654155338486947
458.18,0.016085707089
458.38,0.010126893120439047
458.59,0.004219847798780475
458.79,0.03350990183029774
459.0,-0.0028172525097742147
459.2,0.008508141154213361
459.41,0.0055164134490471445
459.62,0.0094728755156006
459.82,0.007137572586611615
460.03,0.00716767629633952
460.23,0.010296228781643163
460.44,0.007928496356077638
460.64,0.003933752599533981
460.85,0.008019946665786037
461.06,0.012430890230120983
461.26,0.011248699942623877
461.47,-0.0007452100527959213
461.67,0.005121726783763212
461.88,0.002966448951189648
462.08,0.01478129923973416
462.29,-0.009876863702049946
462.49,0.0006899145956577736
462.7,0.014541465750908538
462.91,0.021586443965922093
463.11,0.0028314611693195063
463.32,0.019029008806722918
463.52,0.009634956377166026
463.73,0.0006454229413927736
463.93,-0.0057120292815539715
464.14,0.0074872245473674645
464.34,-0.011056092994109897
464.55,-0.000651799503405444
464.75,0.0005839411889842291
464.96,0.011425057933137172
465.16,0.006037618250143551
465.37,0.013936375204508286
465.58,0.007765282744947847
465.78,0.0134693793923003
465.99,0.0036449212666551456
466.19,0.016761791160703775
466.4,0.011951977628313406
466.6,0.013191794694931543
466.81,0.0021595757519824663
467.01,-0.001360114133124795
467.22,0.0055371656263548865
467.42,0.007671517251140767
467.63,0.0064482039422064765
467.83,-0.0029994244040051224
468.04,0.0016532706961426933
468.24,0.007575001297773036
468.45,0.004906378780247174
468.65,0.003961781049791241
468.86,0.01268427964842641
469.06,0.0015410192546822697
469.27,0.003369976872205832
469.47,0.0008799175157379855
469.68,0.013478439778164032
469.88,0.004712736973906929
470.09,0.004821376567127165
470.29,0.009198556078430441
470.5,0.0034794228771755486
470.7,0.007020246867116348
470.91,0.0008082571646056433
471.11,0.011070461913684913
471.32,0.001090731943300036
471.52,-0.0017427351076651873
471.73,0.007294928655038767
471.93,0.00014746589429060565
472.14,-0.0013962747522693502
472.34,0.010319568363674687
472.55,0.0032444047670793902
472.75,0.007682534791651535
472.96,0.024825524425470726
473.16,0.01576226507791907
473.37,0.015774863877012064
473.57,0.012844317518756329
473.78,0.0027488904734710782
473.98,0.005739909771160066
474.19,0.013652991834810028
474.39,0.007047206859295167
474.6,0.0023920067362160086
474.8,-0.0018316256661718307
475.01,-0.0009964155448950606
475.21,0.009214449603744018
475.42,0.006351347799805528
475.62,0.007167031072717278
475.83,0.0038349896332308675
476.03,0.00716241145460634
476.24,0.0009457159069415654
476.44,0.00811015498191925
476.64,0.002228992807593919
476.85,0.005572568724928134
477.05,0.003377540483137109
477.26,0.005889196460886269
477.46,0.0018783851856273336
477.67,0.0038770416216328384
477.87,0.0008542506716711983
478.08,-0.0006070806501894118
478.28,-0.0028026881320804943
478.49,-0.0018486998596471916
478.69,-0.0006129668204460524
478.9,-0.003865954444837995
479.1,0.003885206940936209
479.3,0.003878802458918502
479.51,0.005561280193916097
479.71,0.003272202868444114
479.92,-0.0038408010933118145
480.12,0.005612059286708346
480.33,-0.0021492813416578343
480.53,0.006552843044492637
480.74,-0.005379886085579742
480.94,0.012135807564543863
481.14,-0.0009721594835740483
481.35,0.004322643448595848
481.55,0.008870460994333668
481.76,0.004994191963404181
481.96,-0.0024973137319529064
482.17,0.005013642486182717
482.37,0.004424801721588133
482.57,0.006612336023665052
482.78,0.001582728221103407
482.98,0.002552194099256581
483.19,0.0027540227484485263
483.39,0.0096261786543482
483.6,0.005119358926995101
483.8,0.00050811918242367
484.0,0.0016783103156577522
484.21,9.384162542292193e-05
484.41,-0.0009107698718194412
484.62,-0.0007062538381404351
484.82,0.003195521385009739
485.02,0.004457274876224474
485.23,0.0027630171900465523
485.43,0.0043902216193993475
485.64,-0.0002930672696267075
485.84,-0.00434794984063996
486.05,0.002606927535767819
486.25,0.005817926576406739
486.45,-0.0008701704331430494
486.66,0.0030624358369866615
486.86,0.0028626709965037015
487.07,0.003404538013805127
487.27,0.0027245225313205033
487.47,0.003608808613138791
487.68,0.0006371003680657639
487.88,0.013296322474922972
488.09,0.006707273524940577
488.29,0.005470325835922281
488.49,0.00854019457549899
488.7,0.00026664806432412597
488.9,0.005177228283982321
489.1,0.006640924081047714
489.31,-0.0025685230960401178
489.51,0.002179342199469849
489.72,0.007685219513653116
489.92,0.003913844056464114
490.12,0.0025551861132018018
490.33,0.0019820786280460773
490.53,0.0006075506265956143
490.74,0.00042855030850008695
490.94,-0.0012824825627102043
491.14,0.0031838860026202798
491.35,0.0007658208546018631
491.55,-8.954018374619626e-05
491.75,0.004453832117340538
491.96,0.005499429465415498
492.16,0.003800648184820898
492.36,0.004982900737916944
492.57,0.0005869033579994994
492.77,0.001246352304251586
492.98,-0.002906219118067158
493.18,0.0012287243451289751
493.38,0.003355128996485699
493.59,0.0002411259461540476
493.79,-0.0015442543420129808
493.99,0.002064610948571721
494.2,0.002825014846305123
494.4,0.0012161240364544515
494.6,-0.003179820643824353
494.81,0.002485548164213776
495.01,0.004770758447526613
495.22,-0.0025170353207048103
495.42,0.004720326556950144
495.62,0.0015262697515130885
495.83,-0.0051777040950411815
496.03,0.0018192491275990253
496.23,0.005877404463261573
496.44,0.0058163448526294655
496.64,0.004600227175871526
496.84,0.004033146874097589
497.05,0.0003899383420639095
497.25,0.0006990140134595406
497.45,-0.002251311964728139
497.66,-0.0008631335284977204
497.86,0.006730884371928013
498.06,0.005093148707868122
498.27,0.005679634174201261
498.47,0.0002270941663450948
498.67,0.001888871999638249
498.88,0.00266554271536318
499.08,0.00037622499021103695
499.28,0.0002301493382221841
499.49,-0.0002351794086870233
499.69,0.0020465297249562474
499.89,-0.0027802321232045964
500.1,0.00022487267752983737
500.3,0.004890633897017678
500.5,0.006402563845334192
500.7,0.000814476585003034
500.91,-0.0006683090401139306
501.11,-7.83899242817265e-05
501.31,0.001560662930582941
501.52,0.0021450062622666104
501.72,0.0072146209178497005
501.92,0.003965446353853181
502.13,0.00035989709143429777
502.33,0.0002148877828677226
502.53,0.001392525633207802
502.74,0.0027141725262312807
502.94,0.00836180701104948
503.14,0.007751169975622797
503.34,-0.0016354101766906284
503.55,0.002675642792568649
503.75,0.00210384292561245
503.95,0.003369653289788639
504.16,0.006361514024545922
504.36,6.83479568395753e-05
504.56,0.006279726071957301
504.76,0.005938140107594819
504.97,0.007860805142045268
505.17,0.0049868161341168945
505.37,0.0026768060360803274
505.58,0.002490739852811998
505.78,0.003334230978148401
505.98,0.0009336002146398326
506.18,0.002354555182412471
506.39,0.00277230765291098
506.59,0.0024668258396578495
506.79,0.003852651832166243
507.0,0.0032898335823187005
507.2,0.0034923320107418483
507.4,0.004903117007108323
507.6,-0.001187773993310187
507.81,0.0024170011171849976
508.01,0.003943125336585483
508.21,0.001590250056723412
508.41,0.001691822791444174
508.62,0.0003312422161695434
508.82,0.0030928789519363595
509.02,0.002141206094944897
509.23,0.0047692585232177965
509.43,0.0031448132270121437
509.63,0.0026572909574052953
509.83,0.002495615056116109
510.04,0.0025033943297021574
510.24,0.0027710731322767505
510.44,-0.0021043210968791945
510.64,0.004260080624545646
510.85,-0.0002032010136144627
511.05,0.006246576084302431
511.25,-0.000730887436201891
511.45,-0.0007356527374466336
511.66,0.004635869623982603
511.86,0.004259375036863158
512.06,0.0012448260292980944
512.26,0.0073050169119587074
512.46,-0.0005972692602732396
512.67,-0.0019052956274432334
512.87,0.0012355695750494772
513.07,-0.00033544957639350625
513.27,0.005006359176195294
513.48,0.0005676682990365216
513.68,0.003342971424158527
513.88,0.002873384784721528
514.08,-0.0028415032790938717
514.29,0.002706750824291563
514.49,0.003970896131723557
514.69,0.005029685920679297
514.89,0.004184179439918021
515.09,0.004776974047117629
515.3,0.004194666800102606
515.5,0.0018319230000368894
515.7,-0.0004410160181872979
515.9,0.0020439637451986543
516.11,-0.0019078360931476508
516.31,-0.0006812638263978382
516.51,0.002505513141506685
516.71,0.0026253345443269906
516.91,-0.0013885958371586465
517.12,0.0037566494928802326
517.32,-0.0016242059809301501
517.52,-6.430876607226515e-05
517.72,0.002782773501854974
517.92,0.0024526799978796068
518.13,5.6262269791761276e-05
518.33,0.0005378933534470011
518.53,0.0031583026794715524
518.73,-0.0004144446420672672
518.93,-0.0011214981759249138
519.14,0.0011312338698208934
519.34,-0.0023706732720400496
519.54,-6.235231091661251e-05
519.74,0.0011054864119219596
519.94,0.0015723686337439171
520.15,-0.00041303784917170924
520.35,0.0012089427710330546
520.55,-0.0005279850973165814
520.75,-0.000992240769252333
520.95,-0.0020103027500265012
521.16,0.003052679567373211
521.36,0.003284457234623952
521.56,0.0017474753835934006
521.76,0.004213340559823818
521.96,0.0019711490658652787
522.16,-0.0017394373603101206
522.37,0.0014925783583710573
522.57,-0.0002857222982477416
522.77,0.0034216294970232956
522.97,-0.0006119646454049056
523.17,0.003020983115010576
523.37,0.0007106180718194354
523.58,-0.0018374553782258894
523.78,-0.00027950096950655914
523.98,0.003906749870151382
524.18,0.004800547862276516
524.38,0.0011470949259471655
524.58,0.00419054992788493
524.79,-0.0007160732201635129
524.99,0.0008259628312749259
525.19,0.0024646332817418732
525.39,0.002528008591742308
525.59,0.0018909332146682266
525.79,0.005065827525022306
526.0,0.004175540585122274
526.2,0.0033918543545726496
526.4,-0.0017808358805681114
526.6,0.00015801810524315312
526.8,0.0038934564583168038
527.0,-0.0017627929084701869
527.2,0.002180463947248945
527.41,0.003447244781874989
527.61,0.0034943582005545646
527.81,0.00185224238786345
528.01,0.0004950713910470585
528.21,0.0026600684352752566
528.41,0.0009930539028753346
528.61,0.003913863352550732
528.82,0.00317869972441958
529.02,-0.0013233498875551497
529.22,0.003834946038136347
529.42,0.005077928777856542
529.62,0.00015351671511764706
529.82,-0.0019801051520021854
530.02,0.003954967210257937
530.22,0.0019530826566640477
530.43,0.0038772481366149704
530.63,0.0013306227060958834
530.83,0.003514402744247491
531.03,0.001313386426925979
531.23,0.003606241103087342
531.43,0.0020728464014306627
531.63,0.0013438135544934463
531.83,0.0007962110016656454
532.03,0.003950748709548082
532.24,0.0022086946734791737
532.44,0.0032560043510765305
532.64,0.002543624624157538
532.84,0.0005791203690835814
533.04,0.0014283267904905896
533.24,-0.00016361980916155015
533.44,0.0035712270782296426
533.64,-0.0014480940487223348
533.84,0.0006960196881878266
534.04,0.003243181986116842
534.25,0.0013475889352337217
534.45,0.003214443327554094
534.65,0.0014380853381727795
534.85,0.0016459673799192021
535.05,0.00263855722155232
535.25,0.0034819927320585997
535.45,0.00048518658605465665
535.65,0.0009055801038475468
535.85,0.001977758973768411
536.05,-0.0011301249932914473
536.25,0.002062308146860118
536.46,0.00047946349462156556
536.66,0.0017373844225786407
536.86,-0.0009181122125962166
537.06,0.004339858228469181
537.26,-0.0012291499919654585
537.46,0.0035041627217177775
537.66,0.0026861376557351033
537.86,0.001228251872901163
538.06,0.0026143152880377537
538.26,0.001002938728557094
538.46,0.00048392628903286413
538.66,0.0009123094367661132
538.86,0.004623382724654896
539.07,0.0022913706803593605
539.27,0.003927772984871163
539.47,0.004511270151607261
539.67,0.0002677534781644548
539.87,0.0031357464764474596
540.07,0.0033549725033371453
540.27,0.0023266283767586667
540.47,0.0011169934572808561
540.67,0.0028483676751490704
540.87,0.004146288984130127
541.07,0.0032046229805849096
541.27,-0.0003772289095008193
541.47,0.0037028121357030653
541.67,0.0002651108352380579
541.87,0.0022972544941556486
542.07,0.0006929638553288732
542.27,0.0002620466107303361
542.47,0.003352113701367248
542.67,0.0014327321724313296
542.87,-0.0021626377890543278
543.08,-0.002177548622825452
543.28,0.0035738963074603254
543.48,0.002899805401300493
543.68,0.002957242921804027
543.88,0.003198920274719697
544.08,0.000798508630390466
544.28,0.002397321385741564
544.48,0.005564008603673005
544.68,-0.0015417648799015123
544.88,0.00026431687553599614
545.08,0.004776987001324949
545.28,0.0019858388612616056
545.48,0.0006860580720128391
545.68,0.001622151475984355
545.88,0.0012189849742614174
546.08,0.0006893467759147873
546.28,0.0007883971623775549
546.48,0.0027865996327701733
546.68,0.0036371751715636173
546.88,0.0015348429962058173
547.08,0.0028288863936292243
547.28,0.0012088369048165123
547.48,0.001102875850125579
547.68,-0.0003781992242482333
547.88,0.004878116547662649
548.08,-0.0016319503905226622
548.28,0.0015298131026990234
548.48,0.000687588886820733
548.68,0.0037277421359610914
548.88,0.00350246678302661
549.08,0.00026347146473643877
549.28,0.005972964715792425
549.48,-0.0002646417868252017
549.68,0.0033935643703936267
549.88,0.0017170990288771922
550.08,0.003789426159262047
550.28,0.002869815158651518
550.48,0.0031845445642632564
550.68,0.0024099073229050558
550.88,0.0019255958753623891
551.08,-0.0015172910700714953
551.28,0.004309382972162264
551.48,0.0038268016521033864
551.68,0.002435665761706411
551.88,0.0045939109777862535
552.08,0.0017215858441203505
552.28,0.0017044830621881374
552.48,0.0030796211676966645
552.68,0.0007666353786909362
552.88,0.0024878050742739495
553.08,0.001200864441646992
553.28,0.004121947511206125
553.48,0.0022798446333508427
553.68,0.0025318189312173722
553.88,0.0010946897207093449
554.08,0.0005598607452221391
554.28,0.002553748657527031
554.47,0.0016086581038629903
554.67,0.002756996548415658
554.87,0.001606653435403085
555.07,0.0009897331629774432
555.27,0.0031145615218738146
555.47,0.00247072483432561
555.67,0.0012840422108044026
555.87,0.0031104284724458526
556.07,0.002085607767212315
556.27,-0.0011671789993725236
556.47,0.001989606118268543
556.67,-0.0014835165844225208
556.87,-0.0005673757818028482
557.07,0.0027874083744887025
557.27,-0.00025687280922753964
557.47,0.0009679851680996539
557.67,0.004716707308212858
557.87,-0.0014906704843184303
558.07,-0.0011727593435621327
558.26,0.0008574571280538531
558.46,0.004600734093874488
558.66,-0.002267966199590437
558.86,0.0016665423159442536
559.06,0.0018602423640401969
559.26,0.0018621177083223827
559.46,-0.000552575371532334
559.66,0.000450388917896242
559.86,0.0035929426604827722
560.06,0.003884227855815432
560.26,0.0002504667540930573
560.46,0.0020668668281856608
560.66,0.0018174128323149136
560.86,0.0015408861474657818
561.05,-0.002825058996393424
561.25,0.0005437255819490295
561.45,0.0034473045876886334
561.65,0.0010317013361081683
561.85,-0.00014985848070298404
562.05,-0.00034395310457120654
562.25,0.0016236650151072866
562.45,0.004214054104214594
562.65,-0.0003478522340729912
562.85,0.002706132186956638
563.05,0.0004432451823385198
563.24,0.0029472781474416134
563.44,0.002592810385898554
563.64,0.0015312779816040185
563.84,0.0029080178307315727
564.04,0.0002456857475444875
564.24,0.0008133307500152861
564.44,-0.002414137734364126
564.64,0.0024805272828225013
564.84,0.0050843452692919296
565.03,0.002019561104764869
565.23,0.0007301484518005386
565.43,0.0017168252765318824
565.63,-0.000540633895881013
565.83,0.003484243925253882
566.03,0.0031530139103554907
566.23,0.00024129570525255824
566.43,0.0007292220005259424
566.63,0.001127340716725689
566.82,0.001126344487640413
567.02,0.003709689000069723
567.22,0.0005395432718315529
567.42,0.0027920329087066957
567.62,0.0023387289456811935
567.82,0.002851188029812719
568.02,0.002364490174836031
568.22,0.00023769825054779963
568.41,0.0017024381985490933
568.61,-0.000246098395249422
568.81,0.0011109636329242418
569.01,0.0023838382564166215
569.21,0.0010296723194297543
569.41,0.0017956812031169008
569.61,0.004314464921547097
569.8,-0.0031641328760858628
570.0,0.0026342521769574545
570.2,0.000816466340611733
570.4,0.0013075720116043999
570.6,0.0007283688990337666
570.8,0.003252642400544476
571.0,0.003254856487238553
571.19,0.0016259088702756273
571.39,0.00013934053429770529
571.59,-0.0005317424650501243
571.79,0.0014862640656872774
571.99,-0.0009259806253672511
572.19,0.00331216126212596
572.38,4.547400050056493e-05
572.58,0.0015711611804124722
572.78,-5.0773291038372205e-05
572.98,0.0011113941776049057
573.18,-0.0021801751311046518
573.38,0.0031229923435312375
573.57,0.002143490695356346
573.77,-0.0006249145691859581
573.97,0.0013923378158327848
574.17,0.00721834735247561
574.37,0.003222889198073821
574.57,0.0012888074728120164
574.76,0.00316199650600236
574.96,0.0009006941125802683
575.16,0.0015659331734000006
575.36,0.001869093046165877
575.56,-0.0002431406158616876
575.75,0.002978122424693401
575.95,0.0025211958258946274
576.15,0.0007997400080890937
576.35,0.0007193918177753201
576.55,0.003470980052905148
576.74,0.0023157122934265874
576.94,0.0010880962137732068
577.14,0.002334712608649251
577.34,-0.0008046417409854465
577.54,0.00023586063554657043
577.74,0.0006139988320711525
577.93,0.0005241904772407975
578.13,-0.0014581735236626364
578.33,0.0015440606941630227
578.53,-0.00023752254859329183
