Wavelength [nm],#30-Rouge-BP.csv
747.08,0.009071509255845628
747.26,0.006037274738713649
747.45,0.0031992523800721687
747.63,0.006541915700151545
747.82,0.009477679529456991
748.0,0.0067242028887874285
748.19,0.005991591372149026
748.37,0.008297943917027713
748.56,0.006004297138207666
748.74,0.007232688984264396
748.93,0.0073850473780722025
749.11,0.008681798299202747
749.3,0.006580954811524088
749.48,0.005621503210348121
749.67,0.01018185284201756
749.85,0.00971162324472908
750.03,0.008059866546804887
750.22,0.010676156583629899
750.4,0.010603193300982068
750.59,0.0049143010108085965
750.77,0.009849889444240627
750.96,0.009444297194743911
751.14,0.0035416925885800644
751.33,0.014217341835735286
751.51,0.008389621127703407
751.69,0.007318412763487119
751.88,0.00556628564023215
752.06,0.008089165993924606
752.25,0.005887176149061569
752.43,0.009494366576947919
752.62,0.006240746838795072
752.8,0.0106239872092404
752.99,0.009187448419857807
753.17,0.008426283337666816
753.35,0.011068642889738259
753.54,0.009442913915798275
753.72,0.0036096064451876307
753.91,0.006931377803817172
754.09,0.006611374901802665
754.28,0.008675936299252824
754.46,0.00852249844640567
754.64,0.006881086997627126
754.83,0.008453550972896472
755.01,0.008910252368225765
755.2,0.009494814916056369
755.38,0.004689169032511185
755.56,0.009787455595226563
755.75,0.008637780354821014
755.93,0.0067751498159759815
756.12,0.008445594266098361
756.3,0.0061056647392570265
756.48,0.0077654352623041335
756.67,0.008155020240800096
756.85,0.00433452808954922
757.04,0.00914502626658696
757.22,0.008389905961913833
757.4,0.010091948121365095
757.59,0.010044638478761001
757.77,0.0033504438538243335
757.96,0.011150326008812012
758.14,0.009320819880356603
758.32,0.004093611818350223
758.51,0.014647284263286984
758.69,0.009589607641647848
758.87,0.011353094294882526
759.06,0.010716780781820598
759.24,0.004423421162786934
759.43,0.006502769133928623
759.61,0.014192741618291945
759.79,0.010222455546784377
759.98,0.005689320137746757
760.16,0.010686153809879098
760.34,0.009916648448208911
760.53,0.013974482649741254
760.71,0.011930972206710735
760.9,0.00924085167054474
761.08,0.007528374569457991
761.26,0.010411390497289123
761.45,0.0011830032562492195
761.63,0.009303322759968877
761.81,0.00909283643354958
762.0,0.0096615421343439
762.18,0.006672125524341369
762.36,0.003194400397405643
762.55,0.007344540013189791
762.73,0.013545739500896018
762.91,0.006064592078392582
763.1,0.00448120751982291
763.28,0.010723812161682097
763.46,0.0015985450000576657
763.65,0.0012847895645627275
763.83,0.002203805138267825
764.01,0.00533604762345394
764.2,0.004656736766011489
764.38,0.013713015178586526
764.56,0.007104093473351269
764.75,0.007971356234429029
764.93,0.009223720977177921
765.11,0.00453409024611263
765.3,0.006069040664352551
765.48,0.010257137022094746
765.66,0.0041177158835350195
765.85,0.0063451715270705705
766.03,0.005676338822495398
766.21,0.010200648493564982
766.4,0.004799550829673108
766.58,0.012213267171337855
766.76,0.002860692770686387
766.95,0.005118154578545071
767.13,0.004227057332569282
767.31,0.005112990293044193
767.49,0.011280895180438283
767.68,0.0059855646332983865
767.86,0.004136773275033494
768.04,0.005793628193357133
768.23,0.01046595771539058
768.41,0.0019031260560571045
768.59,0.010476404937871782
768.78,0.008803139061414155
768.96,0.009150732574269614
769.14,0.009629632252767355
769.32,0.006125752033004554
769.51,0.006336311941510972
769.69,0.010983418032347975
769.87,0.004361631007711752
770.06,0.0037541962495397634
770.24,0.005053886019143861
770.42,0.009500034187146936
770.6,0.007433299079651068
770.79,0.003943671515829748
770.97,0.00559576689261609
771.15,0.007758786809710237
771.33,0.0044741786806649815
771.52,0.00850404202008943
771.7,0.005337686663069952
771.88,0.008477029237379766
772.07,0.007941704154347575
772.25,0.003787320880848421
772.43,0.01082939765059961
772.61,0.0062811926438234664
772.8,0.009769023946158122
772.98,0.006807123731881515
773.16,0.00571351146017068
773.34,0.006932644962240855
773.53,0.007374458165058719
773.71,0.006466734589375556
773.89,0.00685613262519369
774.07,0.010207819946141483
774.26,-0.00033643140556063644
774.44,0.005164044171802244
774.62,0.0036325722388146366
774.8,0.00958255665061456
774.99,0.007348591499742564
775.17,0.008254926021897582
775.35,0.008083878838471979
775.53,0.00893614037463218
775.71,0.005596071422308362
775.9,0.0009872813257424745
776.08,0.007732783911623157
776.26,0.006274408098304084
776.44,0.006149857737829175
776.63,0.007353551756271746
776.81,0.00566852000593402
776.99,0.010382834793030291
777.17,0.004808698081933667
777.35,0.007887983289861086
777.54,0.009812554977931966
777.72,0.007627668335629073
777.9,0.0070625784051751945
778.08,0.010072565480433112
778.27,0.0050327537235951994
778.45,0.006582659394395341
778.63,0.005404470661136188
778.81,0.005221059003580788
778.99,0.0014266999220240667
779.18,0.006832927591226236
779.36,0.0025163538498253796
779.54,0.0034937690915164276
779.72,0.004327445521126042
779.9,0.00653101130832046
780.08,0.002177980671117835
780.27,0.007089181406953173
780.45,0.008100846590946547
780.63,0.003677339563006739
780.81,0.0025760124330851354
780.99,0.004546853443434318
781.18,0.004257855872257292
781.36,0.005763517320296895
781.54,0.01033572771366619
781.72,0.0068829803259769125
781.9,0.00497808803254714
782.08,0.005018941273653694
782.27,0.00678308469218612
782.45,0.007278308813803219
782.63,0.004723450279759914
782.81,0.005648004926095373
782.99,0.0035187755095707337
783.17,0.00721105320806141
783.36,0.005327010343510474
783.54,0.0077680608066973125
783.72,0.0032569485827555395
783.9,0.00949716378010752
784.08,0.005814462381053612
784.26,-0.00023147606020119848
784.45,0.004962384935283404
784.63,0.007130253656883524
784.81,0.00709324996472318
784.99,0.006046013174170697
785.17,0.00745878508333414
785.35,0.0063310762942242705
785.53,0.007204314446939636
785.72,-8.264114348357105e-05
785.9,0.0037831540371531035
786.08,0.007636304493320577
786.26,0.010422726957004937
786.44,0.0038735788668742732
786.62,0.00481266074633455
786.8,0.010735933452201892
786.99,0.003987684974576473
787.17,0.005010167507612036
787.35,0.005319249279857687
787.53,0.011511887621635564
787.71,0.009480583031068673
787.89,0.005488461254884619
788.07,0.005719807727221848
788.25,0.0017036153984359107
788.43,0.0030579109376740053
788.62,0.0072411351297846
788.8,0.009244739143364423
788.98,0.010001076791921568
789.16,0.002210763377479736
789.34,0.009713597803115901
789.52,0.011880901107311392
789.7,0.00635208549746719
789.88,0.008852113067140562
790.06,0.007017755304404045
790.25,0.007226569857938261
790.43,0.008996631936984243
790.61,0.005634439047843388
790.79,0.008232944363625483
790.97,0.002508240783633533
791.15,0.008823429661991553
791.33,0.007644425097557167
791.51,0.012465611187617838
791.69,0.003557446414830389
791.87,0.00461975211705873
792.05,0.006953255410233424
792.24,0.008878219665358941
792.42,0.003155601576879003
792.6,0.008933694368881856
792.78,0.006433411993431343
792.96,0.008782778903407852
793.14,0.0026974632806948625
793.32,0.006421284861067369
793.5,0.008514798490384674
793.68,0.010266266079132676
793.86,0.008779938363343405
794.04,0.006748779445849176
794.22,0.0025470907892562603
794.4,0.009230625147521052
794.58,0.003591145752812314
794.76,0.010489106622365713
794.95,0.01058767884145816
795.13,0.009595965676821977
795.31,0.005739529507361826
795.49,0.011995230209882456
795.67,0.010884734174651295
795.85,0.003479196487509158
796.03,0.013902489563611465
796.21,0.010753373559566334
796.39,0.005251024343910376
796.57,0.006599369027681688
796.75,-0.0019183442074459471
796.93,0.004107730779574584
797.11,0.006480571757167509
797.29,0.004562714612220814
797.47,0.0112147106627896
797.65,0.010271552375858495
797.83,0.008982021958127454
798.01,0.01086138902009683
798.19,0.005832896093913034
798.37,0.005914007931760102
798.55,0.008995357127360245
798.73,0.014855021392184148
798.91,0.008347529467528503
799.09,0.00804917173361585
799.27,0.01081504378911763
799.45,0.012070634794315473
799.63,0.008778821201947486
799.81,0.010533022552479055
799.99,0.008325650586661053
800.17,0.011634520500591883
800.35,0.0027415557289519397
800.53,0.003404538013805127
800.71,0.004248292896231356
800.89,0.008399471497052027
801.07,0.006296943698353057
801.25,0.01171667972786094
801.43,0.009497696940649093
801.61,0.007871525729905439
801.79,0.0110913369727482
801.97,0.0204106301412222
802.15,0.005263219557646976
802.33,0.009985460554548548
802.51,0.009100457241798572
802.69,0.012023375885875563
802.87,0.011392411273405964
803.05,0.006917878517254716
803.23,0.007904566034066073
803.41,0.007823375323779485
803.59,0.018742537917903368
803.77,0.011854346508637892
803.95,0.010297393087814627
804.13,0.008064450933111292
804.31,0.009602811643873003
804.49,0.00384846996124514
804.67,0.011488566442341095
804.85,0.011703544192506427
805.03,0.00426823294869898
805.21,0.006555246121279686
805.39,0.007771224452871655
805.57,0.007443910038742994
805.75,0.005079682241720604
805.93,0.011630430997887875
806.11,0.009376532188853945
806.29,0.012377766700707803
806.47,0.010371215755437117
806.65,0.010457168537718033
806.83,0.011337610424342441
807.0,0.00922166685190062
807.18,-0.002060511682066695
807.36,0.010562211357143672
807.54,0.010175609498242403
807.72,0.005217220585742878
807.9,0.009620543715595396
808.08,0.009671700806956961
808.26,0.00884158990636919
808.44,0.00862839171103823
808.62,0.0013700142789148109
808.8,0.005814666176337355
808.98,0.0072747562239285895
809.16,0.014822094764262047
809.34,0.007759056760725819
809.51,0.012926420987261178
809.69,0.009230595318022087
809.87,0.016093287117830108
810.05,0.010515571239385915
810.23,0.013722486087483525
810.41,0.011950288728301171
810.59,0.017876175884666824
810.77,0.00601453663968776
810.95,0.015090172401354993
811.13,0.012322909616280537
811.31,0.01261586786700474
811.48,0.010305248824815564
811.66,0.008406307206315704
811.84,0.012097169587083392
812.02,0.00545809748837658
812.2,0.0030371571236135204
812.38,0.015909110926594222
812.56,0.017727715615423568
812.74,0.013258634391933678
812.92,0.009618729434843647
813.1,0.009212624141222744
813.27,0.005885937007756212
813.45,0.02481171350057178
813.63,0.014310304622359417
813.81,0.012686989196412497
813.99,0.002181569918363061
814.17,0.01598125403519319
814.35,0.008972940229898568
814.53,0.010295524781960231
814.7,0.00836098140845358
814.88,0.01815845090059758
815.06,0.01425713386745641
815.24,0.013724121103231911
815.42,0.004990439658653602
815.6,0.011957618103310688
815.78,0.016157672358264704
815.95,0.017291552108993895
816.13,0.013880503848199985
816.31,0.016101513550732676
816.49,0.01378885032968544
816.67,0.015832244522029696
816.85,0.010416083087332207
817.03,0.01080061538085209
817.2,0.009347950923913195
817.38,0.01761038063203798
817.56,0.007690029155133976
817.74,0.02259544856452497
817.92,0.012531122003508269
818.1,0.015469027652211875
818.27,0.011390894017299116
818.45,0.018518405600034156
818.63,0.011300072511495575
818.81,0.015161184155964569
818.99,0.020672219051406003
819.17,0.025453895775189295
819.34,0.018215846982183797
819.52,0.013272190452793976
819.7,0.024876073987577876
819.88,0.01735160662167726
820.06,0.014910532220233754
820.24,0.018687971716887075
820.41,0.010756371421413452
820.59,0.009953728271291491
820.77,0.01237308974645038
820.95,0.019925234150586908
821.13,0.00683045273677558
821.3,0.010922344691696086
821.48,0.025846944736534653
821.66,0.0215334591487966
821.84,0.014634387061079905
822.02,0.000642632041240711
822.19,0.012268142153157961
822.37,0.017339695319061103
822.55,0.014109993281843003
822.73,0.01660476150593754
822.91,0.020193124847812896
823.08,0.022333609555955303
823.26,0.011441387622094339
823.44,0.011843095150430085
823.62,0.008122472814023094
823.8,0.01702223442113672
823.97,0.015198939685410326
824.15,0.020623532314394608
824.33,0.01682483954662088
824.51,0.018130255207724193
824.69,0.018437424127596382
824.86,0.019995113013966552
825.04,0.012544630589322849
825.22,0.022544732421569503
825.4,0.024748276516044946
825.57,0.0235642298918412
825.75,0.018938395245850927
825.93,0.01596060661105903
826.11,0.019416388418948407
826.28,0.018934128774687208
826.46,0.017531002528655585
826.64,0.02031445202806737
826.82,0.011008657040153066
826.99,0.014597758548049924
827.17,0.02107658267905995
827.35,0.00948604109428443
827.53,0.014725498694949934
827.7,0.02004032410679854
827.88,0.020575097026715783
828.06,0.01855085689293912
828.24,0.010220866488182425
828.41,0.016873800141457018
828.59,0.011756643895753486
828.77,0.014678923552445182
828.95,0.00786358932644142
829.12,0.016248508302274638
829.3,0.016710076605147683
829.48,0.01768150195979874
829.66,0.014042782763034835
829.83,0.01385351667429814
830.01,0.01975094083909702
830.19,0.017091959814584824
830.36,0.015521866497263706
830.54,0.018739067657412675
830.72,0.00615588638381969
830.9,0.01729773387452134
831.07,0.02233081198273536
831.25,0.014457633338993553
831.43,0.025271012791473098
831.6,0.01555127731947452
831.78,0.013604010171769636
831.96,0.017437617669763813
832.14,0.02680055610122649
832.31,0.014790979486300116
832.49,0.013668170523575203
832.67,0.016042289128935888
832.84,0.01163532304021822
833.02,0.010588704571496143
833.2,0.013676770991891277
833.37,0.016275633639570197
833.55,0.013515230532722392
833.73,0.01473652991735727
833.91,0.02080169664577005
834.08,0.009097774349908576
834.26,0.010264428133652486
834.44,0.02229064193544351
834.61,0.018138470882741956
834.79,0.01122694923223881
834.97,0.020223611596628072
835.14,0.017748115104369886
835.32,0.01664359504499857
835.5,0.01690182296826463
835.67,0.008088400522660731
835.85,0.005419108066174908
836.03,0.011427665133517546
836.2,0.022898992698252647
836.38,0.028034375025510722
836.56,0.011110885563252057
836.73,0.005221548036759528
836.91,0.021196137245739464
837.09,0.011538595838495794
837.26,0.011416311160298936
837.44,0.012143023959088119
837.62,0.0121835889856222
837.79,0.017868802054048637
837.97,0.021869337836830302
838.14,0.013821569993202519
838.32,0.017697002677616255
838.5,0.022869343219918556
838.67,0.012933802392783689
838.85,0.008396453815801341
839.03,-0.0015215255378211961
839.2,0.0076316667134967145
839.38,0.009510644524561188
839.56,0.016968916973828213
839.73,0.016092522567670485
839.91,0.020221962631355686
840.08,0.01652051450568023
840.26,0.014145002713499577
840.44,0.02105570151922498
840.61,0.005806941698508267
840.79,0.020539393570460456
840.97,0.014808658871644174
841.14,0.013959902650893037
841.32,0.017756106944129844
841.49,0.016564498199176596
841.67,0.019979408444573986
841.85,0.019646463037869873
842.02,0.015925400646909033
842.2,0.02456392103928551
842.37,0.00920711656409811
842.55,0.01564622334596217
842.73,0.010687771743738738
842.9,0.010746228720355414
843.08,0.002300902838973906
843.25,0.008618127786032704
843.43,0.02177988466805467
843.61,0.016926501589930323
843.78,0.0016825104192469593
843.96,0.020354810969200894
844.13,0.01961195566974689
844.31,0.013129537554752092
844.49,0.0020815228919619975
844.66,0.01688051197256082
844.84,0.014191112061696
845.01,0.014886536455259685
845.19,0.010944277518670276
845.37,0.025879683769002935
845.54,0.01046733634593061
845.72,0.02186712576626873
845.89,0.017253819411977345
846.07,0.023933000483169608
846.24,0.02846098858912924
846.42,0.011295992099227778
846.59,0.009531255034976906
846.77,0.018044934997073533
846.95,0.012550980738139417
847.12,0.012744114095435936
847.3,-0.005104470918584919
847.47,0.012980654388778701
847.65,0.021073420450746474
847.82,0.00019058786900940996
848.0,0.010968112140339388
848.17,0.0031254185156594618
848.35,0.0030613854206125585
848.53,0.018666006368455477
848.7,0.0019128462320930522
848.88,0.012592004008293248
849.05,0.009423985831587189
849.23,0.016929749178043955
849.4,0.01238430376119684
849.58,0.014685011638106288
849.75,0.012646435753389293
849.93,0.007694832099812553
850.1,0.021442132914550667
850.28,0.022901779300227628
850.45,0.02512221094002354
850.63,0.02333067316994879
850.8,0.012150720545291965
850.98,0.018053875688660494
851.16,0.012554455506231275
851.33,0.015168552288511696
851.51,0.009717406555321724
851.68,0.018796974526095606
851.86,0.021237104168822102
852.03,0.0356938020127343
852.21,0.023327393751864628
852.38,0.021047141961752495
852.56,0.01894792250079841
852.73,0.01646206127283445
852.91,-0.0015942276284035607
853.08,0.02196245895664592
853.26,0.020806725666567365
853.43,0.014669819369621936
853.61,0.010049853604494756
853.78,0.017319954443049672
853.96,0.031604953850291995
854.13,0.014316013621422494
854.31,0.025140243137011978
854.48,0.019495884348967596
854.66,0.019731377854131208
854.83,0.0016416506329286382
855.0,0.031066247693628545
855.18,0.029168238384507345
855.35,0.015069024018463837
855.53,0.026194747211953806
855.7,0.0021317207943103993
855.88,0.00802506892025232
856.05,0.008609401432832436
856.23,0.01650230188786603
856.4,0.02416658772466179
856.58,0.021730685739094688
856.75,-0.0046859659829649285
856.93,-0.010190652883899391
857.1,0.021220001833183882
857.28,0.008405953008170996
857.45,0.013359377978357064
857.62,0.043883524921000915
857.8,0.021014354066985666
857.97,0.0198800277555842
858.15,0.004123310624484605
858.32,0.03725735933164586
858.5,0.006967377047655391
858.67,0.023813268629575127
858.85,0.01646220367759833
859.02,0.02185328113865832
859.19,0.017791863234914624
859.37,0.013819692357385265
859.54,0.00602015023002677
859.72,0.0087684191377115
859.89,0.008708154171793513
860.07,0.0034652330605192856
860.24,0.005449586179654774
860.41,0.01890417714652071
860.59,0.012999028882039477
860.76,0.045026044642071154
860.94,0.021005638820855998
861.11,0.026420284815780345
861.29,0.022849871522650417
861.46,0.01991591609963887
861.63,0.010903614804085571
861.81,0.01744384904799911
861.98,0.029273118780189743
862.16,0.014114438385748638
862.33,0.028097473403999196
862.5,0.027162793322891555
862.68,0.0031837734308769734
862.85,0.012066069259116281
863.03,0.028832935016470405
863.2,0.012838022398251867
863.37,0.009601573492192322
863.55,0.03529844318353168
863.72,0.011278046666486118
863.9,0.022561801818843537
864.07,0.0026638663566323647
864.24,0.026593412474757997
864.42,0.0025988362733148037
864.59,0.019331088254052695
864.77,-0.0032210134980793143
864.94,0.020677247479036553
865.11,0.02100306791040295
865.29,0.017908750150631408
865.46,0.0025793465517062715
865.63,0.02311318002346979
865.81,0.014990293658156106
865.98,0.03622178219528436
866.16,0.018961616747222576
866.33,0.03429833587856307
866.5,0.039636679389551434
866.68,0.005639407744386852
866.85,0.01642439899980289
867.02,0.01587507037969443
867.2,0.028366919232629396
867.37,0.01817560657454264
867.54,0.0020353454076069417
867.72,0.01798025919741941
867.89,0.035540549968393856
868.06,0.023099302161334448
868.24,0.011130788389297992
868.41,0.029051279010855177
868.59,0.020672754375405854
868.76,0.001525944386323831
868.93,0.008963444386762734
869.11,0.01435707607794145
869.28,0.020284761041387985
869.45,0.019206918209047297
869.63,0.016470544451396684
869.8,0.03523165251323388
869.97,-0.006246448202112306
870.15,0.021808700036933935
870.32,0.007180863640150712
870.49,0.019402598770932086
870.66,0.0015785809315695756
870.84,0.037760613276032313
871.01,0.026149039756167915
871.18,0.01923117548887749
871.36,0.03754470622320368
871.53,0.032504045456896516
871.7,0.026270867898689713
871.88,0.023458249798660045
872.05,0.030507950988413232
872.22,0.028385269254889642
872.4,0.025452831939912778
872.57,0.03428052581520765
872.74,0.03162168935650681
872.92,0.024644480246799695
873.09,0.020644025643990274
873.26,0.0009977970397874885
873.43,0.022093266970199747
873.61,0.007209246459148043
873.78,0.026988424880324848
873.95,0.02461401737852884
874.13,0.0018018774146337912
874.3,0.04038761212597397
874.47,0.028530570325398814
874.64,0.026640623100427155
874.82,0.03646636373598651
874.99,0.0017901300515151247
875.16,0.03501063959696846
875.34,0.04320093551087667
875.51,0.008563993630043024
875.68,0.0049268098974380335
875.85,0.01943669008072776
876.03,0.03949744797801338
876.2,0.002585696409767263
876.37,0.02757249628815652
876.54,0.012045023503447288
876.72,0.020402384062791393
876.89,0.03896943516091892
877.06,0.03707249702181984
877.23,0.03991653485757647
877.41,0.029927720148533305
877.58,0.043652466747052046
877.75,0.038855584102515335
877.92,0.005740597939796995
878.1,0.027423279613999502
878.27,0.019584302543708295
878.44,0.0036545387725101385
878.61,0.02264164976528779
878.79,0.03646762808505872
878.96,0.0323431305247178
879.13,0.027402709263174414
879.3,0.03255435862899664
879.48,0.01569663419853795
879.65,0.0051874727866735035
879.82,0.01421035539054343
879.99,0.03677499498165763
880.16,0.03390993919933832
880.34,0.021959232635376507
880.51,0.026956744115825604
880.68,0.04450713688067462
880.85,0.04316944903980755
881.03,0.026189924098378427
881.2,0.008600797147052686
881.37,0.027739664347114237
881.54,0.04596806468995904
881.71,0.03454898664072269
881.89,0.014687156195773187
882.06,0.01807659444710908
882.23,0.014913220623821454
882.4,0.039333351601009627
882.57,0.029914402457574076
882.75,0.03479261723047853
882.92,0.030519788657708963
883.09,0.003160049119934542
883.26,0.0022456044009924164
883.43,0.020531579587396466
883.61,0.017102955812888072
883.78,0.031673586184705865
883.95,0.009362085323299116
884.12,0.04811793462663824
884.29,0.03411215718379046
884.47,0.017254514447826882
884.64,0.057311848562900156
884.81,0.013102399338203478
884.98,0.036497709954132596
885.15,0.048589387803132114
885.32,0.03941750100989197
885.5,-0.0004787603039313356
885.67,0.015709752122823606
885.84,0.022132824080512637
886.01,0.04461344395922384
886.18,0.022195613942587383
886.35,0.03018905685507945
886.53,0.051674625115188104
886.7,0.05046972665202205
886.87,0.0023480195634119454
887.04,0.020897152679799923
887.21,0.033506832564979626
887.38,0.032481472819238286
887.55,-0.0014966422391176116
887.73,0.047501286572329576
887.9,0.02700047417130892
888.07,0.050980524180652145
888.24,0.025207272054138183
888.41,0.002492480834745295
888.58,0.05383762379276874
888.75,0.0035512278416263182
888.93,0.037641693858156224
889.1,0.01313661731227269
889.27,0.020815274044000697
889.44,0.05199445009432575
889.61,0.00974936034865168
889.78,0.030274364896073942
889.95,0.04563224905150914
890.12,0.027968333719723817
890.3,-0.016779319110233514
890.47,0.0025437943636626597
890.64,0.05818948741803844
890.81,0.03667112174552432
890.98,0.02577352786291503
891.15,0.024098569979207455
891.32,0.06237121906859495
891.49,0.021606168635178117
891.66,0.05161471918335182
891.84,0.06190895137547945
892.01,0.054787439743005636
892.18,0.06278269006970526
892.35,0.052093199469596556
892.52,0.046471701928202526
892.69,0.04826110887734273
892.86,0.025584902538181832
893.03,0.023479386208171606
893.2,0.04102069345724472
893.37,0.04832975409213251
893.55,0.03915442809201816
893.72,0.01691821747048855
893.89,0.04544947128949935
894.06,0.057965193587758916
894.23,0.019097707357559675
894.4,0.008563288764651844
894.57,0.01767188071377803
894.74,0.03437361781211582
894.91,0.03594051718989513
895.08,0.055495129195951516
895.25,0.04596541256929951
895.42,0.06194640497145914
895.59,0.06026621767310811
895.76,0.045063681504692664
895.94,0.04758514827256351
896.11,0.0841594728975384
896.28,0.03157081876488132
896.45,0.08537090216619245
896.62,0.02338966499155246
896.79,0.05222868585478377
896.96,0.0511744504622004
897.13,0.0091060147046574
897.3,0.07453584185837507
897.47,0.06751125617638336
897.64,0.07091966510036958
897.81,0.03302828880341463
897.98,0.020348126719192342
898.15,0.03885355903611444
898.32,0.06379703210625991
898.49,0.06272926261831353
898.66,0.08922136070765539
898.83,-0.0006622367383713891
899.0,0.032621271427241624
899.17,0.01183205935352832
899.34,0.03242150154860146
899.51,0.04567631490032666
899.68,0.05584178545849414
899.85,-0.01713650426248326
900.02,0.01100914857909529
900.19,0.02435512681493618
900.36,0.01928284866582632
900.53,0.054482803136001005
900.7,0.046240850024850344
900.87,0.03781460593486802
901.04,0.014315290461226812
901.21,-0.016388413059596495
901.38,0.017166850697418835
901.55,0.04058335382060576
901.72,0.08115321236412339
901.89,0.01814638899037881
902.06,0.05476555019023289
902.23,0.027138681520327744
902.4,0.014179595216639522
902.57,0.013219265083166452
902.74,0.0632716729600408
