Wavelength [nm],#16-IR-cutoff.csv
582.09,0.9212915063792664
582.29,0.9313663464650304
582.48,0.947594806029122
582.68,0.9340346436763426
582.88,0.9348060863808634
583.08,0.940318202189422
583.27,0.9223235826372246
583.47,0.9208661312424515
583.67,0.9259603940060707
583.87,0.9306552036144037
584.06,0.9249680636366496
584.26,0.9316368007555919
584.46,0.9192163136956659
584.66,0.9317850803140427
584.85,0.9335286586748262
585.05,0.9197826266285747
585.25,0.935861798893185
585.45,0.951855055161253
585.64,0.9364427243807376
585.84,0.9527505897034909
586.04,0.9322345058314949
586.24,0.9184263781369838
586.43,0.9316706604540832
586.63,0.9233538715414361
586.83,0.9276914643543137
587.03,0.9179050121189307
587.22,0.9203237033701244
587.42,0.9158976895143645
587.62,0.9263870645415261
587.82,0.9183499086343645
588.01,0.9121722673390431
588.21,0.9351897933553828
588.41,0.918841715107148
588.6,0.9228988610637653
588.8,0.9307701336145675
589.0,0.9151947774625545
589.2,0.9198508441749568
589.39,0.9085991746925209
589.59,0.9184075510084286
589.79,0.9116696226684711
589.98,0.9151042547760246
590.18,0.9157743528639821
590.38,0.9108248617613396
590.58,0.9277646086895415
590.77,0.9252518498451673
590.97,0.9046244253199299
591.17,0.9141914961488705
591.36,0.8997721532437338
591.56,0.9102401386672602
591.76,0.9130310733259063
591.96,0.9076252682771547
592.15,0.9163294372903846
592.35,0.9200976613479013
592.55,0.9115937647709224
592.74,0.9219487237217248
592.94,0.9132877904555535
593.14,0.9166857728318674
593.33,0.8986932922025264
593.53,0.9126115754437496
593.73,0.9075694006514289
593.92,0.9055115606122595
594.12,0.9130675001948146
594.32,0.9010870444174898
594.51,0.8979372549201853
594.71,0.9125544790216199
594.91,0.9062946888198063
595.11,0.9038805896640736
595.3,0.8965819950522035
595.5,0.885917054721176
595.7,0.9071262731483425
595.89,0.9137160625565294
596.09,0.9072875964528928
596.29,0.8967081694507847
596.48,0.8989277545543807
596.68,0.9131852977115693
596.88,0.9104099129175491
597.07,0.9055233414009854
597.27,0.9119964040429676
597.47,0.9258094702069458
597.66,0.9023272717266669
597.86,0.9114443473332309
598.06,0.9140947315846627
598.25,0.9103429764129598
598.45,0.9141489191577613
598.64,0.9092050698854585
598.84,0.8954965513682153
599.04,0.9018833874670578
599.23,0.899738063146895
599.43,0.8924327734146907
599.63,0.8973052682678672
599.82,0.9083242605472174
600.02,0.916608077716996
600.22,0.9148657047346274
600.41,0.9062629418278865
600.61,0.9143962933118994
600.81,0.90886144751367
601.0,0.9237133297609817
601.2,0.9060577394406805
601.39,0.9123265162796014
601.59,0.9130953917752631
601.79,0.903072484518264
601.98,0.9196788738841072
602.18,0.9059111500395186
602.38,0.921219608728729
602.57,0.9026118024104611
602.77,0.9288996496133812
602.96,0.9285342444735649
603.16,0.9255065500536759
603.36,0.9223535025556311
603.55,0.9304823413979656
603.75,0.9144929922227819
603.95,0.9356709966181889
604.14,0.9179112497374625
604.34,0.9320137875261681
604.53,0.9302954613190487
604.73,0.9153373685402658
604.93,0.9294837154043202
605.12,0.9153089265659875
605.32,0.9174938354283207
605.51,0.93119098807294
605.71,0.939590614912117
605.91,0.917907154484031
606.1,0.9173679412202783
606.3,0.9309523081088354
606.49,0.9179324953729463
606.69,0.9150327545962622
606.89,0.91257402477165
607.08,0.9181585864074944
607.28,0.9170418458333695
607.47,0.9462577638358954
607.67,0.9238419056038314
607.87,0.9224811260586464
608.06,0.9108913015285447
608.26,0.9264457523738397
608.45,0.9544140048771201
608.65,0.9514996701178169
608.84,0.9363490037114484
609.04,0.9404107101900406
609.24,0.9406141522029372
609.43,0.9287725784340769
609.63,0.9354434924766285
609.82,0.9339549376966993
610.02,0.9204728991968169
610.21,0.9198071956483607
610.41,0.9250405964015045
610.61,0.9335437113641578
610.8,0.9270927225897205
611.0,0.9318728799883532
611.19,0.9259711655940979
611.39,0.9342051801587025
611.58,0.9024768724635863
611.78,0.9478489741231902
611.98,0.9376603723001941
612.17,0.9380060606805084
612.37,0.9493084274527515
612.56,0.9371468889319635
612.76,0.9578411503895623
612.95,0.9472821620397076
613.15,0.9387305128914897
613.34,0.9284206942972311
613.54,0.9211921134684005
613.73,0.9282479109186175
613.93,0.9405745821058645
614.13,0.9270491760809756
614.32,0.9185223461596385
614.52,0.9326973963983052
614.71,0.9370291612040617
614.91,0.9318286402511158
615.1,0.9399670637266985
615.3,0.9422332190159785
615.49,0.9441186139372633
615.69,0.9299026366650976
615.88,0.9343690168915364
616.08,0.9321286376564355
616.27,0.9231114583662329
616.47,0.9231504720569113
616.66,0.9302528114477658
616.86,0.9399856060489569
617.06,0.9304777984159822
617.25,0.9207778976871251
617.45,0.9273720771200384
617.64,0.9013104203140717
617.84,0.929719953495607
618.03,0.933736540215969
618.23,0.9270178891588132
618.42,0.9161086840989342
618.62,0.9300686276375957
618.81,0.9126421591301219
619.01,0.9189963721594456
619.2,0.9084414749409536
619.4,0.9279595071829113
619.59,0.9318453098185542
619.79,0.9073781848916758
619.98,0.9007665677911726
620.18,0.9050658850995047
620.37,0.9154417328779031
620.57,0.9117993592881894
620.76,0.9073074254708873
620.96,0.9203850158915213
621.15,0.9052185784887639
621.35,0.9078831557474657
621.54,0.9065293861748857
621.74,0.9028831758323842
621.93,0.9157322421361576
622.13,0.897961481476172
622.32,0.9100369893513134
622.51,0.9093359949324491
622.71,0.905582731624844
622.9,0.8999285186477091
623.1,0.903334350631089
623.29,0.9115511629883306
623.49,0.9133687293001214
623.68,0.910311077596427
623.88,0.9065433925419655
624.07,0.8867115826577662
624.27,0.8938255782534231
624.46,0.8999955970003292
624.66,0.8890322069850528
624.85,0.8867937465102629
625.05,0.9025662435122334
625.24,0.8926737198410502
625.43,0.9000379094826468
625.63,0.8905914604378685
625.82,0.8749011248107225
626.02,0.8862139846428846
626.21,0.8806143182017101
626.41,0.8856037831192632
626.6,0.8754488999954072
626.8,0.876989634407167
626.99,0.8818243819936037
627.19,0.857938036702219
627.38,0.8677055987332521
627.57,0.878486353588793
627.77,0.8686869772642885
627.96,0.8671981143334891
628.16,0.8663352445547131
628.35,0.8733298924345566
628.55,0.8487962843943634
628.74,0.8636534066480079
628.93,0.8703692395088498
629.13,0.8640673297212211
629.32,0.8549644388472152
629.52,0.8567294590348021
629.71,0.8732028095565156
629.91,0.8572711663331847
630.1,0.8543077495656625
630.29,0.8473783430941808
630.49,0.8637093005067737
630.68,0.8690633554206246
630.88,0.8618165505744734
631.07,0.8578797503602527
631.27,0.8631345092023118
631.46,0.8776455128627516
631.65,0.8688364354853505
631.85,0.8545687705603342
632.04,0.8829199938192622
632.24,0.8451981842328049
632.43,0.841697260514153
632.62,0.8389389406274775
632.82,0.8616206145406471
633.01,0.8464377683762023
633.21,0.8501243000157677
633.4,0.8485281945952272
633.59,0.8529420999001969
633.79,0.8437618553397155
633.98,0.8571614115680445
634.18,0.8520802915420981
634.37,0.8634285523008284
634.56,0.8665479387039212
634.76,0.855252962571308
634.95,0.8658185607247199
635.14,0.8706304430279944
635.34,0.8656719611528322
635.53,0.8762958062184365
635.73,0.8649728518062128
635.92,0.8632175727527095
636.11,0.865637340718977
636.31,0.8641688982788768
636.5,0.8564153382080544
636.7,0.8632208566638043
636.89,0.8658320571219668
637.08,0.8589495309567882
637.28,0.8440318554617854
637.47,0.8647645293810369
637.66,0.8704057680654776
637.86,0.8414667758138543
638.05,0.8551595043618948
638.24,0.8425582426383308
638.44,0.8470995531555228
638.63,0.8473481790230168
638.83,0.8550616305850437
639.02,0.8725002340459748
639.21,0.8664928588280364
639.41,0.8683675108508648
639.6,0.8839897916304199
639.79,0.8779706598700915
639.99,0.8884364491370403
640.18,0.8838310045660467
640.37,0.8746982477996434
640.57,0.8684386774764566
640.76,0.87880958551043
640.95,0.8841302203265691
641.15,0.8860139086650295
641.34,0.8791000064659423
641.53,0.8676300005265132
641.73,0.8769537852749951
641.92,0.8901718025723588
642.11,0.8813750710492567
642.31,0.8746089596036002
642.5,0.88421070363472
642.69,0.8740183072060553
642.89,0.8595851022072218
643.08,0.8679641476641095
643.27,0.8853912177748415
643.47,0.8688286847416246
643.66,0.8725349106513643
643.85,0.8505043085922642
644.05,0.8569685605796415
644.24,0.8697356128534907
644.43,0.882545295911251
644.63,0.8764323890677681
644.82,0.8834886492512297
645.01,0.8863933613396083
645.2,0.889540144670133
645.4,0.8884390407430726
645.59,0.8701436924101812
645.78,0.8940498002364703
645.98,0.8942842450510559
646.17,0.9013683286178169
646.36,0.8902103069275049
646.56,0.8941751536543326
646.75,0.8911315482941125
646.94,0.9020676078795374
647.13,0.902787244012758
647.33,0.9039669233563215
647.52,0.9251592578605792
647.71,0.9031207656271114
647.91,0.9086879048933274
648.1,0.910045015757697
648.29,0.8995532025451989
648.49,0.8969758962587756
648.68,0.8810948336604467
648.87,0.8901341307402438
649.06,0.9043634973808472
649.26,0.8997077549142353
649.45,0.9076503568216396
649.64,0.882096362523944
649.83,0.9011782058978053
650.03,0.8989943921615899
650.22,0.9152370941967681
650.41,0.9239422505139614
650.61,0.9087710257096034
650.8,0.9205981198601824
650.99,0.902447895215577
651.18,0.9172231156099766
651.38,0.9323933859305008
651.57,0.9144842028766981
651.76,0.9193660281603181
651.95,0.9161680014664332
652.15,0.9190798095622085
652.34,0.9049929717394365
652.53,0.9148396867813512
652.72,0.910677907626719
652.92,0.9047526004527457
653.11,0.9159811646249507
653.3,0.9052997688361888
653.49,0.9147775632414263
653.69,0.9029915327285981
653.88,0.898357449064468
654.07,0.9106196034019969
654.26,0.9066771392220008
654.46,0.9212218785432384
654.65,0.9294454494507532
654.84,0.9075383913659247
655.03,0.9310473412864345
655.23,0.9301736595007294
655.42,0.9201860138908874
655.61,0.9230803652709113
655.8,0.9362117500470433
655.99,0.9234060905324725
656.19,0.9088046373019972
656.38,0.9104489325988584
656.57,0.9105561788944443
656.76,0.9116160408033499
656.96,0.9258449448619391
657.15,0.9194123008849862
657.34,0.9247436697370481
657.53,0.930388283656045
657.72,0.9461826405009294
657.92,0.9244610861657923
658.11,0.9168521078222234
658.3,0.9003366837825353
658.49,0.9164553453938037
658.68,0.8982823553837854
658.88,0.9209529379649172
659.07,0.9190721640636934
659.26,0.93235628666042
659.45,0.9276923292511492
659.64,0.92014445362382
659.84,0.9259113716481663
660.03,0.9106435198734834
660.22,0.9287427541712104
660.41,0.9309367421907155
660.6,0.9425493855390171
660.8,0.9204362198034871
660.99,0.9208857027254291
661.18,0.9169370108745486
661.37,0.9162388300451175
661.56,0.9061878460334931
661.76,0.9147455142792057
661.95,0.9164782158196376
662.14,0.9068257286755362
662.33,0.9110398760947132
662.52,0.9017139000265161
662.71,0.8631679185955844
662.91,0.8914406018689565
663.1,0.8863775579713234
663.29,0.8973687710918021
663.48,0.8967946140811086
663.67,0.8945784570792631
663.86,0.8841665446853532
664.06,0.8931785311846631
664.25,0.9031507680824246
664.44,0.8942507689976593
664.63,0.8894179123027428
664.82,0.8846843614866676
665.01,0.8902453750030187
665.21,0.9016390638868272
665.4,0.8935157265186553
665.59,0.9186820655800125
665.78,0.9014780378994768
665.97,0.8882733164937169
666.16,0.9025109472159092
666.35,0.8965291064502644
666.55,0.9001924134432764
666.74,0.8929588493790147
666.93,0.8720943813730839
667.12,0.8951605976947956
667.31,0.8876920655078914
667.5,0.8825504991993519
667.69,0.8894975381497102
667.89,0.8881816324037122
668.08,0.8898620105693572
668.27,0.8657246957934843
668.46,0.8965531553817674
668.65,0.8872612366721064
668.84,0.8724142864160154
669.03,0.8578478636631294
669.22,0.8588639661325465
669.42,0.8633591829189718
669.61,0.8627359485837284
669.8,0.8629348395396509
669.99,0.8705422999143548
670.18,0.8653006368982599
670.37,0.8641891022858158
670.56,0.8487895835083028
670.75,0.8523951286891361
670.94,0.8221863540411265
671.14,0.8247219300297818
671.33,0.8316496846312729
671.52,0.8350643986331718
671.71,0.8377273280980012
671.9,0.843695281300301
672.09,0.8274141785451944
672.28,0.8256689584001761
672.47,0.8292665855219494
672.66,0.8243325495376391
672.85,0.8306564436752212
673.05,0.8418991780745912
673.24,0.8302193733887486
673.43,0.8244593531730547
673.62,0.8229522852361869
673.81,0.8357940904843593
674.0,0.8385604615412097
674.19,0.838762980258197
674.38,0.8354112448763514
674.57,0.8261346567233553
674.76,0.8260643747431858
674.95,0.8166669716452446
675.15,0.8195035408168567
675.34,0.8100815061643919
675.53,0.808076696376526
675.72,0.8099537472797034
675.91,0.810288997067891
676.1,0.8142065586334274
676.29,0.813597391373073
676.48,0.8082172113872825
676.67,0.7967701473701336
676.86,0.7985822607976346
677.05,0.8175765033421313
677.24,0.8036047812992687
677.43,0.7874093921769201
677.62,0.7797243955414901
677.81,0.7855218912890021
678.0,0.7781452206685543
678.2,0.785225293726717
678.39,0.760159669067399
678.58,0.7748897676728748
678.77,0.7649924449048944
678.96,0.7536348724758257
679.15,0.7650507103012164
679.34,0.7605403052485816
679.53,0.762934098336296
679.72,0.7706816186857823
679.91,0.7855102094797709
680.1,0.7572146422690317
680.29,0.7822628544634801
680.48,0.7679939361924776
680.67,0.7529542947112594
680.86,0.7315612841802686
681.05,0.7302101296103103
681.24,0.7260404004905593
681.43,0.7378404664002765
681.62,0.7217826235663249
681.81,0.7367195375722544
682.0,0.7290926162262716
682.19,0.7235463963174451
682.38,0.7439098754201802
682.57,0.7352372111729091
682.76,0.7319304730206728
682.95,0.738416073439522
683.14,0.7359225486297728
683.33,0.7263171529033696
683.52,0.7230011942623241
683.71,0.7295918234349335
683.9,0.7191302713863262
684.09,0.6975824265923192
684.28,0.7066104803874644
684.47,0.7128791483276656
684.66,0.7117174342091663
684.85,0.6973003033404575
685.04,0.6907441196751953
685.23,0.6771696612263721
685.42,0.699619466010282
685.61,0.6802295177706399
685.8,0.6810669862960157
685.99,0.6846316642870603
686.18,0.6828328029809575
686.37,0.6706642283545315
686.56,0.6701138958127254
686.75,0.6623089337610207
686.94,0.6678112788522536
687.13,0.6678831671054136
687.32,0.6617262273699315
687.51,0.6587073570489388
687.7,0.6525636656678656
687.89,0.6284085111154719
688.08,0.6469784642060549
688.27,0.6369571297921786
688.46,0.6474271209269916
688.65,0.6380217949423438
688.84,0.6378576665751909
689.03,0.6474446824596294
689.22,0.6361003501273836
689.41,0.6356221391195898
689.6,0.6295968545103493
689.79,0.616146669521864
689.98,0.6165947188428548
690.17,0.6166081954130985
690.36,0.6132508741615429
690.55,0.6032959084427909
690.74,0.6159328093643066
690.93,0.6119565478980464
691.12,0.6018111593212498
691.31,0.5808783995551227
691.49,0.5920849564567686
691.68,0.5838486752951105
691.87,0.5719993430167281
692.06,0.5677045861239965
692.25,0.5694100807999565
692.44,0.5673220434815638
692.63,0.5767670746645833
692.82,0.5604440241577933
693.01,0.5511406557449786
693.2,0.5566108987796696
693.39,0.5463408510816352
693.58,0.5461528812661668
693.77,0.5414872401105876
693.96,0.5485886251660119
694.15,0.5351320198435884
694.33,0.5257925193512076
694.52,0.5388317029649369
694.71,0.5273333402401977
694.9,0.5404039759358175
695.09,0.5262272657294681
695.28,0.5258776809069482
695.47,0.5208940020688361
695.66,0.5147206251116258
695.85,0.511219418129158
696.04,0.5128203865454982
696.23,0.5060790509552524
696.42,0.4958605758674474
696.6,0.4886378074269831
696.79,0.4861132280456066
696.98,0.4875402701968247
697.17,0.48285448921397084
697.36,0.48407385551201343
697.55,0.47128351326962464
697.74,0.4760960231514853
697.93,0.4678990147057529
698.12,0.4697155866805883
698.31,0.4727187834803482
698.49,0.4577742474095733
698.68,0.47921110954643725
698.87,0.4561748034778172
699.06,0.4587604014245085
699.25,0.46232730178418274
699.44,0.46088202611154255
699.63,0.45707813103160155
699.82,0.45893917609673673
700.0,0.4585835015704525
700.19,0.4423194880788118
700.38,0.4393507923256527
700.57,0.44080099339502166
700.76,0.43223325882040176
700.95,0.4321965306817563
701.14,0.4323263965301782
701.33,0.4247079889731555
701.51,0.42255720252315104
701.7,0.40602080907893595
701.89,0.41484818457070827
702.08,0.4128116752584987
702.27,0.40954575664052384
702.46,0.3987511735294657
702.65,0.4043044816225592
702.83,0.39664125932519184
703.02,0.3911753699449809
703.21,0.40005323797573505
703.4,0.39702383231826116
703.59,0.38435160949761776
703.78,0.3807790923020147
703.97,0.39005870640909995
704.15,0.3852570385374653
704.34,0.36213904177720774
704.53,0.3747152244323245
704.72,0.356419017827494
704.91,0.36383550349193483
705.1,0.35487861354077044
705.28,0.3613692155014181
705.47,0.3543889197512299
705.66,0.3615864762653992
705.85,0.3522550140391908
706.04,0.35429678425478706
706.23,0.35001192654218666
706.41,0.3510398805099914
706.6,0.3465580054673701
706.79,0.3428885022944846
706.98,0.3404988484716686
707.17,0.33836660393326656
707.35,0.3391814509017579
707.54,0.33118390162101735
707.73,0.33626554931753716
707.92,0.3230884988582984
708.11,0.3235288712125946
708.3,0.32115646509619283
708.48,0.31354449189019606
708.67,0.311959575562593
708.86,0.32330861026119084
709.05,0.31148777549825907
709.24,0.32177368257997463
709.42,0.3096734277224429
709.61,0.30443740443520584
709.8,0.30366877854722263
709.99,0.30051791163029695
710.18,0.299339693315653
710.36,0.29353174245942343
710.55,0.29115788565551176
710.74,0.2903777420815222
710.93,0.29963634647208875
711.12,0.29030941614708067
711.3,0.28666698190339124
711.49,0.28484130772839866
711.68,0.28335086920013974
711.87,0.2858691362418521
712.05,0.2785574829302066
712.24,0.27632161586195203
712.43,0.2797566017714464
712.62,0.2789488767244538
712.81,0.27566594651848303
712.99,0.2698442596015526
713.18,0.27312913549430706
713.37,0.26768674681992344
713.56,0.27006570227782734
713.74,0.26237239179470545
713.93,0.2495948453538204
714.12,0.2544017162277591
714.31,0.25951237810368
714.49,0.2616471315911551
714.68,0.25239011111007
714.87,0.25004045309108963
715.06,0.2444519481041535
715.24,0.23999527446085617
715.43,0.23344355746903062
715.62,0.2342626654359919
715.81,0.2306098520677866
715.99,0.22562420735654917
716.18,0.23241147695440875
716.37,0.2360787922664843
716.56,0.2277864258318412
716.74,0.23738085104875253
716.93,0.2350493518566036
717.12,0.2323171628621563
717.31,0.22937333221399284
717.49,0.22667960922526129
717.68,0.2191621221169921
717.87,0.21477059166946882
718.06,0.21315969556189907
718.24,0.22206989789962414
718.43,0.21896822898961305
718.62,0.21367355639391555
718.8,0.21037057466631887
718.99,0.21519781321200276
719.18,0.21095101577315048
719.37,0.2122285595299134
719.55,0.20987383104387058
719.74,0.21280980403578045
719.93,0.20321442608504453
720.11,0.2094953112910892
720.3,0.198150130268617
720.49,0.19830280539511452
720.68,0.19395069979607032
720.86,0.19605087707073823
721.05,0.18940854300958349
721.24,0.1876887582351016
721.42,0.18495691381948073
721.61,0.19955980386972258
721.8,0.18876984715310954
721.98,0.19378999814659356
722.17,0.1884701931283061
722.36,0.18812440078747084
722.55,0.1761688189383468
722.73,0.1801648359516471
722.92,0.1774478007195535
723.11,0.18311122574602312
723.29,0.1777897514758457
723.48,0.18728996475506135
723.67,0.1744035631960195
723.85,0.1797142458923015
724.04,0.17341137642209645
724.23,0.1752141732039248
724.41,0.1729194559227602
724.6,0.16554527943292693
724.79,0.17239396751842437
724.97,0.16896743413429802
725.16,0.1700955398656195
725.35,0.16132269570098087
725.53,0.16414953750513156
725.72,0.1627420171094301
725.91,0.1649423662610153
726.09,0.16898096230576198
726.28,0.1612477256887898
726.47,0.1628135167008734
726.65,0.15956824685005555
726.84,0.1644653317293098
727.03,0.16220821271944147
727.21,0.1597443810958727
727.4,0.1564090156717423
727.59,0.16061874588223565
727.77,0.1540722855110214
727.96,0.155968216491181
728.15,0.14940244253249302
728.33,0.14805597526694902
728.52,0.15382883957013557
728.7,0.15463872138262413
728.89,0.14229790325792707
729.08,0.1438920465242165
729.26,0.14090743609932863
729.45,0.1465759495111368
729.64,0.14479809363186716
729.82,0.14204841290127138
730.01,0.14290701098259811
730.2,0.13964918572981697
730.38,0.1445235758032454
730.57,0.14131675300769794
730.75,0.14281789630006983
730.94,0.14252424497514962
731.13,0.14158359872575083
731.31,0.1420361695049128
731.5,0.1404288673136209
731.68,0.13627026108531587
731.87,0.14204920437468424
732.06,0.1332512387091854
732.24,0.13760239859991716
732.43,0.13440443485309367
732.62,0.13985832721886593
732.8,0.13228936602108762
732.99,0.13159075239191664
733.17,0.1372214951315208
733.36,0.12644830458994225
733.55,0.14185409955983982
733.73,0.1325050263870754
733.92,0.1330363481389413
734.1,0.12506819241147998
734.29,0.12437430525603994
734.48,0.12326838952461767
734.66,0.12697167432549358
734.85,0.115774225040152
735.03,0.11936456031775652
735.22,0.12413423553618361
735.4,0.12399445650232618
735.59,0.12417730207741386
735.78,0.11792280954583977
735.96,0.1194421254591931
736.15,0.11948640018872628
736.33,0.12148233477256135
736.52,0.12023323474979554
736.7,0.11260327672930166
736.89,0.12288767979283624
737.08,0.11581351812727435
737.26,0.11150292191777122
737.45,0.11434583636987622
737.63,0.11677310861300241
737.82,0.1111938590312829
738.0,0.11746990655335851
738.19,0.11042489711885765
738.38,0.11641652821816423
738.56,0.11060967220056779
738.75,0.11131495920721622
738.93,0.11303110245528451
739.12,0.11270652231184689
739.3,0.11261073788408384
739.49,0.11416278253058533
739.67,0.11022395372624381
739.86,0.10711825035458535
740.04,0.11062741947264627
740.23,0.1080399678638157
740.42,0.10916575497943168
740.6,0.10263975558255577
740.79,0.11129811213772041
740.97,0.10631001404024368
741.16,0.11867433231210346
741.34,0.10674978849580917
741.53,0.11143451163448345
741.71,0.11138516598655013
741.9,0.10572305855050944
742.08,0.10753594779350645
742.27,0.10475971672703496
742.45,0.10331637231782305
742.64,0.10033974163754791
742.82,0.10273668042059127
743.01,0.10265199018967246
743.19,0.10399101612411189
743.38,0.10882343977100636
743.57,0.09686427580484781
743.75,0.10215768957958297
743.94,0.10884900194392128
744.12,0.10386697666816253
744.31,0.10058729476816036
744.49,0.10762069814337326
744.68,0.10335511283527384
744.86,0.09761536287860709
745.05,0.09643694251485689
745.23,0.09769323263494394
745.42,0.0970334989091079
745.6,0.09884049980420488
745.79,0.09986302151415503
745.97,0.09809449122430153
746.16,0.0937529079140027
746.34,0.092419500732993
746.52,0.08693222474890573
746.71,0.09043536243321615
746.89,0.09474199339347288
747.08,0.08986336527024301
747.26,0.09380930804388803
747.45,0.09166139995361697
747.63,0.09170727789980564
747.82,0.08505414500974158
748.0,0.08995960488134715
748.19,0.08936640963769826
748.37,0.09004098689123952
748.56,0.0880008136593056
748.74,0.09266829055504532
748.93,0.08541864251253571
749.11,0.08974984898680179
749.3,0.09239876541511872
749.48,0.08680107112356805
749.67,0.09038732446693755
749.85,0.08484687508575399
750.03,0.08912777961175666
750.22,0.08608324854668029
750.4,0.08720349291302289
750.59,0.08745794280375155
750.77,0.08594888820698895
750.96,0.08840163582414838
751.14,0.0814058275758486
751.33,0.08525315176869738
