Wavelength [nm],#2-IF@532âˆ†10.csv
580.7,-0.004542352720753423
580.9,0.0009861328247403858
581.1,-0.0008901679288860296
581.3,-0.0010973024846968207
581.49,0.00032579965245786664
581.69,0.0006830225969656996
581.89,0.003037114569570518
582.09,-0.00033223052666835404
582.29,0.0018382134453444811
582.48,-0.00023920766798383634
582.68,-0.0012767247410652145
582.88,-0.0006177598292736434
583.08,0.0007100255123755399
583.27,-4.9072283473552907e-05
583.47,0.004075883954170677
583.67,-4.9494866170255296e-05
583.87,0.0016416509526273719
584.06,0.0008905315827550101
584.26,-0.0014826771991585418
584.46,-0.0035170683837700387
584.66,0.0011653746257574383
584.85,-0.0020042670628094062
585.05,-0.0020151481226462543
585.25,0.0013569564509062098
585.45,-0.0005239816193929754
585.64,-0.001765575090412454
585.84,-0.0006145037095371277
586.04,-0.0012490248738936496
586.24,0.0022918556754169123
586.43,0.002315931450063136
586.63,0.0013542896442793166
586.83,0.00107443955797375
587.03,-0.0012606637708159484
587.22,-0.0001422982336603924
587.42,4.413245531083934e-05
587.62,0.0020108902729036532
587.82,-0.0006120266782934839
588.01,4.370269225265057e-05
588.21,-0.0008010895628943116
588.41,-0.0008899185232391654
588.6,0.0010825512361757497
588.8,4.4566539374201044e-05
589.0,0.0018145729685951192
589.2,-0.002841876542614583
589.39,-4.886820245796722e-05
589.59,-0.0006158368816056103
589.79,0.00013751712659813592
589.98,-0.002199882220034631
590.18,-0.0011816846011534535
590.38,-0.0008760103137069288
590.58,0.0007119877553189157
590.77,-0.0037072810000246237
590.97,-0.0006998649424509013
591.17,-0.0014389860898011283
591.36,0.0034806858190704996
591.56,0.0004141758084675165
591.76,0.0035899152081831976
591.96,0.0008749016857059443
592.15,0.0007875466633938649
592.35,0.0036206604125217
592.55,-0.0003276952601101968
592.74,-0.0013613320359278373
592.94,0.00013791675560443145
593.14,0.0007859391973408259
593.33,-0.0009652812061694856
593.53,0.004071684558831213
593.73,0.000599938838919927
593.92,-0.0012459191262333684
594.12,0.0015314273712458912
594.32,-0.0002320304313026509
594.51,0.0006894516552316869
594.71,0.00031985553799204666
594.91,0.0037548203436439916
595.11,-0.0015291013443113567
595.3,0.0006967168434735245
595.5,0.0011363848670377299
595.7,0.0012574097359439591
595.89,0.0006069158721489075
596.09,-0.0010710026288853884
596.29,0.00013508028359593982
596.48,0.000971854934208663
596.68,0.002191018536520505
596.88,-0.00023599307261301704
597.07,0.000605326265473425
597.27,-0.000609285102123229
597.47,4.482087900244835e-05
597.66,-0.0006090577457212398
597.86,-4.8981370751987024e-05
598.06,-0.0010765029139472755
598.25,-0.002290809516786668
598.45,0.000693418996341943
598.64,-0.0007950407697309064
598.84,0.0022651259503923137
599.04,0.001339497530270217
599.23,0.0020631944538479587
599.43,-0.0015393547172428126
599.63,-0.002267305284892774
599.82,0.00031982606764735977
600.02,0.004713205271829776
600.22,-0.002279738146046996
600.41,0.002483818390651747
600.61,-0.0005166853742405579
600.81,0.000776715295750431
601.0,-0.003562705580685083
601.2,0.00304686274644634
601.39,0.0017931827254191058
601.59,0.0019808367566842905
601.79,0.0008726445970108727
601.98,-0.00014261682751048036
602.18,0.0011403333641413049
602.38,0.0007973312594820668
602.57,0.0009647810185714582
602.77,0.002888686178057788
602.96,-0.0008030507120936149
603.16,0.0020846312918941018
603.36,0.0016344328598738862
603.55,-0.00014227174841266208
603.75,4.304793864453244e-05
603.95,0.0007807239747900784
604.14,-0.0009560775928664229
604.34,0.0017202582095847397
604.53,-0.0011521274663813933
604.73,-0.0006001557428952601
604.93,-0.0025576114255350044
605.12,0.002050767240380323
605.32,-0.000981569498440451
605.51,0.0022693270576305035
605.71,4.3727024536205116e-05
605.91,0.00160073929964937
606.1,-0.002232228349201825
606.3,0.0014149036296340926
606.49,0.0009612384158553193
606.69,0.0022261803124244326
606.89,-0.0016803904534509625
607.08,0.001332221989312424
607.28,0.0012908666133378034
607.47,0.0018903252615016413
607.67,0.0003124843150683858
607.87,-0.002155938884851238
608.06,-0.000759228987112957
608.26,-0.0007725711500231476
608.45,0.000593555615897264
608.65,0.00284769533272858
608.84,-4.808168784386636e-05
609.04,0.003035808841593423
609.24,-0.0015583252720193757
609.43,-0.00013679754060552999
609.63,0.0020899588766559157
609.82,-0.001296694568554495
610.02,0.0004829195391277574
610.21,0.001442001708735813
610.41,0.003745432409172395
610.61,0.0010205286588064553
610.8,0.0032796216707526855
611.0,0.0008315040559902591
611.19,0.0002164991240766914
611.39,-0.0003087436775998402
611.58,0.000995293190153436
611.78,0.0009240017305590674
611.98,0.00012809426735873407
612.17,0.00047907156497656485
612.37,-0.0001333840087951812
612.56,0.0002992828067454967
612.76,-0.0003145225749299503
612.95,0.0018991886846662742
613.15,0.00012678070317103984
613.34,-0.002024247019411538
613.54,-0.0028473405729077697
613.73,-0.0010601013229200081
613.93,-0.0014880784244507771
614.13,-0.0002989862810708735
614.32,0.0012093141538453247
614.52,-0.0011367314783946936
614.71,-0.001661815495932084
614.91,0.00029505984211088284
615.1,0.0015530556786339193
615.3,-0.00021482250863185843
615.49,0.003698085688022519
615.69,-0.00029694833371422705
615.88,-0.0006238901953256194
616.08,0.0016478035323817934
616.27,0.0020901229367747435
616.47,0.0032066109854684637
616.66,-0.0018004456441398846
616.86,-0.0004634164799583646
617.06,-0.00012652850151253334
617.25,0.0022836600638778955
617.45,0.0023259907648028114
617.64,-0.00037214246169134434
617.84,-0.000953227037861104
618.03,-0.001045592077396025
618.23,-0.00045286398906290424
618.42,0.0009306924509431136
618.62,0.0024806687351107927
618.81,0.0014264002995528764
619.01,0.0010901278083890096
619.2,0.0002865825608720695
619.4,-0.0009448677759994119
619.59,-0.0024453519397339423
619.79,0.0023674572157165903
619.98,0.0007767454278073716
620.18,0.000523287759691371
620.37,0.0014384969262012904
620.57,-0.0011876250586240983
620.76,0.0010257229542122868
620.96,0.0016164766542606421
621.15,0.0010405283855363285
621.35,-0.001606186881574409
621.54,3.922128679952531e-05
621.74,-0.00012434670435883155
621.93,-0.001210986607789348
622.13,0.0016166108632785666
622.32,0.0033837482041412827
622.51,0.0014505595719460558
622.71,0.001448274936673384
622.9,-0.0024748647024720578
623.1,0.00037227706878081233
623.29,0.002277223737157633
623.49,-4.4474389861288036e-05
623.68,0.0006210249692701808
623.88,0.0001228735589019523
624.07,0.001106695819999548
624.27,0.0015297749011455618
624.46,0.001288251808449749
624.66,0.0006228889029507933
624.85,0.0020280347559188806
625.05,0.0017254222827782514
625.24,-0.0025458741809601454
625.43,3.995287390781832e-05
625.63,0.0009580532502159333
625.82,-0.0001269066227042186
626.02,-0.0005466398215815779
626.21,0.0009657967429421006
626.41,-0.0013862386774166754
626.6,-0.0004674916865865135
626.8,-0.00012775503738112065
626.99,0.0004592082115244085
627.19,-0.0007036090604430123
627.38,0.0010508745112766719
627.57,0.0032967408965100817
627.77,0.0026869840209062072
627.96,-0.001742019356652438
628.16,-0.00021653321998450358
628.35,0.001832723807079187
628.55,4.057555338395807e-05
628.74,-4.492021162003035e-05
628.93,0.0006504367508977596
629.13,0.0029600539438402154
629.32,0.0022866400746490607
629.52,-0.0014265583248138222
629.71,0.0025753744163129083
629.91,0.00038351709551365557
630.1,0.0016182285329458443
630.29,-0.00022003770375788375
630.49,0.000476775455687314
630.68,-0.0003072115804673528
630.88,-0.0006630671592308386
631.07,0.001629506410290995
631.27,0.0012425414311742343
631.46,-0.0017116285756532544
631.65,0.001781737612133477
631.85,-0.0006536831594915042
632.04,-0.0014761169418711858
632.24,-0.00108048881649093
632.43,0.0013538623479895289
632.62,-0.0016650743824211786
632.82,0.002831347124663022
633.01,0.0009214810172061528
633.21,0.0009161598832753804
633.4,-0.001795341173021244
633.59,4.154500481573551e-05
633.79,0.0016086452700660126
633.98,0.00021816193331485495
634.18,0.002159770987446791
634.37,0.0011938899612822637
634.56,0.0006633733284317628
634.76,0.0005687251735971191
634.95,-0.002677382506064093
635.14,0.0007563273770277557
635.34,0.0003081841248449134
635.53,0.0025783379867203413
635.73,-0.0011285690632099087
635.92,0.0011200552564900727
636.11,-0.004329651744007853
636.31,0.002288217119845254
636.5,0.0007498999337349605
636.7,0.0010221655100394382
636.89,0.0012935204688441016
637.08,0.0006631966718191899
637.28,-0.0007515353223186305
637.47,0.0014683543816701693
637.66,0.0009397576903719584
637.86,0.00012972065022714147
638.05,-0.0011999478033872248
638.24,0.0011901981068063794
638.44,0.0013689565470084307
638.63,-0.0004019337514849007
638.83,0.0008542275178056024
639.02,-0.0006827292337612017
639.21,0.0024647879369011742
639.41,0.001479964563591453
639.6,-0.0029298681640324386
639.79,0.002288833974687394
639.99,-0.0004141364268677468
640.18,-0.0004094190444569211
640.37,-0.00023010906777022646
640.57,-0.0016869691377331174
640.76,0.0001336567674604302
640.95,-0.0017775295253580315
641.15,-0.0015354936286203946
641.34,-0.00178190868710845
641.53,-0.0013208614017743787
641.73,0.0009600926649382176
641.92,0.00013431568784246344
642.11,-0.0009666992422623567
642.31,0.0015829008899377142
642.5,0.0014206201646149018
642.69,-0.0016095517466097149
642.89,0.0008591090520336906
643.08,0.0009437384687057202
643.27,0.0034137768195476362
643.47,0.002007888201093526
643.66,0.0034877225318615474
643.85,-0.0015588796156576355
644.05,4.249666271437244e-05
644.24,0.001848005073489947
644.43,-0.0011398635109170613
644.63,0.0018696083678033171
644.82,-0.001414604207374354
645.01,-0.00032148555821985125
645.2,-0.0029573037029575946
645.4,-0.001048216315217121
645.59,-0.00013892325650495535
645.78,-0.0016107349717898228
645.98,0.0006904073270267081
646.17,0.0020850181416937914
646.36,-0.0014375207911059484
646.56,0.001166901202477052
646.75,-0.0021837523616141637
646.94,0.0005107816571288331
647.13,-4.937931544144573e-05
647.33,-0.00023577304211952555
647.52,0.0008004957294997499
647.71,0.0007034075472886674
647.91,-0.0011685688202487474
648.1,-4.934245307179901e-05
648.29,0.0005957961761079477
648.49,0.00032247037031963026
648.68,0.0026468925013853166
648.87,-0.0008864414612329899
649.06,0.0009837241138795027
649.26,-0.0010686200797213883
649.45,0.0019134718031050663
649.64,-0.0006051623852400357
649.83,-0.002984416002734831
650.03,0.0025932220367845715
650.22,0.0022303689081446957
650.41,0.002323628152549966
650.61,0.00135682922198003
650.8,-0.0033424783070552075
650.99,0.003227198042465121
651.18,0.00032430815660219517
651.38,0.0003273049305011262
651.57,-0.001356375485301339
651.76,-0.005048231456713812
651.95,-0.0008975465367206276
652.15,-0.0003312636950185805
652.34,-0.0007033301151976059
652.53,-0.0007037903464713099
652.72,0.0004208419344102816
652.92,0.000709486105925562
653.11,-4.9694883556770685e-05
653.3,0.002005256196759007
653.49,0.0005135142708688219
653.69,-0.0009984169275842401
653.88,-0.000520332403370342
654.07,0.00014019029547247418
654.26,-0.0009018790338148425
654.46,0.0010783787594890774
654.65,0.001869093046165877
654.84,0.000805826036701188
655.03,0.0009904234119627261
655.23,-0.0006219380686749804
655.42,-0.000620342517934389
655.61,0.0031785114182172978
655.8,-0.0020588950630895633
655.99,-0.00043577479131094455
656.19,-0.0013645284099950065
656.38,-0.002326883644557003
656.57,-0.0009009410395478728
656.76,-0.001842081779744833
656.96,-0.0007139346188704515
657.15,-0.004628192281131717
657.34,-0.0010885990562304682
657.53,-0.00043067751148444483
657.72,0.00023538884558389314
657.92,0.0006211298071528365
658.11,4.467639793643159e-05
658.3,0.0025125808292028916
658.49,-0.00024172288242330425
658.68,-0.0012801072825885291
658.88,0.0016719719733847712
659.07,-0.0004321982550724899
659.26,0.0020630586010257613
659.45,0.002515206936352178
659.64,-0.0007165847427364872
659.84,-0.0010196897314422178
660.03,0.0011867780533348431
660.22,0.0005362644894539978
660.41,-0.0014172382346243299
660.6,-0.002890027907481081
660.8,0.0019766600592754924
660.99,-0.0001478583329303431
661.18,-0.0016989412036648003
661.37,-5.1681421653949314e-05
661.56,-0.00014770119596264482
661.76,-0.0011284500026230702
661.95,0.00042974053421277825
662.14,-0.0013089656665370773
662.33,-0.004794435404654314
662.52,0.0031536263558898997
662.71,-0.0024948369560621117
662.91,-0.000722013690317872
663.1,-0.0005328186104492728
663.29,0.00023859327903223888
663.48,-5.1435091538713687e-05
663.67,-0.003345658956094453
663.86,-0.0003443558807454477
664.06,-0.0004409941739030188
664.25,-0.0009397706023152588
664.44,-0.0009356182338536943
664.63,-0.0017832470328548774
664.82,0.00024068467959684472
665.01,0.0015053530859738301
665.21,0.001532491419152619
665.4,0.0004376056388109417
665.59,0.004597255311539759
665.78,0.0014214688794422707
665.97,0.0013202588341885383
666.16,0.0009345552237661727
666.35,4.692768729968806e-05
666.55,-0.001929821879822107
666.74,-5.299709381242313e-05
666.93,0.0025138214025923534
667.12,0.0001445568343396389
667.31,-0.0015271496213963634
667.5,-0.00025021364258742587
667.69,-0.002224741124746414
667.89,0.002151323573986757
668.08,4.7181414700508194e-05
668.27,0.00034046714915389887
668.46,-0.001959447485616338
668.65,-5.3226484484837904e-05
668.84,-5.27065532173009e-05
669.03,0.001144322006255918
669.22,-0.00015162720969900004
669.42,0.004700367175003468
669.61,0.0015355334434614197
669.8,0.0030619817249826443
669.99,-0.00025436647370273606
670.18,-0.0016516437179847966
670.37,0.0018499951183186304
670.56,-0.0012554549933983142
670.75,0.0003490254954986601
670.94,0.004223692960738297
671.14,-0.0009404198411901011
671.33,0.004325292024318989
671.52,-0.0030351309161718043
671.71,-0.0011449237723684309
671.9,-0.0013426105904523606
672.09,-5.2088703873588545e-05
672.28,0.0016305766415533926
672.47,0.0002465928371780199
672.66,-0.00283460266776462
672.85,0.0012556012236589064
673.05,0.0007581556485881079
673.24,0.0012491870555828828
673.43,-0.0005517482017926573
673.62,0.0007511430791947872
673.81,-0.00156532654843864
674.0,0.0023786462094586677
674.19,0.0013609397570658978
674.38,0.0019661008330412494
674.57,-0.003480207340449403
674.76,0.0007586175409761259
674.95,0.0006454781902642984
675.15,-0.0009624569137941582
675.34,0.0002519221439564578
675.53,-0.0007573101414791352
675.72,-0.002262954356828478
675.91,0.0007603933543744258
676.1,-0.0022748364155435615
676.29,0.0009589683205379878
676.48,0.0011739504481737177
676.67,0.0011685689043411513
676.86,-0.0018622876093700757
677.05,0.0018160464925849483
677.24,0.001178291503184421
677.43,0.0006607690852627231
677.62,-0.0025712696753577256
677.81,0.0017700495373344923
678.0,0.0003484648947798554
678.2,-0.0021106089256530845
678.39,-0.00045390027965881014
678.58,-0.0005701256390730021
678.77,-0.001478083271090861
678.96,0.0007518990247033441
679.15,-0.000458634885466953
679.34,-0.0027182596651177766
679.53,0.0012815352104294162
679.72,0.0012824577023847392
679.91,-0.00450819809546233
680.1,0.0003558961668323253
680.29,0.0009829537966917093
680.48,0.0013921627741250325
680.67,0.0018903215902703145
680.86,-0.0012753920374964486
681.05,0.0018685222590670673
681.24,0.001356827523490873
681.43,0.00014738064239943287
681.62,-0.00025771051154619676
681.81,0.0017968092485549172
682.0,0.0018826150127456925
682.19,-0.0015929448446998658
682.38,0.0020138885013403023
682.57,0.0034522533512457276
682.76,0.001176840922032171
682.95,-0.00035973162040943
683.14,0.0048144378727332324
683.33,-0.0010894312513794646
683.52,0.0007739416059754146
683.71,-0.0017111471836081368
683.9,-0.00036940985175781815
684.09,0.0006584830293294018
684.28,-0.0015067482849966402
684.47,-0.0018156123285777638
684.66,-0.0005776911971813741
684.85,-0.0018090540314284582
685.04,-0.00232315997235799
685.23,-0.001493735666849974
685.42,0.0010891106519212124
685.61,0.0017975487164569566
685.8,0.000980105678694338
685.99,-0.000575826021866399
686.18,0.004119430155869048
686.37,-0.0006780699476784003
686.56,-0.0020303410516710352
686.75,0.0010650718274049498
686.94,-0.003131968926085603
687.13,-0.0009803801832189516
687.32,-0.0018227868177314137
687.51,-0.0009869807220198004
687.7,-0.0015009887052365104
687.89,-0.002444936596488273
688.08,-0.0010919168680824862
688.27,0.0008794444151918742
688.46,-0.0012065105644022498
688.65,-0.002904347793086563
688.84,0.001111067430075466
689.03,-5.6100853305423765e-05
689.22,-0.0006973347979285081
689.41,-0.00016169883458893648
689.6,0.0026129195679368733
689.79,0.0007844239167339907
689.98,-0.00177662472234197
690.17,-0.0006906952504141275
690.36,0.001958259143849869
690.55,-0.0008955533942077937
690.74,0.0012136970796294173
690.93,-5.6154472932966875e-05
691.12,0.0028557425105154933
691.31,-0.0003691007374113468
691.49,-0.0014507338723022422
691.68,0.002911175414233544
691.87,0.0020251995736343224
692.06,-0.0019352271834986807
692.25,0.004174873675163405
692.44,-0.00026569841076066813
692.63,0.0010158472949641719
692.82,0.0001552664756142463
693.01,0.001408170547689984
693.2,0.0035368864376274585
693.39,5.028808160949919e-05
693.58,-0.003196907584246063
693.77,0.00026071957844642663
693.96,5.0239828064739165e-05
694.15,-0.002266313195016909
694.33,0.00164055672889543
694.52,5.0584990313557784e-05
694.71,0.0014370115072197878
694.9,0.001448600968647947
695.09,-0.0019775691218187914
695.28,0.0010138898676090146
695.47,-5.531445893615962e-05
695.66,0.0003643765818757997
695.85,0.001941586050829101
696.04,0.0011027597025617328
696.23,0.0015236922209887792
696.42,-0.0020588093642643895
696.6,0.0013149096800791034
696.79,0.004510311985847549
696.98,-0.002287503884170125
697.17,-0.0022960425586929433
697.36,0.0006835940097557532
697.55,0.003875188284310938
697.74,-0.0006882197631689768
697.93,-0.0022901806162326887
698.12,-0.0016602154011225738
698.31,-0.0010264239258680873
698.49,-0.00047895835877442546
698.68,0.001776357415991566
698.87,-0.0002668761182318106
699.06,-0.0017624169851738307
699.25,-0.0001628008799674816
699.44,-0.0009247821730391826
699.63,0.00080418127802487
699.82,-0.0024422838376027436
700.0,-0.0028893819230080557
700.19,-0.0001655152645965922
700.38,-0.002522254334702876
700.57,0.0007058126555857915
700.76,-0.00135571238345758
700.95,0.0014678578329715012
701.14,-0.002230789586938443
701.33,0.00037835673982740306
701.51,-0.0015841271945495627
701.7,-0.0023929944066669096
701.89,0.002346204506174858
702.08,0.0010172656995237478
702.27,-0.0011436278595092007
702.46,-0.0011416437876363094
702.65,-0.0004937357521548444
702.83,-0.003119443086388234
703.02,-0.0016810636378185926
703.21,0.001595949153369409
703.4,0.0012589869123000577
703.59,-0.00225405894520152
703.78,-0.002849960680203493
703.97,0.0017219959458426113
704.15,-0.0021499244615783624
704.34,-0.0015774195072780352
704.53,0.0044662971415460155
704.72,-0.0021334831893392602
704.91,0.0012379278741063496
705.1,-0.0009234804345616113
705.28,-0.004767418451378907
705.47,0.0004886864948361646
705.66,-0.0006150280524018263
705.85,-0.0009401757188815077
706.04,0.0003898729983657699
706.23,-0.0018545672198887054
706.41,-0.0009479082252127553
706.6,0.0023999655826681438
706.79,-0.0006168120408773375
706.98,-0.0009601806484114858
707.17,0.0028714622235036587
707.35,-0.0001731055834085789
707.54,-0.0032241475684740032
707.73,-0.0018654512341817202
707.92,0.0016169919608610014
708.11,-0.0009683570644118728
708.3,0.002038210391737294
708.48,0.000825871529063167
708.67,-0.002169991602224427
708.86,0.00038231554859508384
709.05,-0.00039193516489443084
709.24,0.0012747968779668853
709.42,0.0010503191845406463
709.61,0.0029417466995792694
709.8,-0.001714471577778506
709.99,-0.00028287769100983676
710.18,-0.0013857011397123283
710.36,-0.0009402793712382338
710.55,-0.0006082616736179416
710.74,-0.0011716252928562836
710.93,-0.003950946975227474
711.12,-0.0015196653422964318
711.3,0.000951772418484031
711.49,0.0040407061913649974
711.68,-0.0017639379495906777
711.87,-0.0027259289141417778
712.05,0.0016231585139566257
712.24,-0.001981442830311964
712.43,0.0023964832842380177
712.62,-0.0005074560570865852
712.81,0.0013021466023528515
712.99,0.0027497389910402124
713.18,5.3728358442800795e-05
713.37,0.0019922778212348065
713.56,-0.0009595324960188058
713.74,-0.0014339133896551523
713.93,0.0012745136046034404
714.12,0.0016186197193185506
714.31,-0.0014170466274656384
714.49,-6.061543219421229e-05
714.68,-0.0010792013176929899
714.87,-0.0005183759967621013
715.06,-0.002070608097922755
715.24,-0.0016397296049749652
715.43,-0.002385864203067535
715.62,-0.0009594245556844546
715.81,-0.0011928636838418071
715.99,-6.011923238782102e-05
716.18,0.0008497295961595703
716.37,0.0013291537304456274
716.56,-0.0024824270297107275
716.74,0.0012134257999085495
716.93,-0.00017732205314737845
717.12,0.0010971624204578125
717.31,0.0017963744227356476
717.49,0.001569620529043852
717.68,-0.002588481813879763
717.87,0.0016598349241975757
718.06,-0.001106007638091249
718.24,0.00310131946203339
718.43,0.0005223103851524389
718.62,-0.00041532265405146574
718.8,-0.0020804506376476558
718.99,0.0002971837620868836
719.18,0.00041150315492859715
719.37,5.7066262643340174e-05
719.55,0.0008911849069233143
719.74,0.0006466806490275814
719.93,-0.00030131494183506763
720.11,-0.0018670069979245339
720.3,-0.0025491504748404977
720.49,-6.399743661967676e-05
720.68,-0.0013722331092233286
720.86,-0.002349617348650058
721.05,-0.0011186017689025283
721.24,0.0014990403461066723
721.42,-0.00018248668813282157
721.61,0.0021227488133016897
721.8,-0.0038560371728142513
721.98,-0.0024887977933560784
722.17,-0.0005529999257688693
722.36,0.0027335687227578506
722.55,-0.0012444669689044775
722.73,0.0006600207509482693
722.92,-0.0013525917641721396
723.11,0.0021378139542867903
723.29,0.0013935811364437902
723.48,-0.0011488106622119306
723.67,-0.00018756915233306856
723.85,0.0009308228752074458
724.04,-0.002127931801379636
724.23,0.0005507469200486548
724.41,0.0002987285123102719
724.6,0.0017818474786393164
724.79,0.0021414824596405336
724.97,-0.0010386417667160605
725.16,0.0012645684936951904
725.35,0.0013951064966290442
725.53,-0.0018518669452688979
725.72,-0.0035054221114300755
725.91,-0.002020269524618925
726.09,0.0032426430250567916
726.28,-0.0008021131593845203
726.47,0.003754245186646397
726.65,0.00018024235325121991
726.84,0.004559774237432967
727.03,0.0014363318543634315
727.21,-0.0014704188881614483
727.4,-0.0009182027442548668
727.59,-0.004061288950626345
727.77,0.0005435165212843828
727.96,5.7986179812935216e-05
728.15,0.0015367219818616326
728.33,0.0054892774160835035
728.52,-0.001056787979627298
728.7,0.0015263774488848512
728.89,0.002490879686265589
729.08,0.0010431935276818429
729.26,-0.0008087705484533718
729.45,0.0003065854282221976
729.64,0.0006768407866661079
729.82,-0.0006928751071206505
730.01,0.00388558983111519
730.2,0.00018336490288161348
730.38,0.0030423709295487474
730.57,0.0032743295499899267
730.75,-0.0008255422311472713
730.94,-0.001991259124298015
731.13,-6.717638462181253e-05
731.31,0.0001871672804136584
731.5,-0.0008271110128805971
731.68,0.0032607459330471883
731.87,0.0009565649508522781
732.06,0.001929447969728173
732.24,0.0010592376996865515
732.43,0.002334444259062854
732.62,-0.0007026494501550854
732.8,0.0008180578424645281
732.99,0.0013230477092549305
733.17,-0.0007100491121152252
733.36,0.0016002141619184157
733.55,0.002134830465368803
733.73,0.003819261702636475
733.92,-6.754536912165246e-05
734.1,-0.002478437502425248
734.29,-0.0006970682768626345
734.48,0.00239809049417477
734.66,0.0035430869905101734
734.85,-0.0005746106088909875
735.03,0.001207221689092507
735.22,0.0009635971820465704
735.4,0.0005736403270534459
735.59,0.00018728641221052957
735.78,-0.0009521093110649791
735.96,0.0019503661074347497
736.15,-0.0010882052049345993
736.33,6.11940500698177e-05
736.52,0.002759630156853703
736.7,0.00044494466778771707
736.89,-0.002783484010430735
737.08,0.00162017143815801
737.26,-0.004021457248739469
737.45,0.0017068447436702089
737.63,0.001495894382069912
737.82,0.0010934178104993232
738.0,0.0016378317884868081
738.19,-0.0037304850383137835
738.38,0.0036158377195744376
738.56,-0.0003239334273032054
738.75,-0.0018025219971426068
738.93,0.002924618622147425
739.12,0.00032033602176233814
739.3,-0.0017767191683007927
739.49,6.259212629275958e-05
739.67,-0.0024562666749321027
739.86,-0.001389851095522699
740.04,-0.0029513148501134436
740.23,0.00057958904665296
740.42,-0.0004672347466430251
740.6,-0.001118752432968039
740.79,0.0013800675763766237
740.97,-0.0005925801807110629
741.16,-0.0037724146164775174
741.34,0.0016694024579266816
741.53,0.0022021908408290753
741.71,-0.0024330414316049683
741.9,-0.0013007732456133837
742.08,0.0032380928749550317
742.27,0.0031626105277851747
742.45,0.0007279946738167506
742.64,-0.0012825646257152944
742.82,0.00020007190848545122
743.01,-0.0004744592446279892
743.19,-0.0025303994258336483
743.38,-0.0004901439104490533
743.57,0.0006183006035270547
743.75,0.0021229892438831455
743.94,0.0006267948494910814
744.12,-0.0038812174230497577
744.31,-0.001463860841697473
744.49,0.0010328682856723768
744.68,0.00047489386245204234
744.86,-0.004142038691238755
745.05,0.004556095301468581
745.23,-0.003372825581044507
745.42,-0.005460174612299772
745.6,-0.004417359593229969
745.79,6.614147307663924e-05
745.97,0.0007459601183531255
746.16,0.0034218445769321555
