Wavelength [nm],#25-F495-Di03.csv
743.94,1.0368684461992683
744.12,1.0529217771483352
744.31,1.043378692847787
744.49,1.0445152804334368
744.68,1.0372119940965525
744.86,1.0337834573211888
745.05,1.045191764851622
745.23,1.0537643928740836
745.42,1.0497273887704943
745.6,1.0556219405438014
745.79,1.0554427111339324
745.97,1.0261777562637844
746.16,1.031881551766025
746.34,1.0425299324042319
746.52,1.0149772525018819
746.71,1.028445160743896
746.89,1.03637135373883
747.08,1.0229274185986803
747.26,1.0199986911328245
747.45,1.0104955090341494
747.63,1.0103356022086958
747.82,1.0315594031675914
748.0,1.0226122842079788
748.19,1.0371024994988822
748.37,1.0324985361824557
748.56,1.0244575816519828
748.74,1.0046371296905194
748.93,0.9932324846697544
749.11,1.0303652106234038
749.3,1.000849681293105
749.48,1.0128178265126138
749.67,1.003846443577039
749.85,0.9929470740609
750.03,0.9977163968150717
750.22,1.0126156351573163
750.4,1.0041290124326192
750.59,1.0092665573688104
750.77,1.0194203494007015
750.96,1.0402843564435738
751.14,1.0253275532021784
751.33,0.9975702036843856
751.51,1.0216659191448005
751.69,1.0100051167863453
751.88,1.019098683296303
752.06,1.0446228631587562
752.25,1.0256019691246363
752.43,1.0460940028637251
752.62,1.0455515848706156
752.8,1.0400206921754152
752.99,1.0231599719872642
753.17,1.0104098379244457
753.35,1.0258122377059775
753.54,1.0369097125082387
753.72,1.0233056524325181
753.91,1.0356478523137411
754.09,1.025570614115069
754.28,1.0189925879589425
754.46,1.0105287021552953
754.64,0.9908195359167814
754.83,0.9957343351102528
755.01,1.0205259705858736
755.2,0.9959393638093191
755.38,1.0
755.56,0.9930795554517436
755.75,1.0157812360616651
755.93,1.0302467213602395
756.12,1.0236298033342317
756.3,1.0185563150025914
756.48,1.0236942352255551
756.67,1.0160192321259223
756.85,1.0018269091227714
757.04,1.034329071892168
757.22,1.025722100917111
757.4,1.0484009854079557
757.59,1.0501677095388477
757.77,1.044940515448583
757.96,1.0618511854589168
758.14,1.0648854897278173
758.32,1.012526151776819
758.51,1.0529658425443718
758.69,1.0205695896739024
758.87,1.0477480296753487
759.06,1.0273044019650113
759.24,1.0389965232971505
759.43,1.0352804414370054
759.61,1.0550633907848472
759.79,1.0432143396506144
759.98,1.0622419142241981
760.16,1.0388608846350118
760.34,1.0392158625910526
760.53,1.0310817484480757
760.71,1.0435293318734136
760.9,1.0274991373120634
761.08,1.0245399869824767
761.26,1.0241210265690752
761.45,1.0378435735925422
761.63,1.0412985824713987
761.81,1.0410545340837325
762.0,1.0281605617437974
762.18,1.053570268099984
762.36,1.0522745579002613
762.55,1.042392081676494
762.73,1.0348433608496543
762.91,1.0318047038861915
763.1,1.0454869456168807
763.28,1.0251085326862517
763.46,1.0338906915917412
763.65,1.0307880315441753
763.83,1.0558899883263515
764.01,1.026476233457089
764.2,1.032245881858187
764.38,1.0369838672654719
764.56,1.0226248797792061
764.75,1.015191862844802
764.93,1.019206324960612
765.11,0.989435264634899
765.3,1.0119967526775575
765.48,1.0206726979099365
765.66,1.0119913580266884
765.85,1.0192725113325827
766.03,0.9977867851435431
766.21,1.0038176506659497
766.4,1.0264578761921117
766.58,1.0153632953558005
766.76,1.024535474334359
766.95,1.0226535822670295
767.13,1.0481035386050763
767.31,1.04165783045571
767.49,1.0372771856898098
767.68,1.051468088604019
767.86,1.044460774347511
768.04,1.0229046824318304
768.23,1.0375479934316985
768.41,1.0271245010328716
768.59,1.02616596370224
768.78,1.04227453202752
768.96,1.0290967053176157
769.14,1.029815182897247
769.32,1.0221236717610689
769.51,1.036190217488795
769.69,1.0361524123282326
769.87,1.0160765660917463
770.06,0.9982234299795946
770.24,1.0085914566945422
770.42,1.0002774898349385
770.6,1.0140405093547555
770.79,1.0285339457193352
770.97,1.015623981971793
771.15,1.0418212747031148
771.33,1.0356873616223816
771.52,1.0330636994498672
771.7,1.0535555381431239
771.88,1.0128910198744285
772.07,1.0208320223653145
772.25,1.053078035076235
772.43,1.023846928696948
772.61,1.0151382625712584
772.8,1.0080879197608537
772.98,1.0276486338450521
773.16,1.0270398571501158
773.34,1.0237053919010777
773.53,1.0569960928958688
773.71,1.0349544401151582
773.89,1.0571896550628905
774.07,1.0388180316583024
774.26,1.0287368891054132
774.44,0.9998691693903434
774.62,1.026843077350434
774.8,1.0166253909537464
774.99,1.0091737287004645
775.17,1.045457826515445
775.35,1.019784849856052
775.53,1.0091416633823285
775.71,0.9961789169300711
775.9,0.9760818383492009
776.08,1.0025127385186832
776.26,1.0252481909898936
776.44,1.00211739044956
776.63,1.0301047406444106
776.81,1.0150818063408495
776.99,1.0068351131399722
777.17,1.0295534264838766
777.35,0.9977451999620224
777.54,1.0269784008489962
777.72,1.021881627566303
777.9,1.0238240373623808
778.08,1.0285386922644664
778.27,1.014102532513367
778.45,1.018197938980335
778.63,1.0069440074551048
778.81,1.0272783856944447
778.99,1.0242524283550116
779.18,1.0228796667444224
779.36,1.0118521001386322
779.54,1.008367086040663
779.72,1.02186326973652
779.9,1.0577614590963758
780.08,1.0471600418277618
780.27,1.0429807201145103
780.45,1.0522942427049538
780.63,1.0304231264132322
780.81,1.021058588104391
780.99,1.0177834505011512
781.18,1.0121568294329377
781.36,0.994579924122937
781.54,1.0115355323848585
781.72,1.004313060746693
781.9,1.0028068319096402
782.08,1.022072958640687
782.27,1.0251483494596714
782.45,1.0100944971503536
782.63,1.035202707546375
782.81,1.0509434729500435
782.99,1.0228629891333303
783.17,1.0263830273629924
783.36,1.0457169817566052
783.54,1.0485220304085745
783.72,1.0355099676599135
783.9,1.022980137187731
784.08,1.0457948035722926
784.26,1.0487548494234613
784.45,1.0716744956942639
784.63,1.0739550637826274
784.81,1.0384646427377233
784.99,1.0507009970163892
785.17,1.0878313343578307
785.35,1.0666408944424843
785.53,1.0477484495862497
785.72,1.036258661157257
785.9,1.0386490086112217
786.08,1.052146750787857
786.26,1.0222446342988123
786.44,1.041313999033171
786.62,1.060649410930552
786.8,1.0854401128495976
786.99,1.0569865581058242
787.17,1.0754600288962226
787.35,1.0468814221860427
787.53,1.0861725827150766
787.71,1.0719906074863652
787.89,1.0705094743050947
788.07,1.0507943984051127
788.25,1.0810220990110135
788.43,1.0670477492644042
788.62,1.0700157966039352
788.8,1.0679384390706383
788.98,1.0676427597046616
789.16,1.0713878812386177
789.34,1.0540631369169007
789.52,1.0815986425292716
789.7,1.0417734998951713
789.88,1.0238889554646877
790.06,1.0450124875748175
790.25,1.0482090245715334
790.43,1.0381931688540416
790.61,1.0548778014001021
790.79,1.0394057127774685
790.97,1.0701970742802134
791.15,1.0354848754859853
791.33,1.046927606434846
791.51,1.057556755264586
791.69,1.0576942671416596
791.87,1.0491047528943773
792.05,1.0499959520200037
792.24,1.0312205085695387
792.42,1.0328010496139228
792.6,1.0211751469854635
792.78,1.0099579855027443
792.96,1.00341269485659
793.14,1.026327392140667
793.32,1.0128524325000725
793.5,0.9937578777512581
793.68,1.0451235709806037
793.86,1.028007446459021
794.04,1.0338568501531176
794.22,1.0211212897662412
794.4,1.0341280644036543
794.58,1.0387687247867303
794.76,1.0148893045957839
794.95,1.0255625904953365
795.13,1.0202590650919896
795.31,1.0387098743178467
795.49,1.0353696684710252
795.67,1.011509576132948
795.85,1.0171536663326517
796.03,1.0163302772428957
796.21,1.0307387911706953
796.39,1.014966669166239
796.57,1.0101330483305009
796.75,1.0641344348356103
796.93,1.0447859041774972
797.11,1.0431170623511048
797.29,0.9958799608486739
797.47,1.0145409601373119
797.65,1.0483291159644341
797.83,1.0802376186410116
798.01,1.0314128214712968
798.19,1.0678346681636144
798.37,1.0642679412641471
798.55,1.0538186042009485
798.73,1.0461905024558622
798.91,1.0506807054786613
799.09,1.0420735735336526
799.27,1.0214557694316497
799.45,1.0438607404462528
799.63,1.0294037625800168
799.81,1.0665187883998333
799.99,1.0234017922742433
800.17,1.0154577604670154
800.35,1.04167873437303
800.53,1.002027473660412
800.71,1.0257114547495942
800.89,1.0438607404462528
801.07,1.0048913819507466
801.25,1.0163919702108783
801.43,1.0329187709028627
801.61,1.0293690256057213
801.79,1.0308358808530842
801.97,1.0304778503585899
802.15,1.0206917512110505
802.33,1.0381840140113854
802.51,1.0381868400865315
802.69,1.0381749872871628
802.87,1.0210424949906332
803.05,1.0321796052719272
803.23,1.0550719104442132
803.41,1.0561264087744695
803.59,1.0470194133670556
803.77,1.0547392955360417
803.95,1.0528161488224816
804.13,1.0692618230965345
804.31,1.0349956522846426
804.49,1.0171954728399546
804.67,1.0361821171838093
804.85,0.9968513055967901
805.03,0.9972169605233144
805.21,1.0032300581308797
805.39,1.0169680816665225
805.57,1.0004082073164553
805.75,1.0303063564349486
805.93,0.9775510975158929
806.11,1.0028869126872098
806.29,0.9666357670408736
806.47,1.000821950817479
806.65,1.0064229120132602
806.83,1.000416278900874
807.0,1.0157595549014766
807.18,1.0689808595655113
807.36,1.030135161075417
807.54,1.0251917130138306
807.72,1.0413604498942062
807.9,1.019887987372513
808.08,1.017015950157956
808.26,1.0449848192148325
808.44,1.0407208553082132
808.62,1.0260401713469776
808.8,1.0093132115580672
808.98,0.9731981067262838
809.16,1.0008413133264182
809.34,1.001063723138121
809.51,0.9680368163591955
809.69,1.015500678641617
809.87,1.024203283954053
810.05,0.9978305537628577
810.23,1.0217464307076478
810.41,1.0272657916252312
810.59,0.9980491912564471
810.77,1.0085386416456061
810.95,1.008374708760069
811.13,1.0175498178453248
811.31,1.0081221015760162
811.48,1.0066526646953295
811.66,0.9755269956824829
811.84,1.004143521805264
812.02,1.0064682025505354
812.2,1.035171009382342
812.38,1.0247080046792916
812.56,1.037727569340438
812.74,0.9819416966529025
812.92,1.0192504934822864
813.1,1.0308089360691068
813.27,1.0496825949659072
813.45,1.0431723981002352
813.63,1.0552059531921942
813.81,1.0535697080643607
813.99,1.023494339766465
814.17,1.0427123886412617
814.35,1.0492131582987743
814.53,1.0331059040833168
814.7,1.0398352731499814
814.88,1.0171237979338572
815.06,1.0464461479617582
815.24,1.0239410137190552
815.42,1.0002324245644338
815.6,1.0327566366911434
815.78,1.010546899806926
815.95,1.0596250069506903
816.13,1.0083086621004604
816.31,1.021164164383469
816.49,0.994811897347502
816.67,1.0381091096022448
816.85,1.0232420435691354
817.03,1.0274440290846953
817.2,1.0279433371704072
817.38,1.0480476488027972
817.56,1.0119732057550845
817.74,1.0043983204814597
817.92,0.993426612498544
818.1,1.0151047256823982
818.27,0.9680861623554128
818.45,0.9941881178717988
818.63,1.0014589767744542
818.81,1.0
818.99,1.0481266787668622
819.17,1.0155526019207048
819.34,1.053286799907777
819.52,1.0419884174275407
819.7,1.0437037407254273
819.88,1.0671214945490035
820.06,1.0382509500820516
820.24,1.0223834780945864
820.41,1.0230468945726194
820.59,0.986634627508502
820.77,1.0007658001371829
820.95,0.9796914668626753
821.13,1.0113534580617256
821.3,1.0036003866807894
821.48,1.0070157728706624
821.66,1.0050218434025318
821.84,0.9989447222351391
822.02,1.003380599995697
822.19,1.0010337329752452
822.37,1.0213905349041246
822.55,1.0129517867409112
822.73,1.0028777195061014
822.91,1.0139131506029258
823.08,1.0096321811866409
823.26,0.996578471256413
823.44,0.9872378259521273
823.62,1.0253233983022487
823.8,1.0163697613392129
823.97,1.0441397578277105
824.15,1.0251402441481796
824.33,1.0082174251749945
824.51,1.009404882612953
824.69,1.0385301567923186
824.86,1.0166466583542833
825.04,1.0288840143594704
825.22,1.0243080889975293
825.4,0.9909005053242441
825.57,1.0
825.75,1.0074679062104206
825.93,1.001637790946001
826.11,0.9848462774270981
826.28,0.9820399840507952
826.46,1.0230112704349186
826.64,0.9957953409958287
826.82,0.986054831599551
826.99,0.9844205179217083
827.17,1.0386799805417959
827.35,1.007368630309456
827.53,1.033552433417258
827.7,1.027015719445692
827.88,1.087665488745114
828.06,1.0344880878161504
828.24,1.0273738042747083
828.41,1.0221309793907551
828.59,1.017859819688631
828.77,1.0014259349876231
828.95,1.0291973207988179
829.12,1.00345276920163
829.3,1.0458651634445386
829.48,1.040137105700795
829.66,1.0476264962421695
829.83,1.0277241907343684
830.01,1.06744969276433
830.19,1.0469892497274722
830.36,1.026327690469274
830.54,1.0159861822508418
830.72,1.0514212839420172
830.9,1.0171559047991279
831.07,1.040298192337629
831.25,1.0871029409348107
831.43,1.0882495907941074
831.6,1.0406720599041719
831.78,1.0776098367631348
831.96,1.0416863361453745
832.14,1.0539288863816518
832.31,1.0623155610698103
832.49,1.0688577209612167
832.67,1.0473745872829907
832.84,1.0481296025538065
833.02,1.015665934823612
833.2,1.0320908993170101
833.37,1.050909554157515
833.55,1.038822948991938
833.73,1.0459810760096502
833.91,1.005007086242783
834.08,1.021728910462498
834.26,1.0079027113691021
834.44,1.0129686456423963
834.61,1.0
834.79,0.9867066363213041
834.97,1.0235783586152356
835.14,1.002879565786339
835.32,1.0445181471056086
835.5,1.0238365875164968
835.67,1.0697412020958743
835.85,1.0233593262743306
836.03,1.0427652016089122
836.2,1.052605299107944
836.38,1.0421466081543307
836.56,1.0258923635199955
836.73,0.9800283484787494
836.91,1.0283856459686496
837.09,1.052887538725878
837.26,1.0175527422139043
837.44,1.011986131155198
837.62,1.0507771709415574
837.79,1.0415464653777413
837.97,0.9884848391605412
838.14,1.0156642062218044
838.32,1.0006876464804497
838.5,0.987343707866349
838.67,0.9936123100291087
838.85,1.030194156423602
839.03,0.9956324119986609
839.2,1.0078112497144387
839.38,1.0578160511584755
839.56,1.0406095461648988
839.73,1.0665829260196942
839.91,0.9979249317951953
840.08,1.0038281225550028
840.26,1.0512458250134387
840.44,1.0148700399769233
840.61,1.0186851886843897
840.79,0.9785872504941356
840.97,1.006784572483305
841.14,0.9709988206662027
841.32,0.9848723182659733
841.49,0.984316360246743
841.67,1.0
841.85,0.9684785170557697
842.02,1.0032229517446063
842.2,0.9684301673598592
842.37,0.9804805488122806
842.55,1.022840544218769
842.73,0.9970987911194831
842.9,1.0014585385496197
843.08,0.9669329949978704
843.25,1.0099138187221397
843.43,0.9935169506347662
843.61,1.001821180990015
843.78,1.0331141873664178
843.96,0.9585616460171354
844.13,1.0100916802123205
844.31,0.999619115992881
844.49,1.0148375221529597
844.66,1.0326441219962779
844.84,1.022344496499562
845.01,0.975485308143029
845.19,0.9880836659942008
845.37,1.0225815261156666
845.54,0.9832347180589992
845.72,1.0038722599930077
845.89,1.034917945618998
846.07,1.0323149425448332
846.24,0.99535148798368
846.42,1.0432458815654833
846.59,0.9894838159205444
846.77,1.0527496522522233
846.95,1.010767820484681
847.12,1.0384697740610884
847.3,1.05703876203024
847.47,1.0569196279541782
847.65,1.0589566823316992
847.82,1.0355919208201971
848.0,1.045991847319825
848.17,1.0548009106900749
848.35,1.0647415951925785
848.53,1.08016885918889
848.7,1.0727281680842453
848.88,1.0469990824574158
849.05,1.0528419042274428
849.23,1.0617635759678716
849.4,1.007722098036435
849.58,1.020699894713485
849.75,0.9908693659464374
849.93,0.9891687932974791
850.1,0.9675063798924372
850.28,0.9751941501629576
850.45,1.0296459089665662
850.63,0.9785165799512848
850.8,0.9888681425103184
850.98,0.9676935474252546
851.16,1.0012779709376538
851.33,1.029506456748629
851.51,1.0125406965982078
851.68,1.038504584220221
851.86,1.0218933805646448
852.03,1.0597357821762023
852.21,1.0494001457452653
852.38,1.0492136627002924
852.56,1.0383676574192502
852.73,1.0501022079847249
852.91,1.0469850246609624
853.08,1.0448768408141937
853.26,0.9700018521351897
853.43,0.9787663830859111
853.61,1.0046806153493877
853.78,1.0526930974569577
853.96,1.016616883537364
854.13,1.0314779919386867
854.31,1.0104238839645974
854.48,1.0220338003517087
854.66,0.9981416708584913
854.83,1.056751777320724
855.0,1.052195256000833
855.18,1.0199290977457727
855.35,1.0526701056674619
855.53,1.025968140074348
855.7,1.0576885149469128
855.88,1.052619495361794
856.05,1.0265675900885418
856.23,1.0116307674800393
856.4,1.0545853822371878
856.58,1.0840471139125254
856.75,1.0570453118228214
856.93,1.0953103711811836
857.1,1.1279059109396146
857.28,1.102578694516396
857.45,1.0812527571076647
857.62,1.0766314159962467
857.8,1.0699275461380724
857.97,1.053891488710253
858.15,1.0111950947486006
858.32,1.0993935290750414
858.5,1.0294806559938978
858.67,0.9985261398117206
858.85,1.0278838035039857
859.02,1.0524834115328021
859.19,1.0454200294457843
859.37,1.0809200358309186
859.54,1.059827720630294
859.72,1.107534253133288
859.89,1.0581557882885881
860.07,1.0803225228591735
860.24,1.0275830308385547
860.41,1.105293682497411
860.59,1.0510341763763165
860.76,0.9906273003290934
860.94,1.0584229763782311
861.11,1.0427242881046284
861.29,1.0220765494330546
861.46,1.0069094864917054
861.63,1.0101199953251063
861.81,1.026860474328923
861.98,1.0953990210853952
862.16,1.0314587604841756
862.33,1.0139225706289234
862.5,1.063324080849374
862.68,1.098925136320345
862.85,1.044957175460336
863.03,1.0725518925017108
863.2,1.0729459486780213
863.37,1.049549067835882
863.55,1.0614423015353347
863.72,1.0573423979964955
863.9,1.0280084629888169
864.07,1.0941332790416083
864.24,1.0343353293659698
864.42,1.0406865276578485
864.59,1.0404280470095502
864.77,1.0681631002202527
864.94,1.0792785085374113
865.11,1.0587398159253758
865.29,1.0546585794350636
865.46,0.9994231228146626
865.63,1.067288637046354
865.81,1.0857595515471754
865.98,1.0718790466976793
866.16,1.0198543482324967
866.33,1.0151839884295824
866.5,0.9994211191557502
866.68,1.0387026577824041
866.85,1.0317282451935548
867.02,1.0233887094790932
867.2,1.0687194368316406
867.37,1.0585887671956147
867.54,0.9865139911541568
867.72,1.0694676343976102
867.89,1.0029386333029604
868.06,0.9903931093021398
868.24,1.025911868433431
868.41,0.9766253085687798
868.59,0.9460260550482466
868.76,1.0209945070444435
868.93,1.0278729031266223
869.11,0.9301836262221875
869.28,1.0070900444924635
869.45,0.9899147240946946
869.63,0.9909471319015908
869.8,1.0050810709545057
869.97,1.0163883786352135
870.15,0.9575768700833114
870.32,1.0275435321562632
870.49,1.0152820374217517
870.66,0.9750873734205574
870.84,1.051018061443754
871.01,1.028486796796248
871.18,1.006525408014046
871.36,1.0223354604041028
871.53,1.0520379989704713
871.7,1.0279539463761143
871.88,1.0163324055782803
872.05,1.0248243638847256
872.22,1.0104474702230657
872.4,1.0205098182008572
872.57,0.9920078388343327
872.74,0.9718754814070537
872.92,1.0065769084271963
873.09,0.9967201742318955
873.26,1.0434053910315366
873.43,1.0210604465117687
873.61,1.0571439892814776
873.78,1.0070152240455637
873.95,1.0442708132668603
874.13,1.0554149432552868
874.3,1.0415006874877235
874.47,1.0505973661288854
874.64,1.0630881077620093
874.82,1.0014169612298
874.99,1.0152121968569798
875.16,1.03683716869802
875.34,1.0871832352198583
875.51,1.0014931265156175
875.68,1.1119171835846033
875.85,1.0938593674086152
876.03,1.061725085631507
876.2,1.0119183187882328
876.37,1.118929982468355
876.54,1.0036563840728963
876.72,1.0349060560644798
876.89,0.985146359121498
877.06,1.0512439576644463
877.23,1.054285817899814
877.41,1.0458975657668297
877.58,0.9985068734843826
877.75,1.0865751433835933
877.92,1.044564950015063
878.1,1.0386556725113674
878.27,1.1602040969460494
878.44,1.0890907754502022
878.61,1.088272397783607
878.79,1.0533017907867839
878.96,1.0807081315982858
879.13,1.1340913006029285
879.3,1.094022850056517
879.48,1.0233782126193631
879.65,1.0472956801817779
879.82,1.0601884766510725
879.99,1.0558039675451432
880.16,0.9912173630836304
880.34,1.0506026181588142
880.51,1.0573889948452815
880.68,1.1201932198855984
880.85,1.0172772498453688
881.03,1.0507103216930236
881.2,1.0213557409065257
881.37,1.1838919361440852
881.54,1.09286261261971
881.71,1.0814024879804287
881.89,1.118594215589106
882.06,1.103313883497921
882.23,1.085108600424045
882.4,1.0169280466678237
882.57,1.1621415623622668
882.75,1.1260499139141933
882.92,1.0540075734172418
883.09,1.1665951698731067
883.26,1.1072267929696566
883.43,1.0749220246957403
883.61,1.0597292216306735
883.78,1.0321328047633775
883.95,1.0625854278225353
884.12,1.087118300780799
884.29,1.0591731477691364
884.47,1.0336738759702278
884.64,1.0930046739444648
884.81,1.0452705321404494
884.98,1.0730486381128825
885.15,1.02544364578941
885.32,1.0779603187586175
885.5,1.0371218363551684
885.67,1.0457809417617292
885.84,1.0311182418566471
886.01,1.0230102735077258
886.18,1.0794347857145288
886.35,1.0086333318380853
886.53,1.0437831951076484
886.7,1.0726777644610281
886.87,1.0570086845963764
887.04,1.0905134838973942
887.21,1.0174556750772485
887.38,1.0126155876161984
887.55,1.08027636819512
887.73,1.0758542322185343
887.9,1.0900925486878417
888.07,1.0271415826417762
888.24,1.0494818643627342
888.41,1.0100860214273535
888.58,1.1898724948871333
888.75,1.0705903134280572
888.93,1.0
889.1,1.0594848481659598
889.27,1.079310912382729
889.44,1.183925688728928
889.61,1.0597032610184804
889.78,1.0801256351039261
889.95,1.050177063667113
890.12,1.1067121720590303
890.3,1.1923344514363672
890.47,1.0730850264191742
890.64,1.0473996538060943
890.81,1.1603665893459971
890.98,1.113747523233303
891.15,1.0836486940017822
891.32,1.1013364439004363
891.49,1.087601605181532
891.66,1.0438197819519244
891.84,1.0730567520937833
892.01,1.06812342776627
892.18,1.114511723514615
892.35,1.098874632254872
892.52,1.049056118228774
892.69,1.048834948803329
892.86,1.0313652928367538
893.03,1.1038851716799818
893.2,1.049262635610073
893.37,1.122294073656385
893.55,1.0257656913137336
893.72,1.0535828780244116
893.89,1.0085609912888833
894.06,1.0476979648816325
894.23,1.1507296667181055
894.4,1.1283709961368311
894.57,1.1130819579178326
894.74,1.095885797296694
894.91,1.0487010530925884
895.08,1.118750321358367
895.25,1.0670095722123945
895.42,1.1150232384380234
895.59,1.0811968198198585
895.76,0.957558385844653
895.94,1.1756401414873974
896.11,1.0642057512386647
896.28,1.1288058516913704
896.45,1.124777214671367
896.62,1.0828857479896468
896.79,1.0140932537419363
896.96,1.0623917544981432
897.13,1.0670346484517144
897.3,1.1975853230192175
897.47,1.127918327678368
897.64,1.138270441486368
897.81,1.163449411828068
897.98,1.0494149746926007
898.15,1.0336633415313439
898.32,1.055929008471574
898.49,1.0621659162549077
898.66,1.0558610898765972
898.83,1.0250478657506477
899.0,1.0887277305187752
899.17,1.1286742071891107
899.34,1.0477665334678539
899.51,1.050095731501295
899.68,1.1438717279301343
899.85,1.1178003672433512
900.02,1.0922711569656822
900.19,1.0788020859111014
900.36,1.1212571477872415
900.53,1.1214679026628203
900.7,1.1676791754527338
900.87,1.148663837709634
901.04,1.1749897958681872
901.21,1.117986347250275
901.38,1.1114978782822256
901.55,1.0631873866435353
901.72,1.0805311121347536
901.89,1.0300951298393755
902.06,1.1608606819706382
902.23,1.1045338092922283
902.4,1.1042694658905476
902.57,1.0558291787788874
902.74,1.080329900138601
