Wavelength [nm],#27-BP650-Semrock-confocal.csv
578.92,0.003567279491595133
579.12,0.0031068566643572644
579.32,0.00506429594703016
579.52,0.0021385947717228993
579.71,0.003849829613131649
579.91,0.00328595563428408
580.11,0.0055636693588825194
580.31,0.0047720285865973065
580.51,0.0072051095645041885
580.7,0.0031032935752850397
580.9,0.00230459004009235
581.1,0.003780777413324564
581.3,0.005089360822158598
581.49,0.006051095513992001
581.69,0.004065579377124173
581.89,0.006030154473292607
582.09,0.004281066348231105
582.29,0.006275327222708409
582.48,0.00543644510864554
582.68,0.0010825512361757497
582.88,0.001747766789708091
583.08,0.0066021775255217805
583.27,0.00394147245559376
583.47,0.004825968018223269
583.67,0.0014481457101924108
583.87,0.0022993929237644646
584.06,0.0026770062580728773
584.26,0.004437041171167307
584.46,0.005854588960120231
584.66,0.006585190162449932
584.85,0.001626520488565635
585.05,0.004256221790872409
585.25,0.004732651246001738
585.45,0.004593788107560441
585.64,0.007572675300423694
585.84,0.0024915332223051003
586.04,0.0056752422414168184
586.24,0.0048205442980362445
586.43,0.004492627862190678
586.63,0.003413160005803621
586.83,0.0024793981521256856
587.03,0.004982655398345957
587.22,0.003301653840294511
587.42,0.006038061042260367
587.62,0.004445923761351898
587.82,0.002294004128060938
588.01,0.003938913644480937
588.21,0.005586003265850579
588.41,0.0035929326561128434
588.6,0.0055179900733887625
588.8,0.007516095835069788
589.0,0.0035852314611351894
589.2,0.004698287942668233
589.39,0.005681011644926969
589.59,0.005515387609090503
589.79,0.003969840375902565
589.98,0.004999426570985303
590.18,0.003722832365333591
590.38,0.006662506527087043
590.58,0.0050003685059398055
590.77,0.005202473409898973
590.97,0.005807240542544135
591.17,0.0031943024550762714
591.36,0.006546041651282531
591.56,0.002729961704565034
591.76,0.0024701436201047373
591.96,0.0018910237346572419
592.15,0.00599371500976993
592.35,0.001550164004575679
592.55,0.006637081674953697
592.74,0.006228287866281403
592.94,0.00679366473144843
593.14,0.002919822521246226
593.33,0.00380209327841751
593.53,0.0070689295596886755
593.73,0.0021759871728474186
593.92,0.0036350626355115146
594.12,0.003019042341174196
594.32,0.003988745038823019
594.51,0.004288409212295678
594.71,0.006493564606012558
594.91,0.004682595701863731
595.11,0.00429912084160141
595.3,0.0012562371587907287
595.5,0.003961122330011807
595.7,0.004524324750826385
595.89,0.004264604524643858
596.09,0.004224194768093682
596.29,0.005368533031422848
596.48,0.007468693484432129
596.68,0.004711445377152365
596.88,0.002003759104448255
597.07,0.0023826099420885508
597.27,0.005176741355285057
597.47,0.00594201683691188
597.66,0.007507014231145975
597.86,0.0022668045253455304
598.06,0.004526014591400811
598.25,0.005367394581273013
598.45,0.005148394002209463
598.64,0.003306578249817171
598.84,0.0018023117403312655
599.04,0.0056899511048440704
599.23,0.004725828308005509
599.43,0.004141684955228065
599.63,0.005404758381864222
599.82,0.0050187835672372205
600.02,0.002378604983951726
600.22,0.0009732098171495587
600.41,0.002202325723468223
600.61,0.0026607447866714706
600.81,0.0033439984643794446
601.0,0.004667007936009008
601.2,0.007507299536569069
601.39,0.0025299346894560692
601.59,0.002811135561379229
601.79,0.004926647145676635
601.98,0.005081521456450026
602.18,0.0028776396316331867
602.38,0.0013620652470897447
602.57,0.0048345107241160494
602.77,0.003173087579604263
602.96,0.0014567360239201444
603.16,0.0007858662866032693
603.36,0.005002232749027235
603.55,0.0052553510078363315
603.75,0.00433666905566296
603.95,0.006863409108313769
604.14,0.004764709206403339
604.34,0.004793607540593575
604.53,0.002802087788606611
604.73,0.005374948540365024
604.93,0.00348133257804759
605.12,0.006522601936788312
605.32,0.005451114519012505
605.51,0.0053295661325536555
605.71,0.004776259496858834
605.91,0.005448841433210417
606.1,0.00650420077288329
606.3,0.004615790008694703
606.49,0.004816758767461868
606.69,0.00431852147333018
606.89,0.005212113817663774
607.08,0.004278144638311503
607.28,0.0032533175721183114
607.47,0.006045652799963333
607.67,0.003913339842073993
607.87,0.0049911913366920005
608.06,0.007964699534567977
608.26,0.005205976070822392
608.45,0.0025197244239062726
608.65,0.003933523613672977
608.84,0.003861908084167162
609.04,0.002854410699097352
609.24,0.0025311193367603944
609.43,0.0054110669532226475
609.63,0.004939349553549554
609.82,0.006735813008873966
610.02,0.005955372646561004
610.21,0.007132539135435109
610.41,0.0022462443372024857
610.61,0.006536311651339539
610.8,0.006255428911988584
611.0,0.0036408698296664134
611.19,0.0017934447090544885
611.39,0.0036284463394990834
611.58,0.005073217562227675
611.78,0.004718408012628133
611.98,0.00239182376483772
612.17,0.006871102031534315
612.37,0.004403555358600557
612.56,0.003489358402791242
612.76,0.005300715322443353
612.95,0.004552771132331997
613.15,0.003401380576762309
613.34,0.0037399518773258682
613.54,0.003521831291176241
613.73,0.005624350372161615
613.93,0.006746586626593702
614.13,0.006309799161070709
614.32,0.0017942819250068944
614.52,0.004156731726232992
614.71,0.0036992153745329334
614.91,0.00429013952814275
615.1,0.005084404871181066
615.3,0.004627392956205242
615.49,0.003115987916535678
615.69,0.006014338881312993
615.88,0.00476249099413162
616.08,0.0014785482646921064
616.27,0.004223636365246404
616.47,0.0032066109854684637
616.66,0.0027155593700335483
616.86,0.0049009986218108495
617.06,0.005501459245765094
617.25,0.004694406094385106
617.45,0.005920623618254226
617.64,0.0029147710998716305
617.84,0.0032635757524024775
618.03,0.004545908937125487
618.23,0.002250177153203272
618.42,0.0025533484645033815
618.62,0.004597334254811039
618.81,0.003140899980176651
619.01,0.005055340360024536
619.2,0.00334128538069598
619.4,0.00257929740162836
619.59,0.004676523340465737
619.79,0.004938053992356985
619.98,0.005615400386750196
620.18,0.0035961126031486307
620.37,0.005802263389172211
620.57,0.0020003499068630293
620.76,0.005220329254997333
620.96,0.0037749642317584987
621.15,0.00521224588162947
621.35,0.0013547116836856237
621.54,0.0038679374363589742
621.74,0.002641124000581653
621.93,0.005040330741160386
622.13,0.005684867500925082
622.32,0.002046008268844828
622.51,0.0031940981309374196
622.71,0.0058417035792399045
622.9,0.006493015117205604
623.1,0.005034875143422515
623.29,0.004846965018658806
623.49,0.0036562789215898385
623.68,0.006938317001403215
623.88,0.00463284389199745
624.07,0.0038177311878702623
624.27,0.004179994476723145
624.46,0.004952026772634192
624.66,0.00279055428115412
624.85,0.005674502657491674
625.05,0.005939685106643592
625.24,0.006377134348183319
625.43,0.001650877148572542
625.63,0.004131736077209061
625.82,0.0065970541538926475
626.02,0.0033885645358756886
626.21,0.0051754470179170625
626.41,0.0033103801974522806
626.6,0.005535989712141313
626.8,0.0027970838184267284
626.99,0.005075443289899264
627.19,0.005648755152059388
627.38,0.0048427522545911005
627.57,0.003725209325322518
627.77,0.003967670198432653
627.96,0.004707145698079081
628.16,0.0015816473465440192
628.35,0.004734869128659425
628.55,0.007187448215837168
628.74,0.004457490659193414
628.93,0.0030880870489180456
629.13,0.004162238014530616
629.32,0.0028913148382401824
629.52,0.00435604784667308
629.71,0.005808659079585768
629.91,0.004586469529211942
630.1,0.004246471174575506
630.29,0.003173488304980399
630.49,0.007361024343132885
630.68,0.002826910231273015
630.88,0.00840824915104911
631.07,0.0024234742853733826
631.27,0.00304566270266197
631.46,0.006088908211750118
631.65,0.004479860040769266
631.85,0.0024720029657789248
632.04,0.003792929865652481
632.24,0.004180185702617094
632.43,0.0031040308331840793
632.62,0.005070671350998235
632.82,0.0054472145246507895
633.01,0.006201557749256503
633.21,0.00529081545782974
633.4,0.003014675742257339
633.59,0.0029509638916823447
633.79,0.004830948142100866
633.98,0.0041025240414768105
634.18,0.004630983300585964
634.37,0.0021687672647805684
634.56,0.006523543684746601
634.76,0.006369152902980041
634.95,0.004075539601253928
635.14,0.006559654639402058
635.34,0.002083835662811441
635.53,0.004751764524610183
635.73,0.004186041839680984
635.92,0.005341180719801075
636.11,0.0030754616161016483
636.31,0.00561212635508438
636.5,0.004821968024012086
636.7,0.0017350209801955067
636.89,0.0027236917453587793
637.08,0.00412510245702074
637.28,0.00603351955307263
637.47,0.004588487190940908
637.66,0.004888612403058235
637.86,0.009035090863130762
638.05,0.0055409448288822145
638.24,0.006137862760147277
638.44,0.004288930358274488
638.63,0.00705315517994916
638.83,0.006536316673463505
639.02,0.0029445756297957035
639.21,0.0050667416290967006
639.41,0.004534916530192541
639.6,0.0074281861546800654
639.79,0.005344060458057711
639.99,0.007815961587612883
640.18,0.0041107753304050745
640.37,0.00404671181343294
640.57,0.008237033737745243
640.76,0.011489580164159272
640.95,0.011147457680947697
641.15,0.012770829163217796
641.34,0.014094769709062137
641.53,0.014770821226527243
641.73,0.016547169045900086
641.92,0.023597197432567125
642.11,0.028322273153470693
642.31,0.03628287810946166
642.5,0.04742413918047954
642.69,0.06404417299659032
642.89,0.08340275051936455
643.08,0.1114392708672052
643.27,0.14872459371074623
643.47,0.18455761372756554
643.66,0.23947038794757883
643.85,0.2927190756896355
644.05,0.3609578942417022
644.24,0.4349793491683977
644.43,0.5138048499997873
644.63,0.5892039068934376
644.82,0.6608508531370823
645.01,0.7222240246387056
645.2,0.7728072605190636
645.4,0.8191566846275234
645.59,0.8691440987198467
645.78,0.9040659075861882
645.98,0.9299540714586542
646.17,0.9665042019106603
646.36,0.9768571473287321
646.56,1.002058485074805
646.75,1.0063112145916457
646.94,1.0293143671361538
647.13,1.0262409072357492
647.33,1.0545430580937398
647.52,1.0613278303642477
647.71,1.0380361619889669
647.91,1.0533508870286177
648.1,1.0365792052105631
648.29,1.0304746929033357
648.49,1.0409681061766276
648.68,1.0272394165265748
648.87,1.0386065501632504
649.06,1.0412420674359608
649.26,1.0360570086306493
649.45,1.0420620844435853
649.64,1.0177040839291878
649.83,1.0521559468872694
650.03,1.0401190498423591
650.22,1.0451371975970125
650.41,1.0467171195344955
650.61,1.0396606948867808
650.8,1.041206188982512
650.99,1.0381033653044722
651.18,1.033260237971612
651.38,1.0252699756912493
651.57,1.0192317185670308
651.76,1.036874716946568
651.95,1.0226063816270292
652.15,1.010326242399254
652.34,1.0010276079752862
652.53,0.9949520780309473
652.72,1.0005647339876076
652.92,0.948815206025952
653.11,0.9248153598433563
653.3,0.8921313934968423
653.49,0.8313384153577568
653.69,0.7790520735656241
653.88,0.7242475238508254
654.07,0.6642041390070756
654.26,0.5892279758858859
654.46,0.5252631105529286
654.65,0.4668571785707257
654.84,0.38492102733752
655.03,0.32778251649202983
655.23,0.28030286156618056
655.42,0.23673124950654573
655.61,0.19937106123339907
655.8,0.16664046463258614
655.99,0.137548730455466
656.19,0.11021126034925036
656.38,0.0930108523068702
656.57,0.07095667422495773
656.76,0.05748930598406832
656.96,0.04850150478861498
657.15,0.04238924637413674
657.34,0.031204581558486644
657.53,0.028479106325349328
657.72,0.019476285516048075
657.92,0.019433870736637857
658.11,0.012654333934588983
658.3,0.015706105547514893
658.49,0.011898061024884395
658.68,0.014048505208413109
658.88,0.008275176913361425
659.07,0.011210721537650856
659.26,0.00898116564711917
659.45,0.009831488996354167
659.64,0.005755616870589181
659.84,0.005759661882451064
660.03,0.008038393142908004
660.22,0.007789409181792961
660.41,0.0035576574550275153
660.6,0.006407771707158394
660.8,0.005066515600887642
660.99,0.004397828674288275
661.18,0.005570281881993144
661.37,0.004737463651612376
661.56,0.006808503835539414
661.76,0.005625349669862361
661.95,0.0069653922307198485
662.14,0.0043027765316133865
662.33,0.0053696701557973915
662.52,0.001405454617231094
662.71,0.005592832460281354
662.91,0.0026345048031331223
663.1,0.004960378332412951
663.29,0.005645318414365334
663.48,0.006952134923692371
663.67,0.005084188685545356
663.86,0.0068769378793926035
664.06,0.006472701619979317
664.25,0.002709334877267524
664.44,0.004268382920393338
664.63,0.0024514021043769043
664.82,0.005013037962665501
665.01,0.003645957474212826
665.21,0.0018296543681350142
665.4,0.0036673676102120223
665.59,0.0056854515142403216
665.78,0.0027966508030786872
665.97,0.002300317461436636
666.16,0.006262904262572753
666.35,0.0019390806973526018
666.55,0.0028135089664380235
666.74,0.00044813188849556065
666.93,0.0012308175120445846
667.12,0.0064329558479601446
667.31,0.006536992785217394
667.5,0.0027181814913800903
667.69,0.006267852011200792
667.89,0.0046562153212154275
668.08,0.0044527009919262195
668.27,0.004754191538703357
668.46,0.0029570368851823004
668.65,0.007093605833622703
668.84,0.004034023335019708
669.03,0.0032391955943782214
669.22,0.0055017487076902145
669.42,0.005393472768892741
669.61,0.0021310390895189976
669.8,0.002861006416389757
669.99,0.004272126536284857
670.18,0.0036443994900213082
670.37,0.0037529501747858135
670.56,0.005458327581117067
670.75,0.005577535923403917
670.94,0.0019363809601487614
671.14,0.0034020548652792704
671.33,0.005220772425216474
671.52,0.0056142948336256925
671.71,0.005608161716821238
671.9,0.0027262741503017076
672.09,0.0033956874096641946
672.28,0.00420445914103972
672.47,0.004437594244587794
672.66,0.002133368216351919
672.85,0.00639027504801308
673.05,0.0018744002193066547
673.24,0.004254153898259897
673.43,0.0027415100956997784
673.62,0.003465673629236214
673.81,0.004180368259659287
674.0,0.006331026623704006
674.19,0.0051999164175850175
674.38,0.00035050569072322615
674.57,0.0034744063906163875
674.76,0.006140163447929512
674.95,0.004535569651545833
675.15,0.004188813046105287
675.34,0.0030043640836029525
675.53,0.005680368806058774
675.72,0.003964776969100903
675.91,0.004322563473807803
676.1,-0.0015680135407794263
676.29,0.003793988984065396
676.48,0.004346451220315789
676.67,0.003715308912234213
676.86,0.004670722893700656
677.05,0.004830451850464261
677.24,0.003951654947180104
677.43,-0.0001561016460459413
677.62,0.0065942904552890045
677.81,0.0036949829645942754
678.0,0.00627128479548361
678.2,0.0025159405153702447
678.39,0.004757841136344221
678.58,0.00602953302741166
678.77,0.0008618187926266411
678.96,0.004072997557504713
679.15,0.0032884012002464065
679.34,0.001175393908076018
679.53,0.004467076151727563
679.72,0.002207957896029564
679.91,0.0021201681977750754
680.1,0.0033291965782335418
680.29,0.0019170025621009941
680.48,0.005835931479569783
680.67,0.003937096281974877
680.86,0.005545007643930174
681.05,0.005004437512940476
681.24,0.002666193256440406
681.43,0.0011491365980728129
681.62,0.004430201325797779
681.81,0.0045735953757225474
682.0,0.0009653213882296823
682.19,0.001176720201470443
682.38,0.0053236154749082484
682.57,0.004380521796685469
682.76,0.003946790110107883
682.95,0.0006596913202003829
683.14,-5.4781513065386796e-05
683.33,0.002325137351338419
683.52,0.001084710647565926
683.71,0.0018087142265037562
683.9,0.0032945634995200724
684.09,0.0013707720649464158
684.28,0.004300891551801518
684.47,0.004088387868147725
684.66,0.004019783574401331
684.85,0.0048992583732323895
685.04,0.0035546610274799113
685.23,0.006834053326992018
685.42,0.0005690612509694847
685.61,0.005810112682655491
685.8,0.004188062662738307
685.99,0.0031735993697009153
686.18,0.0028979903727405143
686.37,0.0009836684144557829
686.56,0.0029600569946539503
686.75,0.0027942128292310483
686.94,0.0036390179780994704
687.13,0.0014888899498263003
687.32,0.0033766256112582656
687.51,0.00626354583536238
687.7,0.004387762724121699
687.89,0.0028546064496836874
688.08,0.0029526894468305167
688.27,0.004409172063766633
688.46,0.004863310446649839
688.65,0.0036367914414149488
688.84,0.006946938610375641
689.03,0.0030206683939623313
689.22,0.008808702430912951
689.41,-0.00016169883458893648
689.6,0.0006909660888899685
689.79,0.0019393436747371351
689.98,0.006714829500089899
690.17,0.004069964574754351
690.36,0.00185224238786345
690.55,0.0031995920718406855
690.74,0.0019543225161169804
690.93,0.0037669337251158373
691.12,0.003071504548271521
691.31,0.00475616964486941
691.49,0.003053059983853309
691.68,0.0028052035974001116
691.87,0.004521436698202616
692.06,0.002555882455705994
692.25,0.006501815021859784
692.44,0.004252308420296339
692.63,0.0032682272828110422
692.82,0.001843836850998474
693.01,0.004021464354484473
693.2,0.0023745222542567164
693.39,0.003678707527204513
693.58,0.0030861628181604885
693.77,0.003003777967108351
693.96,0.002182556194781735
694.15,0.004681441943190329
694.33,0.004503616205084471
694.52,0.007135572793924863
694.71,0.0016503568738457425
694.9,0.001878732951861969
695.09,0.0037858297632023226
695.28,0.0032619297639635164
695.47,0.002036851470894251
695.66,0.0036184671337987076
695.85,-5.558191810552212e-05
696.04,0.006157801087303645
696.23,0.001628983406033492
696.42,0.0012093466683807653
696.6,0.006902991372114134
696.79,0.002598767886823147
696.98,0.0015376153928181211
697.17,0.004102953243980133
697.36,0.0031132216353134297
697.55,0.006637774428802449
697.74,0.0015254590122472825
697.93,0.004305233435795163
698.12,0.0030439205234851106
698.31,0.0052212391095026595
698.49,0.0015304602679503858
698.68,0.005119586988172234
698.87,0.00374347852330573
699.06,0.006661130746793038
699.25,0.0032449088334225266
699.44,0.006123220301367442
699.63,0.0023111016121956825
699.82,0.005579856208248084
700.0,0.001249388332538676
700.19,0.0032990113091712243
700.38,0.004231263845695572
700.57,0.003868826346154228
700.76,-0.00016542571431796111
700.95,0.005172582061875797
701.14,0.001355203696848716
701.33,0.008880209119534464
701.51,0.0011417168267724206
701.7,0.002174442147268311
701.89,0.003438924983166999
702.08,0.005528315569496869
702.27,-0.00016605460891404156
702.46,0.006448512723263132
702.65,0.007791926655730496
702.83,0.006940180716091351
703.02,0.0023243615599117962
703.21,0.007771871703619195
703.4,0.0035637738655793652
703.59,0.0019183396349822723
703.78,0.002199203556750933
703.97,0.006174122176433122
704.15,0.0034646692050744436
704.34,0.0038511843924904096
704.53,0.002810936810886797
704.72,0.002782684557692274
704.91,0.0028566670509716555
705.1,0.0066559920481752246
705.28,0.005418255182366268
705.47,0.0010351661632370195
705.66,0.003612139381282584
705.85,0.007547973348338082
706.04,0.003759345336573526
706.23,0.006336202564751442
706.41,0.001386080901228447
706.6,0.0034059488106520075
706.79,0.002283849918433936
706.98,0.004556302182740484
707.17,0.00444973237939636
707.35,0.0026576798393906074
707.54,0.0038957264088622435
707.73,0.005357640900434437
707.92,0.005974791324434188
708.11,0.005957580977889525
708.3,0.004024423595291996
708.48,0.003699920355287789
708.67,0.006274949007795427
708.86,0.004347304160345919
709.05,0.0059389563977123175
709.24,0.0034973966401167307
709.42,0.005264360910893605
709.61,0.004719826509299146
709.8,0.004909893934694404
709.99,0.006652655569652499
710.18,0.004254973783871207
710.36,0.0010441820263476554
710.55,0.004012469166436149
710.74,0.004392293931845597
710.93,0.005612608789046957
711.12,0.0018501854832160057
711.3,0.001401186825853134
711.49,0.003698961037364551
711.68,0.007096203467811303
711.87,0.004457087561037516
712.05,0.006334070472434754
712.24,-0.000172812067080354
712.43,0.00295455193310564
712.62,0.002069727444908374
712.81,0.00436702976235927
712.99,0.005671260882446742
713.18,0.0032462592143109423
713.37,0.00393082115727674
713.56,0.0018530996622817977
713.74,0.004860814065936966
713.93,0.004718777713876696
714.12,0.0036319364171733867
714.31,0.0033332940048309005
714.49,0.006014947683109123
714.68,0.0034510812994252046
714.87,0.0028010420222181185
715.06,0.002511180117981654
715.24,0.006147666602658079
715.43,0.006812369818917496
715.62,0.0021903690931758695
715.81,0.004018732075969976
715.99,0.003350727013288809
716.18,0.0022145336080942415
716.37,0.005732157809601337
716.56,0.0022451758582830777
716.74,0.004805766419493517
716.93,0.0029543940196155786
717.12,0.006541721549095002
717.31,0.007485798367517078
717.49,0.004366017904152144
717.68,0.006833046436032927
717.87,0.004986106154344435
718.06,0.004001083879134956
718.24,0.004741533532726953
718.43,0.0037931583642566618
718.62,0.0037040345568769813
718.8,0.008245381318466917
718.99,0.005107494438078285
719.18,0.0017155204065054219
719.37,0.005506676534919112
719.55,0.0024418552264326263
719.74,0.0050199595154954675
719.93,0.004584016078131012
720.11,0.006549012501638015
720.3,0.004081622222288482
720.49,0.0032037900413893674
720.68,0.0037459180881731537
720.86,0.0028239552772042153
721.05,0.0026379408268532036
721.24,0.006186838278754059
721.42,0.0031598106775752245
721.61,0.005281741694204424
721.8,0.0026259767124390573
721.98,0.006967499972744027
722.17,0.006407156407617611
722.36,0.0063829945508033815
722.55,0.004547172611012453
722.73,0.004399704400962828
722.92,0.005217501397959511
723.11,5.7659795761085496e-05
723.29,0.005402585007793833
723.48,0.004999863391710614
723.67,0.006683199232422899
723.85,0.005914332924464423
724.04,0.005762839315166661
724.23,0.003260616721349977
724.41,0.0022328543096262377
724.6,0.002766890678364355
724.79,0.007166933782470007
724.97,0.0062682096330409914
725.16,0.002592995307065124
725.35,0.0023680500050965838
725.53,0.00041395682237306254
725.72,0.005341448268393968
725.91,0.005435602205193438
726.09,0.002262667744756983
726.28,0.0021464813306504944
726.47,0.007204020246598648
726.65,0.0015278734443079822
726.84,0.002434368078432259
727.03,0.0053178959562461565
727.21,0.00911567952851168
727.4,0.004569956037698523
727.59,0.006800851330237183
727.77,0.007837044739324147
727.96,0.0047340625427426805
728.15,0.0028921577535757532
728.33,0.002403418155242258
728.52,0.006005996636641888
728.7,0.004219000603594894
728.89,0.0037076509967239137
729.08,0.004244978163811068
729.26,0.0021642967238777186
729.45,0.0050209500042618545
729.64,0.00463553614378751
729.82,0.004570631562196703
730.01,0.005367168031663853
730.2,0.006290447316214798
730.38,0.004534264126810927
730.57,0.003769105261307877
730.75,0.0029678584342897997
730.94,0.0012144973996471413
731.13,0.000568028884931428
731.31,0.009092485805718538
731.5,-0.001713919845423656
731.68,0.0027486785022396093
731.87,0.002236897432012278
732.06,-0.0001906569140047548
732.24,0.0035600281923647676
732.43,0.0038510374524871314
732.62,0.002347498325664539
732.8,0.003346352230514972
732.99,0.004229116775890449
733.17,0.005711344940195576
733.36,0.005834527609117579
733.55,0.004986244120358007
733.73,0.004337633362996753
733.92,0.0038923593321738862
734.1,0.006913055645464291
734.29,0.003085332132398532
734.48,0.004994659753690192
734.66,0.005606678837281056
734.85,0.0004404283062587879
735.03,0.0061782424080977895
735.22,0.005864627818127416
735.4,0.00018875212692265773
735.59,0.005915777895715817
735.78,0.0034740844761601978
735.96,0.0034631355411483765
736.15,0.007460470521388447
736.33,0.0009702293282061179
736.52,0.002374049397795907
736.7,0.0032649255881914965
736.89,0.004715412595114002
737.08,0.0044782529252576225
737.26,0.00809740578811228
737.45,0.0010733296051651132
737.63,0.0046255925059866315
737.82,0.0035458309209270935
738.0,0.004001751681647455
738.19,0.003984483515263667
738.38,0.005195310632040106
738.56,0.005568613753853914
738.75,0.0012619091780049234
738.93,0.0024040205898394483
739.12,0.005375770007129463
739.3,0.0012438451396267005
739.49,0.007899508580138234
739.67,0.004171981583960598
739.86,0.0019102736444440908
740.04,0.005039807172595141
740.23,0.005505396519574774
740.42,0.006682742844187933
740.6,0.007538721055052911
740.79,0.00032569784437332604
740.97,0.003987090318350646
741.16,0.0009879340762102959
741.34,0.00675609630434647
741.53,0.002603288714000389
741.71,0.004784698551009745
741.9,0.0012929165555681642
742.08,0.004203813753830508
742.27,0.004375308081887626
742.45,0.01004211456367465
742.64,0.008408569216609145
742.82,0.009447405302150167
743.01,0.004500349919738526
743.19,0.010170230889736781
743.38,0.004926920592189779
743.57,0.0031074206518370744
743.75,0.00637686538984569
743.94,0.00371084738327018
744.12,0.003601296055506651
744.31,0.008129503922716955
744.49,0.002277084198408185
744.68,0.0069049075482534045
744.86,0.003998553434348912
745.05,0.0075507303217567925
745.23,0.004877464885566795
745.42,0.008629252206006943
745.6,0.0021676056600664195
745.79,0.002592644765255839
745.97,0.0019730424432180213
746.16,0.005379483720460001
746.34,0.0014412310915778391
