Wavelength [nm],#8-IR-cutoff-700.csv
582.09,0.9439813950905066
582.29,0.9424119275703831
582.48,0.9589461115823809
582.68,0.9420561819989619
582.88,0.9315889701790483
583.08,0.9541932698332825
583.27,0.9328103629980294
583.47,0.9384931067476875
583.67,0.9397199668014027
583.87,0.9342258028862908
584.06,0.9531755585100896
584.26,0.952164856394625
584.46,0.9357104306209127
584.66,0.9198241080951352
584.85,0.9432107588118263
585.05,0.9179105759081214
585.25,0.9290166400031301
585.45,0.9373547076015517
585.64,0.9308207164923771
585.84,0.9296906185428441
586.04,0.9333423885699446
586.24,0.9290094082983166
586.43,0.9121750317193758
586.63,0.9097840441586623
586.83,0.9166391234136518
587.03,0.908772993035679
587.22,0.9079440918610433
587.42,0.9146801727701404
587.62,0.9249822375289598
587.82,0.911131703083097
588.01,0.8962204510584892
588.21,0.9118017622618904
588.41,0.909876012748444
588.6,0.9052514767540029
588.8,0.9002219821903944
589.0,0.9019614350446234
589.2,0.8976957929712862
589.39,0.8906701958152197
589.59,0.9062394285576625
589.79,0.8718508493952104
589.98,0.8957502688053607
590.18,0.9018153430362882
590.38,0.891794703394945
590.58,0.9177583869380928
590.77,0.8990853079465496
590.97,0.8890073721559418
591.17,0.8890790722356351
591.36,0.8830520305225773
591.56,0.8959748975472995
591.76,0.889422555677252
591.96,0.8793586003699642
592.15,0.90647490434903
592.35,0.8960046122372567
592.55,0.8862419767272898
592.74,0.8915902441128878
592.94,0.8955703768297153
593.14,0.8882030693345214
593.33,0.8915422304756458
593.53,0.8999669480963822
593.73,0.8826307534851644
593.92,0.8901318633629878
594.12,0.8987492061092548
594.32,0.9042985040143245
594.51,0.8949842641041328
594.71,0.8878596427495379
594.91,0.893027501197264
595.11,0.9084136513642279
595.3,0.8901475114260556
595.5,0.8782629274021495
595.7,0.9044194007074399
595.89,0.8988977341694986
596.09,0.8967900998588816
596.29,0.8760498033409416
596.48,0.8873262571432673
596.68,0.9038503834870069
596.88,0.9138628641905185
597.07,0.8984142066945249
597.27,0.9029440723273449
597.47,0.9187708814829895
597.66,0.8860018395892904
597.86,0.8937517430870459
598.06,0.8977540555273974
598.25,0.9001631685265147
598.45,0.8878831290190008
598.64,0.8971798686690562
598.84,0.8991065022066915
599.04,0.9016982617830334
599.23,0.9068078151044857
599.43,0.9093827606341941
599.63,0.8924986741633929
599.82,0.9075871691747327
600.02,0.9071762925539687
600.22,0.9107762844380374
600.41,0.9132064276184134
600.61,0.9115926784640359
600.81,0.8853891442576334
601.0,0.9074388401099912
601.2,0.8915840772033434
601.39,0.8967626310393205
601.59,0.9203835701720298
601.79,0.9132996273114891
601.98,0.9237835539643618
602.18,0.9072827076191174
602.38,0.945597292527127
602.57,0.9198413132422906
602.77,0.9590461981773075
602.96,0.952544478543711
603.16,0.9387725068934322
603.36,0.9379763520414258
603.55,0.9404400247586318
603.75,0.9189693206213756
603.95,0.9313393875079523
604.14,0.9191825356928558
604.34,0.9274503294286096
604.53,0.9155821022307212
604.73,0.9309645643580234
604.93,0.9516884479713392
605.12,0.937850623913187
605.32,0.9528269838720117
605.51,0.9498306260747447
605.71,0.9455294791911101
605.91,0.9367811792343542
606.1,0.9368428978049264
606.3,0.9306779464192017
606.49,0.9407902231717565
606.69,0.9470546714936023
606.89,0.9478527637382766
607.08,0.9327040794869274
607.28,0.9292625631675935
607.47,0.9638948207213662
607.67,0.9422962901797352
607.87,0.9531771340614282
608.06,0.9436505433242446
608.26,0.9653063093093357
608.45,0.9600090666527653
608.65,0.9603672677455295
608.84,0.9669924119246511
609.04,0.9676204315644513
609.24,0.9511044666341549
609.43,0.9474742506794009
609.63,0.9450601860111445
609.82,0.9607299629547942
610.02,0.935654543301309
610.21,0.9341648593095713
610.41,0.9589927968549407
610.61,0.9490234894399765
610.8,0.9496738481261576
611.0,0.9525919525692149
611.19,0.9429671346766363
611.39,0.9645652898461097
611.58,0.9447311101061427
611.78,0.963203083264586
611.98,0.961603665061991
612.17,0.9725930748488688
612.37,0.9821139890323822
612.56,0.9584427989920528
612.76,0.9815499326229163
612.95,0.9770022854535637
613.15,0.9652720066037558
613.34,0.9573277216002724
613.54,0.9577086988224822
613.73,0.9459320932511752
613.93,0.9460926566246057
614.13,0.9460282522225104
614.32,0.9393304854481
614.52,0.9421920208764468
614.71,0.9542184982807908
614.91,0.9441538860910014
615.1,0.9472820013398319
615.3,0.9653399314095871
615.49,0.9513532576685997
615.69,0.9458070804469663
615.88,0.9491194146103578
616.08,0.9554012369637676
616.27,0.9518318314418129
616.47,0.9535735498218
616.66,0.9587705468150463
616.86,0.9642092929928835
617.06,0.9460375292466909
617.25,0.9433059036963477
617.45,0.9522894184905539
617.64,0.9504497780594382
617.84,0.9703170156528504
618.03,0.9524305137570558
618.23,0.9564237003731635
618.42,0.9315239162277567
618.62,0.9547359219633332
618.81,0.9390944399168888
619.01,0.955573434880655
619.2,0.9449327897074987
619.4,0.9434494424985311
619.59,0.934164059909782
619.79,0.9166965982069972
619.98,0.9273381645148586
620.18,0.9218046941151797
620.37,0.9346258382717186
620.57,0.9423712217777327
620.76,0.9401240512358526
620.96,0.9528453483069699
621.15,0.9356721162102437
621.35,0.9198912443732424
621.54,0.9216777848535773
621.74,0.925006941471908
621.93,0.931568912753497
622.13,0.9333304065299969
622.32,0.9337818732028255
622.51,0.9256090214830351
622.71,0.9168564353114298
622.9,0.9127517486702388
623.1,0.9213186574904213
623.29,0.9207524946737058
623.49,0.9198450475951608
623.68,0.9085655100612324
623.88,0.9035367456532352
624.07,0.8919693482196973
624.27,0.9032669854914183
624.46,0.9102375133774812
624.66,0.8983698424603902
624.85,0.912484770362253
625.05,0.9152933172403067
625.24,0.9075176031885972
625.43,0.9150449408834709
625.63,0.8990267753201397
625.82,0.8861077261050506
626.02,0.891740016293782
626.21,0.8769098259597321
626.41,0.8908036111592967
626.6,0.8852574048158639
626.8,0.8870176533413654
626.99,0.889294289665883
627.19,0.8717152422020619
627.38,0.8915522965412074
627.57,0.9015379550589021
627.77,0.8823476298245706
627.96,0.8756838578265569
628.16,0.8816625931932182
628.35,0.8887795484112044
628.55,0.8851333960034629
628.74,0.8820028547252854
628.93,0.8908280902243771
629.13,0.9002187221326968
629.32,0.888998989826487
629.52,0.8834848010222789
629.71,0.8988069286467575
629.91,0.8814595864618157
630.1,0.8902270656679344
630.29,0.8934954914180601
630.49,0.8975205482071393
630.68,0.9033645774713387
630.88,0.8906157780838088
631.07,0.8953726777946986
631.27,0.8731804705720293
631.46,0.8739643606709433
631.65,0.8699679061812301
631.85,0.8770563457393631
632.04,0.8865815348211007
632.24,0.8630499813714173
632.43,0.8741628859145119
632.62,0.8724471440861337
632.82,0.8718224974005994
633.01,0.8802302594613245
633.21,0.8822342719329966
633.4,0.867068623432301
633.59,0.8837114087340285
633.79,0.8795555439993459
633.98,0.8845285082391855
634.18,0.882352642378053
634.37,0.887889110097695
634.56,0.8958487904854954
634.76,0.8894403320672164
634.95,0.8966890617867451
635.14,0.8908974474673631
635.34,0.8901759523767703
635.53,0.9093500014821778
635.73,0.9159570852136067
635.92,0.8929450733560274
636.11,0.9020383798867442
636.31,0.8999233814038815
636.5,0.8999687621301489
636.7,0.8996655925755334
636.89,0.8888041832509838
637.08,0.8887751807985246
637.28,0.8546059669559016
637.47,0.8957875641703573
637.66,0.9017273656729211
637.86,0.8797334161346482
638.05,0.8903717987699339
638.24,0.878870567147672
638.44,0.9109850407838287
638.63,0.8924337168464515
638.83,0.9047573627242104
639.02,0.9066875823849986
639.21,0.8985238060043744
639.41,0.894514305623833
639.6,0.9163249351123137
639.79,0.9056474174253284
639.99,0.910657713776138
640.18,0.9184556934774896
640.37,0.9172844642337515
640.57,0.9025808892040198
640.76,0.9079715967931525
640.95,0.9068854794926002
641.15,0.9215010210447839
641.34,0.9131344952117564
641.53,0.9073591830607947
641.73,0.90886144751367
641.92,0.9245901154819355
642.11,0.9124085276942654
642.31,0.8920042484447193
642.5,0.9116658976182399
642.69,0.9067992578820308
642.89,0.9060272389448849
643.08,0.9093323771672998
643.27,0.9016988266924117
643.47,0.8845549459715116
643.66,0.9071662507162142
643.85,0.8934587517510604
644.05,0.8879015894076258
644.24,0.9228163194662055
644.43,0.9195740058757134
644.63,0.9122332046519772
644.82,0.9066269472107197
645.01,0.9138156534300477
645.2,0.9009952407784154
645.4,0.9134425157191565
645.59,0.8963148726662119
645.78,0.9296115758726247
645.98,0.9102709807207826
646.17,0.9194616267547179
646.36,0.9263131570946829
646.56,0.9234617822186066
646.75,0.9276066561546528
646.94,0.9318487643012987
647.13,0.9238920306151756
647.33,0.9314715423950449
647.52,0.9352703177203241
647.71,0.9272228880755656
647.91,0.9378816595086374
648.1,0.9204962172464293
648.29,0.9198082854416757
648.49,0.9208507336451549
648.68,0.9217215402205599
648.87,0.9266940686056835
649.06,0.9443842735259936
649.26,0.9455900666678893
649.45,0.9388697706086562
649.64,0.9342816989225442
649.83,0.9351600297317976
650.03,0.9391134420039491
650.22,0.9391835653429726
650.41,0.9554668108502471
650.61,0.9304297030591221
650.8,0.9286888327654245
650.99,0.9296913333079638
651.18,0.930770122648976
651.38,0.9325819678386444
651.57,0.9479063157261982
651.76,0.950299294550278
651.95,0.9446143650137783
652.15,0.9441444161131254
652.34,0.9411460886881465
652.53,0.9353118147669539
652.72,0.9489856964527731
652.92,0.9407433925049984
653.11,0.9447392894848669
653.3,0.9344383015019768
653.49,0.9523204869236174
653.69,0.9386466487540596
653.88,0.9551078733368067
654.07,0.9460668395794566
654.26,0.9367751815418829
654.46,0.9454757631922176
654.65,0.973314061152802
654.84,0.9359807997831968
655.03,0.9221563263082793
655.23,0.9358893217516928
655.42,0.9439401764233614
655.61,0.9283982659435397
655.8,0.9402284014683688
655.99,0.9424583443949982
656.19,0.9336931760403812
656.38,0.9412795437274294
656.57,0.9369354876560194
656.76,0.9093522040683236
656.96,0.9115260019900118
657.15,0.9371511316961016
657.34,0.914923521246023
657.53,0.9222098579653618
657.72,0.9340856411091029
657.92,0.9255169032587736
658.11,0.9192223442012935
658.3,0.9106826851803482
658.49,0.9299333731964051
658.68,0.9147464206518983
658.88,0.9249722801022943
659.07,0.919835634214036
659.26,0.9255342644344112
659.45,0.9202810305410173
659.64,0.9130059959620638
659.84,0.92503974072638
660.03,0.9106435198734834
660.22,0.9346236823001339
660.41,0.9384478592123467
660.6,0.9279665208802668
660.8,0.9108769792216246
660.99,0.915759715249204
661.18,0.9172277797979749
661.37,0.9198551232637064
661.56,0.913916962735162
661.76,0.921499313951691
661.95,0.9138831776460244
662.14,0.9177589505443466
662.33,0.916654334404296
662.52,0.9128827750235029
662.71,0.882540708127756
662.91,0.8911529002838035
663.1,0.8965929768475234
663.29,0.8701420480888747
663.48,0.8894019568428091
663.67,0.8644441741304127
663.86,0.8730418488927081
664.06,0.878474755623026
664.25,0.8873708524950396
664.44,0.8660706118039065
664.63,0.8577542857993506
664.82,0.860433015211482
665.01,0.857455207783176
665.21,0.8722199319375701
665.4,0.862001079403772
665.59,0.8644701093000208
665.78,0.8662144442862286
665.97,0.8672020560078828
666.16,0.8699488142009801
666.35,0.8708356603137564
666.55,0.8852706851560831
666.74,0.8857425920337797
666.93,0.8806806381790575
667.12,0.8666662896643277
667.31,0.8694002302928894
667.5,0.8667190584848585
667.69,0.8596747110909189
667.89,0.8621307582325339
668.08,0.8648306493351202
668.27,0.8501295362837429
668.46,0.8705660237075461
668.65,0.875987360339317
668.84,0.870719788657478
669.03,0.8594439578255083
669.22,0.8436891149858702
669.42,0.8448433620536441
669.61,0.8546966223619511
669.8,0.8540919259615638
669.99,0.8537439814106231
670.18,0.8484132538387686
670.37,0.8528715274763005
670.56,0.8515953433901898
670.75,0.8599362494986149
670.94,0.84147933352436
671.14,0.8403153619302854
671.33,0.8394105147723844
671.52,0.822040550665086
671.71,0.828193560348557
671.9,0.8315878681692768
672.09,0.8115544084229206
672.28,0.8209171753242013
672.47,0.8057171490422184
672.66,0.8247299872083685
672.85,0.8178700990537903
673.05,0.8293160574592185
673.24,0.8227069562820561
673.43,0.8028036849743924
673.62,0.8074694072840988
673.81,0.8029327482485711
674.0,0.7949829338969662
674.19,0.7867347439380037
674.38,0.7929008976941084
674.57,0.7999288658526725
674.76,0.8037258822992284
674.95,0.7866434452389436
675.15,0.7939492016040222
675.34,0.8013144688751475
675.53,0.7839354003232589
675.72,0.7910696587430143
675.91,0.7838271618949574
676.1,0.788357036356339
676.29,0.7768433734851997
676.48,0.79583422450247
676.67,0.7777205321110936
676.86,0.75878115065585
677.05,0.7858732745782282
677.24,0.7721733289339843
677.43,0.7726036101719506
677.62,0.7653213724790453
677.81,0.7631318761614014
678.0,0.743311008710178
678.2,0.7674387814312273
678.39,0.7544467986690879
678.58,0.7475630560069617
678.77,0.7488166002035429
678.96,0.7309910188430891
679.15,0.7490498535027648
679.34,0.7427114704660627
679.53,0.7309759295381113
679.72,0.7310907770687537
679.91,0.7433579425837142
680.1,0.7156909641098078
680.29,0.7324469203083183
680.48,0.738024333295292
680.67,0.7280859822070489
680.86,0.7283037798548111
681.05,0.7218139694144557
681.24,0.7004574084775453
681.43,0.7041814662896508
681.62,0.7031328873438478
681.81,0.7265379884393064
682.0,0.7060583540995362
682.19,0.7091851701521176
682.38,0.7167080568561687
682.57,0.7107928087763292
682.76,0.701255850530501
682.95,0.6971294443448246
683.14,0.6895095638459902
683.33,0.6981728298749071
683.52,0.7019724891146994
683.71,0.6796926116798178
683.9,0.6814436883446108
684.09,0.6676662870964046
684.28,0.6732165513258751
684.47,0.6646113572456643
684.66,0.6776543256742581
684.85,0.6652036086043109
685.04,0.6638298866759376
685.23,0.6544481628604576
685.42,0.6583275435747148
685.61,0.6455568496524628
685.8,0.6602670071414081
685.99,0.6529698498693808
686.18,0.6442556631638147
686.37,0.6407529378361163
686.56,0.6385080415193338
686.75,0.6351512486146932
686.94,0.614977062857476
687.13,0.620246830788749
687.32,0.6237705166383068
687.51,0.6193473557374356
687.7,0.6150616170914265
687.89,0.6148998719781709
688.08,0.61254745660218
688.27,0.6126642983284581
688.46,0.6042058092448449
688.65,0.5945548697066241
688.84,0.6084660971762246
689.03,0.6053247724194466
689.22,0.6022417680875776
689.41,0.5907756331650778
689.6,0.5878477539377194
689.79,0.5812890913712236
689.98,0.5895080547409202
690.17,0.5883616137837656
690.36,0.5653313004556814
690.55,0.5463838868377069
690.74,0.5634542070074736
690.93,0.5632121733729242
691.12,0.5692310916200897
691.31,0.558494565640672
691.49,0.5629175295788089
691.68,0.5507854684430796
691.87,0.5451647939276189
692.06,0.543264594133906
692.25,0.5491022290469699
692.44,0.5352757159589502
692.63,0.5412652758085207
692.82,0.5323715416670305
693.01,0.5233352096406853
693.2,0.5155054744768316
693.39,0.5097365019687208
693.58,0.5118054297330109
693.77,0.5208087999499054
693.96,0.5092473882000834
694.15,0.5004985131697978
694.33,0.4984343954676235
694.52,0.5035141122469351
694.71,0.49255804548016713
694.9,0.5001866355053064
695.09,0.4888719025858127
695.28,0.48102393249873215
695.47,0.4615810979581439
695.66,0.4559370538510829
695.85,0.46002884966225477
696.04,0.45279177010168803
696.23,0.4544863702833431
696.42,0.44536229394367227
696.6,0.44319510536533974
696.79,0.44851952743146
696.98,0.4433388918849605
697.17,0.4428607654472641
697.36,0.425974064466069
697.55,0.4322885473069945
697.74,0.42623554406710956
697.93,0.42651811041157817
698.12,0.42994425568163247
698.31,0.43555596025271187
698.49,0.4088078882425424
698.68,0.41407205594653007
698.87,0.4100557251001355
699.06,0.40310101008163884
699.25,0.40120150880024946
699.44,0.4024378209776168
699.63,0.3935722026629745
699.82,0.4031094176695317
700.0,0.3998783129457239
700.19,0.39294998440262036
700.38,0.3882170118169216
700.57,0.3960825239766403
700.76,0.3939276696499086
700.95,0.3898101270039983
701.14,0.385491150914655
701.33,0.3806727535705702
701.51,0.38494055502890767
701.7,0.35662876262358995
701.89,0.36654993948765563
702.08,0.35524208644169886
702.27,0.3694652533661223
702.46,0.3529933728494719
702.65,0.3493574572334249
702.83,0.3472178902086617
703.02,0.33293432247527954
703.21,0.3472270433048485
703.4,0.3435747253541172
703.59,0.32978102806731924
703.78,0.3314691692219704
703.97,0.33718970742083765
704.15,0.3345055153937997
704.34,0.32696168850670826
704.53,0.3197572614544385
704.72,0.31075328186617884
704.91,0.32725199809477895
705.1,0.30842727503942613
705.28,0.32336460527658395
705.47,0.3041127902583512
705.66,0.3209834206523779
705.85,0.31731029645076725
706.04,0.3193665876820333
706.23,0.30580421017029324
706.41,0.30891693389469543
706.6,0.3006181047227736
706.79,0.30239079878563874
706.98,0.30255895634721525
707.17,0.29575330972416364
707.35,0.2904919416296119
707.54,0.2921941155546522
707.73,0.2943941870996841
707.92,0.2838683045861397
708.11,0.2859471418355165
708.3,0.2781218456858409
708.48,0.26733862999166175
708.67,0.2722905782234208
708.86,0.27165361973588137
709.05,0.2692818317475474
709.24,0.265653038585691
709.42,0.25888313533639934
709.61,0.2554290796798017
709.8,0.25497969203054677
709.99,0.2566674432725609
710.18,0.24990083663247967
710.36,0.2493223524354267
710.55,0.24286024663685116
710.74,0.24197164482661587
710.93,0.24169899120247273
711.12,0.24380547475500902
711.3,0.23756845789831676
711.49,0.24929981171235222
711.68,0.24018607767946343
711.87,0.24705767625499625
712.05,0.232233515338505
712.24,0.22929721601793018
712.43,0.23499949613226306
712.62,0.23099085329602584
712.81,0.23207649713172507
712.99,0.23006661538778678
713.18,0.22695145704335715
713.37,0.22344234597378987
713.56,0.22292598730470925
713.74,0.22712191804338958
713.93,0.2199297318965314
714.12,0.21592499711319998
714.31,0.2131400052645947
714.49,0.2143035925983197
714.68,0.21059825396715465
714.87,0.2001347201160767
715.06,0.19762830755625233
715.24,0.2013968758665011
715.43,0.20307830298681495
715.62,0.20388965525055305
715.81,0.19934027750891592
715.99,0.2060686888813365
716.18,0.20056605000926644
716.37,0.20131823374683394
716.56,0.195846279491005
716.74,0.18859454779567927
716.93,0.1967728220783897
717.12,0.19200425697352352
717.31,0.18583182243250232
717.49,0.18683094662996816
717.68,0.17894828202590135
717.87,0.18460475258227488
718.06,0.17915110886764274
718.24,0.1827047602029786
718.43,0.17270909328513903
718.62,0.17377463940806573
718.8,0.17903701562707464
718.99,0.17671532780407156
719.18,0.17823203746085922
719.37,0.17250695576754776
719.55,0.1749241076887761
719.74,0.17215013025024117
719.93,0.17140019724770447
720.11,0.16645338299332643
720.3,0.1673643998890896
720.49,0.17312873889785965
720.68,0.16859799735315287
720.86,0.16958143572915824
721.05,0.1605301218047113
721.24,0.16617296772372
721.42,0.1668130138342085
721.61,0.16493238190598106
721.8,0.16259718731453957
721.98,0.16178406724594704
722.17,0.15476838351401365
722.36,0.16270006751875363
722.55,0.15512980168885265
722.73,0.15471086014025767
722.92,0.14670915056815184
723.11,0.15019584523758697
723.29,0.1541001831451409
723.48,0.1440081219049007
723.67,0.15268702740848722
723.85,0.15641633641202515
724.04,0.1481609088491483
724.23,0.1495935859916214
724.41,0.14596257762266893
724.6,0.14658319783821994
724.79,0.14199611561448025
724.97,0.1440023585184614
725.16,0.13640180523560028
725.35,0.13797205149775993
725.53,0.13111621205056193
725.72,0.13669289876883706
725.91,0.13878570150396866
726.09,0.14043918226703006
726.28,0.1355703820047349
726.47,0.13817226627264304
726.65,0.12992036284680678
726.84,0.13570983663694727
727.03,0.13353472306359812
727.21,0.13410816685790525
727.4,0.1322611170311474
727.59,0.1365222737649177
727.77,0.12781558392607825
727.96,0.12520455620874849
728.15,0.13042634172849532
728.33,0.12139415125328067
728.52,0.12086917802754603
728.7,0.12330637921872545
728.89,0.11638067434516476
729.08,0.12123326294545582
729.26,0.12368842148041105
729.45,0.12176350437408599
729.64,0.12463348915653001
729.82,0.11886391923880209
730.01,0.12339956467537405
730.2,0.1208294011499535
730.38,0.11841544485115728
730.57,0.12189680633846842
730.75,0.1252418065502114
730.94,0.12149448217806941
731.13,0.12214631747742166
731.31,0.11481133858469503
731.5,0.11610496790672557
731.68,0.11437937841829186
731.87,0.11362582329293225
732.06,0.11180076576788754
732.24,0.10834314983558202
732.43,0.11721637866095187
732.62,0.1098652074233063
732.8,0.10953471652863363
732.99,0.10745774405594342
733.17,0.10742622672879866
733.36,0.10630323758357046
733.55,0.10984050079700648
733.73,0.10736400085960193
733.92,0.10506153750720829
734.1,0.10717359060266342
734.29,0.09550198213201304
734.48,0.10275549237444584
734.66,0.1060778068769384
734.85,0.10955711168485963
735.03,0.1059810429973577
735.22,0.10530395993439931
735.4,0.1074442638967023
735.59,0.10011763784669166
735.78,0.10287375066927416
735.96,0.09813728926772619
736.15,0.10264423308611967
736.33,0.10265231829688083
736.52,0.10185388523470727
736.7,0.10350242921345311
736.89,0.10375256431661864
737.08,0.10035389553796281
737.26,0.09661779666598592
737.45,0.09381994588231113
737.63,0.09747330351551597
737.82,0.09635030599448323
738.0,0.09855854740807334
738.19,0.09891782537792858
738.38,0.09246118904576826
738.56,0.09421301917473927
738.75,0.0955930949173289
738.93,0.08960419100142557
739.12,0.09754022035574551
739.3,0.0969826008126329
739.49,0.09569953868169516
739.67,0.09391846300936776
739.86,0.09576582124909959
740.04,0.08599904340265915
740.23,0.0914477742708159
740.42,0.09155562498719987
740.6,0.09214584832434856
740.79,0.08941994019865199
740.97,0.08812217977254147
741.16,0.09077339969662766
741.34,0.09135584659217033
741.53,0.09137961797591779
741.71,0.09403482948988014
741.9,0.08988789976434841
742.08,0.08918725109487241
742.27,0.0836048816165811
742.45,0.08668401537164823
742.64,0.08930261698378954
742.82,0.08424201363326184
743.01,0.08705529118787474
743.19,0.08610088094841592
743.38,0.08659958540120603
743.57,0.08580152003458107
743.75,0.08665162491849371
743.94,0.08698026579530585
744.12,0.08454848732352598
744.31,0.08682290184530488
744.49,0.0819069026134999
744.68,0.07777186689389395
744.86,0.08526879815479912
745.05,0.08214436628166315
745.23,0.07844255487951757
745.42,0.08114836082964444
745.6,0.08006634355012582
745.79,0.07979135647073139
745.97,0.07805214658484157
746.16,0.07683331245922634
746.34,0.07782994463315941
746.52,0.07345269749721198
746.71,0.08022776886483238
746.89,0.08030450946660908
747.08,0.0758066741055759
747.26,0.08047684728867166
747.45,0.07544106780993157
747.63,0.08026921145551552
747.82,0.08048633665653757
748.0,0.07983263097225238
748.19,0.0844288146473527
748.37,0.0799650215246266
748.56,0.07527721626810074
748.74,0.07903793964654902
748.93,0.07920357741333064
749.11,0.07548526167069115
749.3,0.08319388473981568
749.48,0.0768316505026463
749.67,0.07386186317299312
749.85,0.07851363546697028
750.03,0.07542616050218734
750.22,0.07705160064996512
750.4,0.07766405039628174
750.59,0.07719344848753067
750.77,0.07343355192653696
750.96,0.07668255031329058
751.14,0.07677450356173599
751.33,0.07724911684667349
751.51,0.07281344692913029
