Wavelength [nm],#8-IR-cutoff-700.csv
751.69,0.06647910332622409
751.88,0.0737138601293127
752.06,0.07108614927687441
752.25,0.0640734696141443
752.43,0.07532190421300268
752.62,0.06854355969408871
752.8,0.07688535300882898
752.99,0.07114037348578926
753.17,0.06853943191545132
753.35,0.07075944258481115
753.54,0.0683226933932268
753.72,0.0685114233458712
753.91,0.0730066856489522
754.09,0.06964591202267002
754.28,0.07604027171612743
754.46,0.06769083872757291
754.64,0.06833096755465481
754.83,0.06934959457135677
755.01,0.0677913212751475
755.2,0.06605367614339722
755.38,0.071142556848604
755.56,0.06353133346998378
755.75,0.06304547039599064
755.93,0.07561251567031428
756.12,0.06737054688437245
756.3,0.06750745503238428
756.48,0.06992433806181245
756.67,0.06265035195889047
756.85,0.06035974118787428
757.04,0.07084661803753209
757.22,0.06537899182617166
757.4,0.06650838334210324
757.59,0.06815816536692942
757.77,0.06217882692367062
757.96,0.06777031667767107
758.14,0.06981791899856296
758.32,0.06997189153347178
758.51,0.06776983048382543
758.69,0.06546520944239803
758.87,0.06821806167523314
759.06,0.06594263334382094
759.24,0.0629958884258377
759.43,0.059815436194292304
759.61,0.06439298392926371
759.79,0.06743147458603177
759.98,0.06137945391729248
760.16,0.06281280227611989
760.34,0.05881929781474049
760.53,0.0694218228460571
760.71,0.056396418744068616
760.9,0.06645170056115932
761.08,0.05986999237385434
761.26,0.0675813560668506
761.45,0.0643611867852214
761.63,0.06483740146203915
761.81,0.06523180160107761
762.0,0.05410956391374316
762.18,0.06872566188649307
762.36,0.05796565360036598
762.55,0.06164972493453804
762.73,0.06217158530885813
762.91,0.06398910108850944
763.1,0.06145793524754214
763.28,0.058962629504359654
763.46,0.06281551494730184
763.65,0.05785590171223442
763.83,0.061444146988269936
764.01,0.05904068026084459
764.2,0.06502225019721454
764.38,0.06736993735882017
764.56,0.06718232153570276
764.75,0.06068712030589199
764.93,0.053488298034838455
765.11,0.05557217799582614
765.3,0.06155402179805647
765.48,0.062238486114471483
765.66,0.06542353379497906
765.85,0.06102531995904955
766.03,0.06189199617649885
766.21,0.05557195833119863
766.4,0.05919339685591406
766.58,0.06225371490165965
766.76,0.060452943902834747
766.95,0.05489831943284557
767.13,0.055299950172526965
767.31,0.0588789790819017
767.49,0.05918790335210777
767.68,0.06499639036032025
767.86,0.057896533106991124
768.04,0.05747231793017471
768.23,0.05350173480249122
768.41,0.051913924835413905
768.59,0.05563379390786655
768.78,0.057700681106578965
768.96,0.059395774927615635
769.14,0.054914957219340615
769.32,0.05939166238767977
769.51,0.060479157003487716
769.69,0.06429050444574207
769.87,0.05799638167586536
770.06,0.053088179123876686
770.24,0.05854263253677763
770.42,0.06041941889835538
770.6,0.061371097392969746
770.79,0.05865681986115686
770.97,0.05398863140701881
771.15,0.05349643506361843
771.33,0.05586949097853515
771.52,0.06010554785607473
771.7,0.056950795961624556
771.88,0.05393483616299599
772.07,0.05214298237818806
772.25,0.048869184439105075
772.43,0.055116550944931494
772.61,0.05683217658713277
772.8,0.05856613983664148
772.98,0.054551593883825286
773.16,0.056430059448198774
773.34,0.05151494450347214
773.53,0.051915347862780445
773.71,0.05529621963574168
773.89,0.051819970691266856
774.07,0.05754688294407131
774.26,0.05354523566708892
774.44,0.05370220035437212
774.62,0.04938481245186973
774.8,0.050743806834486406
774.99,0.05321723500206487
775.17,0.04975396284080235
775.35,0.0564765521350317
775.53,0.04926700823784574
775.71,0.04591508588431627
775.9,0.05278794081255583
776.08,0.046746355649071
776.26,0.047994680910481265
776.44,0.04704196079495444
776.63,0.05703312376139782
776.81,0.05465102378550747
776.99,0.05233166641678185
777.17,0.050087801043469445
777.35,0.04820911338075443
777.54,0.04867747897326806
777.72,0.050580492817631245
777.9,0.04623091101790314
778.08,0.05064890519294439
778.27,0.04586294309562909
778.45,0.05139847927133991
778.63,0.045599590737800795
778.81,0.050277895075997045
778.99,0.047751563072046144
779.18,0.05286302636698729
779.36,0.050333447512583
779.54,0.04958132498762799
779.72,0.04942903340526782
779.9,0.04869266028377722
780.08,0.045114735171020354
780.27,0.04641794491042652
780.45,0.04714533507955075
780.63,0.04451934488488014
780.81,0.047900788154456406
780.99,0.04627494989495445
781.18,0.049391831812933815
781.36,0.0449548352005983
781.54,0.05493040778683859
781.72,0.050570111760222254
781.9,0.04595783391329414
782.08,0.0517117383981836
782.27,0.04236228364365291
782.45,0.04679105480232994
782.63,0.05185434798647692
782.81,0.04837005284673707
782.99,0.043636850781263344
783.17,0.044672036811868224
783.36,0.0457858088948831
783.54,0.04423222138320082
783.72,0.045868909774651696
783.9,0.04941778671520432
784.08,0.04616829919228175
784.26,0.040044269115701546
784.45,0.050503962156798615
784.63,0.049171099043688334
784.81,0.04006294373991454
784.99,0.04648427061322432
785.17,0.0478392017737858
785.35,0.04340594010377541
785.53,0.04363576137151321
785.72,0.04008320332813313
785.9,0.04753383178505591
786.08,0.04339857769224362
786.26,0.04239938876154755
786.44,0.044712704347939974
786.62,0.03734854265178687
786.8,0.03851608356587067
786.99,0.03780388429012056
787.17,0.045764951046500246
787.35,0.03996382567496729
787.53,0.03986025128117478
787.71,0.043530194680025225
787.89,0.03861151662611517
788.07,0.041356512640015226
788.25,0.045305869484684146
788.43,0.043452110494500235
788.62,0.046156891846855536
788.8,0.042640983891340904
788.98,0.04423592094562558
789.16,0.0356892180273143
789.34,0.03993015469020539
789.52,0.03868706673159692
789.7,0.042511755367200435
789.88,0.03566624675199411
790.06,0.0437384688522814
790.25,0.04795488372009585
790.43,0.046012037874821846
790.61,0.04367855903687122
790.79,0.04067471652093796
790.97,0.04722637699176951
791.15,0.03950841860880987
791.33,0.035319680174517726
791.51,0.0372324573923791
791.69,0.041093475639524604
791.87,0.039934814130138246
792.05,0.040455697485493713
792.24,0.039063794249167186
792.42,0.03783587799159941
792.6,0.040522848068507686
792.78,0.03596398969122464
792.96,0.039497032612718676
793.14,0.043147496238540806
793.32,0.039666243594588056
793.5,0.040062821747539355
793.68,0.03712971495085393
793.86,0.04304991943431942
794.04,0.03937766094056342
794.22,0.04109344461264657
794.4,0.04283093597792295
794.58,0.02920306348522242
794.76,0.03578298551399849
794.95,0.03544992439171704
795.13,0.043948293441499975
795.31,0.04091425548567916
795.49,0.039424769024146905
795.67,0.039215998501907975
795.85,0.0315325883023668
796.03,0.035257467496628794
796.21,0.044746860265982256
796.39,0.03233356854948545
796.57,0.04242693276766694
796.75,0.03761907726791608
796.93,0.03883965646824581
797.11,0.036991374353076485
797.29,0.029999478068233887
797.47,0.03257735580279106
797.65,0.03563970903151937
797.83,0.04066939560157551
798.01,0.030037820732225676
798.19,0.0347460333439782
798.37,0.036168798994706534
798.55,0.028481403475979567
798.73,0.0377609672821814
798.91,0.025804216910178483
799.09,0.0406467151921214
799.27,0.03670993793076377
799.45,0.03602980578698218
799.63,0.03633329053793812
799.81,0.03663777962799505
799.99,0.029855299478964994
800.17,0.036590422941315585
800.35,0.03627399201998072
800.53,0.03621274815501887
800.71,0.027502035059467266
800.89,0.03602980578698218
801.07,0.03357580457751603
801.25,0.03744826087284431
801.43,0.040457017194531875
801.61,0.03082215501119757
801.79,0.034267349333664925
801.97,0.04385513041706052
802.15,0.040515832732029286
802.33,0.04401473729008365
802.51,0.034558350632819555
802.69,0.0390639918809492
802.87,0.0382800437614371
803.05,0.03305161855627433
803.23,0.03734300543515454
803.41,0.038733571460443865
803.59,0.0320349459161849
803.77,0.03841304175019892
803.95,0.030903693575373772
804.13,0.03053878881104286
804.31,0.029831512386440957
804.49,0.02815931087290523
804.67,0.04127384522901272
804.85,0.031973264413169875
805.03,0.03726712960082834
805.21,0.0378464342641778
805.39,0.03544535764708106
805.57,0.03601842219061961
805.75,0.03185721635205193
805.93,0.04190555636636266
806.11,0.04195740394450779
806.29,0.03919196619546579
806.47,0.03482425257543358
806.65,0.028275569606762474
806.83,0.035481786675032184
807.0,0.03223891151063629
807.18,0.037944062047148314
807.36,0.03483775777900732
807.54,0.041035457940184795
807.72,0.03357258056476049
807.9,0.033740017763111335
808.08,0.03796071794455892
808.26,0.03506496793207721
808.44,0.03762334627604873
808.62,0.026986768205616383
808.8,0.027192719980082283
808.98,0.026901339487358573
809.16,0.03291033128225382
809.34,0.03158645505463635
809.51,0.03879136564396481
809.69,0.032375444248655516
809.87,0.031220339589113195
810.05,0.025918639523096417
810.23,0.04271772703101408
810.41,0.03675768930535581
810.59,0.03218210667072111
810.77,0.03513349404649867
810.95,0.03911236331839511
811.13,0.033427120949266
811.31,0.03215281490120585
811.48,0.040020484463953974
811.66,0.03637545499776383
811.84,0.034341339278500055
812.02,0.03266915649407697
812.2,0.03888453207100055
812.38,0.03149073549912044
812.56,0.03308983965823663
812.74,0.0344381259718628
812.92,0.030681034068404025
813.1,0.03441993547049199
813.27,0.03454008480204683
813.45,0.03450818794019678
813.63,0.03515570603517961
813.81,0.03155284290603519
813.99,0.023372543041057105
814.17,0.03418653443966542
814.35,0.03579527769131576
814.53,0.03437254593346342
814.7,0.03098930225104651
814.88,0.03620785953358211
815.06,0.029817772270888096
815.24,0.032266670944461014
815.42,0.031254415439679564
815.6,0.030775260457797365
815.78,0.02326536570641054
815.95,0.03446748003717627
816.13,0.030497828049121024
816.31,0.04337976986720376
816.49,0.036663666570245106
816.67,0.04155589350354489
816.85,0.027907517938330937
817.03,0.03775890943749963
817.2,0.043608912150238495
817.38,0.03313346716832632
817.56,0.029925982700291034
817.74,0.037745219111774836
817.92,0.03614662524947959
818.1,0.04419276829414936
818.27,0.02674792867334107
818.45,0.033774596186562124
818.63,0.04096593359206555
818.81,0.03263491376187155
818.99,0.026186734326775613
819.17,0.03649122617052821
819.34,0.033548369597157374
819.52,0.04185466737636082
819.7,0.037759835704322314
819.88,0.02275218664286145
820.06,0.02995590591917401
820.24,0.0357299379934471
820.41,0.03355000341631176
820.59,0.026093045996874106
820.77,0.03662342742390895
820.95,0.03271208834816175
821.13,0.035472131028856095
821.3,0.030467300958838858
821.48,0.03805958640028042
821.66,0.03184145350136196
821.84,0.036267581240729554
822.02,0.029767801234938614
822.19,0.03604400058379885
822.37,0.032991306224518055
822.55,0.024730458409390147
822.73,0.029162082987106736
822.91,0.034373836039256346
823.08,0.03624676015888095
823.26,0.029338614896241726
823.44,0.03893015843571086
823.62,0.03451211946584027
823.8,0.041840904838653006
823.97,0.04157513643611538
824.15,0.04330440475242621
824.33,0.02954859465628985
824.51,0.04043326254701234
824.69,0.03729260723873108
824.86,0.026438980764011705
825.04,0.020642952372351912
825.22,0.036049226309085816
825.4,0.031974345817380505
825.57,0.029690259000539416
825.75,0.042171881233826265
825.93,0.02824403870606661
826.11,0.03429458876325209
826.28,0.039419771966748944
826.46,0.03913914671754262
826.64,0.03124656543891297
826.82,0.03332092648087155
826.99,0.033793906108802195
827.17,0.04114364025337512
827.35,0.041511242054612284
827.53,0.03106407496770173
827.7,0.03738725975087436
827.88,0.034494955036919704
828.06,0.0395944358994038
828.24,0.03067918336717487
828.41,0.03957224054223146
828.59,0.04152301004347175
828.77,0.03293089139402073
828.95,0.03849215134088769
829.12,0.03610193121164669
829.3,0.03416842914210112
829.48,0.05098043409675471
829.66,0.03563740528277635
829.83,0.0359136254306772
830.01,0.03549910699112123
830.19,0.048021592546591836
830.36,0.04066628997915451
830.54,0.03385327633093594
830.72,0.03803106824261398
830.9,0.035356581031497976
831.07,0.027879113826321987
831.25,0.04582687430502683
831.43,0.0393664335433097
831.6,0.048828417241069746
831.78,0.03707472693481446
831.96,0.05356577566242177
832.14,0.03268934254519996
832.31,0.0366014258607337
832.49,0.029389111382300496
832.67,0.04814480551148882
832.84,0.03647640822927965
833.02,0.044992326144918195
833.2,0.04450920366901876
833.37,0.03935884763645588
833.55,0.03992756468297531
833.73,0.040105399439922904
833.91,0.03832649849551018
834.08,0.04073251164089827
834.26,0.033656453786194716
834.44,0.04822793322023602
834.61,0.036759438487344406
834.79,0.04097876317979628
834.97,0.041252958469676054
835.14,0.05038319401621167
835.32,0.032142505518803086
835.5,0.04073841048476149
835.67,0.0500653325898457
835.85,0.0676009765992523
836.03,0.034965101677957605
836.2,0.04326233428842453
836.38,0.039381538759369006
836.56,0.04463817678786151
836.73,0.03375247878140314
836.91,0.05659470751252609
837.09,0.04936322796523131
837.26,0.04718416321882078
837.44,0.044771936548238564
837.62,0.043919320824095616
837.79,0.038301489944741106
837.97,0.04062259977537745
838.14,0.03781780080107323
838.32,0.037294927370432454
838.5,0.04850644779833982
838.67,0.05092374800913772
838.85,0.03618880234207127
839.03,0.06063261140431128
839.2,0.044310578416077946
839.38,0.05382474361608729
839.56,0.04077451300152753
839.73,0.0385280737264805
839.91,0.056189811514638074
840.08,0.04679748380433763
840.26,0.04138054607728512
840.44,0.04371481005548885
840.61,0.05304873950432383
840.79,0.057839021741966194
840.97,0.048731521288169655
841.14,0.05604697997676956
841.32,0.05469579489931121
841.49,0.06824922011331919
841.67,0.04934464638648747
841.85,0.046209510462783085
842.02,0.03597932261334757
842.2,0.0496762879121248
842.37,0.050776318167574476
842.55,0.054696186042566965
842.73,0.05021674274078144
842.9,0.058148731582999644
843.08,0.046745802035384545
843.25,0.04092983325078423
843.43,0.044830726855552644
843.61,0.04752234222218148
843.78,0.03893597120646692
843.96,0.05116794598210021
844.13,0.03680518862407081
844.31,0.05883561840902834
844.49,0.04431139363500135
844.66,0.05218171366621018
844.84,0.040701531637447545
845.01,0.05712723627034809
845.19,0.04976846250530623
845.37,0.05157590314200286
845.54,0.039044521472636505
845.72,0.04664958972151766
845.89,0.044800198733631356
846.07,0.04846120988466953
846.24,0.05751418869112897
846.42,0.0434328398680731
846.59,0.04964854985660387
846.77,0.055781224685202524
846.95,0.050038948351473385
847.12,0.051618833146641084
847.3,0.05111945165408015
847.47,0.05876383339540033
847.65,0.04645754756578358
847.82,0.057218551910461546
848.0,0.04618709432218738
848.17,0.06169127726841132
848.35,0.05551027266523302
848.53,0.050565657145186606
848.7,0.05325037664450147
848.88,0.04292777541262522
849.05,0.04171626063724671
849.23,0.06153677626595121
849.4,0.06521971137891058
849.58,0.044906857919794624
849.75,0.06618515361291548
849.93,0.08059718490524194
850.1,0.06893280845637324
850.28,0.05821858245805073
850.45,0.06980589981716658
850.63,0.04811923476462014
850.8,0.05008149421383668
850.98,0.057161686700194364
851.16,0.05472749644880379
851.33,0.055365754235919384
851.51,0.06160994420307779
851.68,0.08783967726580201
851.86,0.05686750783285182
852.03,0.05321030956816204
852.21,0.06955505307312208
852.38,0.06228021071064607
852.56,0.04437764892983637
852.73,0.06069644309718609
852.91,0.06165484403058449
853.08,0.07609225663974546
853.26,0.05707314323447228
853.43,0.05849239044763508
853.61,0.054515699423678204
853.78,0.056146447306071226
853.96,0.058376599549378294
854.13,0.058948987265829006
854.31,0.06547614195654054
854.48,0.062186372530402996
854.66,0.05782712525506071
854.83,0.08251293331496047
855.0,0.0685519315487722
855.18,0.05194435009396172
855.35,0.08114606567400685
855.53,0.07428389549778325
855.7,0.07269287957235247
855.88,0.06600395732815506
856.05,0.0654733661837466
856.23,0.06581675600323321
856.4,0.057683927694864766
856.58,0.06717476477319269
856.75,0.060227664711969664
856.93,0.055335227303164355
857.1,0.06618692364789212
857.28,0.07526072406114558
857.45,0.06433160448689207
857.62,0.07839303676037031
857.8,0.05851173388015495
857.97,0.066720293643935
858.15,0.05474460861815694
858.32,0.06845000941370676
858.5,0.07110073394666099
858.67,0.0631162069836939
858.85,0.07222981068556955
859.02,0.06250219791406389
859.19,0.06682484956843177
859.37,0.05610693688838145
859.54,0.07004630739578006
859.72,0.06413258906772117
859.89,0.05946229667819768
860.07,0.08111033849105379
860.24,0.06581999329800121
860.41,0.08745475168910591
860.59,0.06352286349459278
860.76,0.060126505222976245
860.94,0.06632439619836239
861.11,0.07395105533217944
861.29,0.054913431413515575
861.46,0.05818384128446859
861.63,0.06256885409541767
861.81,0.08298340641057106
861.98,0.06442012654849322
862.16,0.06850077007025575
862.33,0.052729713747479104
862.5,0.0635881495636819
862.68,0.05613781699059104
862.85,0.06208092695874009
863.03,0.06368069440705589
863.2,0.05708392569475663
863.37,0.07314096636408816
863.55,0.07262320579845456
863.72,0.08715536118710142
863.9,0.07800712651099101
864.07,0.04913472563033767
864.24,0.06264550830902622
864.42,0.060141211103700486
864.59,0.059181591734895074
864.77,0.042803643915595636
864.94,0.06264822258707785
865.11,0.0388553649073309
865.29,0.06669006297977419
865.46,0.04872952137869499
865.63,0.052551958731249605
865.81,0.056032364755732936
865.98,0.049998599479006214
866.16,0.05049499335177614
866.33,0.06588103181209434
866.5,0.055266462184296525
866.68,0.05625057561368453
866.85,0.0625745738267916
867.02,0.05005856884913831
867.2,0.057049814605835907
867.37,0.05764593394843037
867.54,0.05597938079097954
867.72,0.05018798059994777
867.89,0.04670735651964341
868.06,0.04531523690013631
868.24,0.053312899792557676
868.41,0.057820130003126136
868.59,0.05785480534216938
868.76,0.030547762947760307
868.93,0.041172132444192946
869.11,0.045451763558815916
869.28,0.05380133500576156
869.45,0.047571756692718806
869.63,0.051388749973832304
869.8,0.07079914919477365
869.97,0.06192920692037608
870.15,0.04086836710095345
870.32,0.06414589605424043
870.49,0.05251367985139412
870.66,0.04820990760591085
870.84,0.04486439398339046
871.01,0.05198590196671856
871.18,0.03489215472258803
871.36,0.036191041956288354
871.53,0.03661230853351267
871.7,0.07286077852554666
871.88,0.05748409475341056
872.05,0.057345101134062694
872.22,0.04536240836737141
872.4,0.04993229237319399
872.57,0.050930861577014416
872.74,0.036096044587202815
872.92,0.037798297101192146
873.09,0.0409789454062383
873.26,0.06271483741275377
873.43,0.038239609295889196
873.61,0.040256372790604976
873.78,0.06978129155826297
873.95,0.08387978352609993
874.13,0.04773794879730587
874.3,0.04329994107248088
874.47,0.039372863067302845
874.64,0.06869936160843339
874.82,0.03717484435088652
874.99,0.03511208507156614
875.16,0.049456588105995875
875.34,0.04098441258155824
875.51,0.032454017879921505
875.68,0.052891317147982335
875.85,0.04843389301997472
876.03,0.07035999079376687
876.2,0.040575337547259324
876.37,0.052446740987420304
876.54,0.04787758741783003
876.72,0.04639625560016994
876.89,0.05382307603942095
877.06,0.05695821193638115
877.23,0.02363078948763229
877.41,0.047042066705656214
877.58,0.05858373190322609
877.75,0.05729288315642872
877.92,0.024181266911547282
878.1,0.0444317755190011
878.27,0.036272229308921766
878.44,0.02572289599411984
878.61,0.05365627601358216
878.79,0.01924704952317466
878.96,0.027298872299824934
879.13,0.05874872758593692
879.3,0.029255311258592535
879.48,0.03423797524148113
879.65,0.0356490973105304
879.82,0.006076777464722832
879.99,0.034348735523173135
880.16,0.04189415457785618
880.34,0.04601621503874723
880.51,0.05094020464818202
880.68,0.04537183630431202
880.85,0.04316944903980755
881.03,0.029627912009769854
881.2,0.06116877476311617
881.37,0.00953254195661076
881.54,0.06524143712046492
881.71,0.044177237907225
881.89,0.055704704444636925
882.06,0.04191825986970625
882.23,0.006764524838540565
882.4,0.03510133993405372
882.57,0.02807188470345741
882.75,0.05242197581987618
882.92,0.008385537257200036
883.09,0.014994678673761804
883.26,0.05676770252115677
883.43,0.03971892737532993
883.61,0.017981326719221508
883.78,0.03862121964705775
883.95,0.04959557463778606
884.12,0.045366830391455115
884.29,0.04412607449856737
884.47,0.017254514447826882
884.64,0.047379310568831094
884.81,0.03664307605123716
884.98,0.030949712122774434
885.15,0.01769353220170565
885.32,0.0551951845681836
885.5,0.03302143348000121
885.67,0.03860022300368817
885.84,0.035334502443938695
886.01,0.02068275951118899
886.18,0.02314126615347463
886.35,0.02922979776195886
886.53,0.0367697076317333
886.7,0.0646277327158587
886.87,0.03750337506451076
887.04,0.045228734372647836
887.21,0.02707579437862493
887.38,0.029570183369346324
887.55,0.034725621458680384
887.73,0.02637732316969979
887.9,0.0061369365804403
888.07,0.030390358038615013
888.24,0.04401038051197714
888.41,0.039810760115953005
888.58,0.02610343914633355
888.75,0.04242705262809264
888.93,0.04065534199847515
889.1,0.04629210645395523
889.27,0.03098333973409415
889.44,0.04043340680279314
889.61,0.024160492318629722
889.78,0.027192609699769093
889.95,0.011511845757872242
890.12,0.04592978842272892
890.3,0.05993835533910398
890.47,0.07254072107498458
890.64,0.04994606936480465
890.81,0.05474059660141131
890.98,0.0299863990937781
891.15,0.03804001897950449
891.32,-0.0026974449095799164
891.49,0.022661609661461638
891.66,0.046398078474789405
891.84,0.026968765591496177
892.01,0.015403583065630869
892.18,-0.01281728273605991
892.35,-0.0027177379760390187
892.52,0.028075657592412224
892.69,0.02113058176438215
892.86,-0.008916919582247353
893.03,0.015824689347541374
893.2,0.03883124298568592
893.37,0.0894650334129165
893.55,0.04237513950623486
893.72,0.04425642054416796
893.89,0.05401046257838277
894.06,0.010267228706126454
894.23,0.01214095350903173
894.4,-0.009775424969181186
894.57,0.029094300705478287
894.74,0.020836799370229593
894.91,0.053649991041745504
895.08,0.04010156901986691
895.25,0.04710116803052653
895.42,0.006109881457855519
895.59,0.04832550887607009
895.76,0.02490391478090284
895.94,0.027794709795110277
896.11,0.030856585076760215
896.28,0.024414938115360735
896.45,0.07083375094234386
896.62,0.0029685386752626567
896.79,0.005251173381662763
896.96,0.006440739689946818
897.13,0.015200073654813257
897.3,0.008249152845476313
897.47,0.0005633463634057552
897.64,0.02240372071918784
897.81,0.04924845944284122
897.98,0.014171254882617263
898.15,-0.0006138068971852114
898.32,0.03340083184996965
898.49,0.07707524329252302
898.66,-0.00549961777874845
898.83,0.028142808874873346
899.0,0.04371223774208854
899.17,0.031820285713001835
899.34,0.0030267117222298576
899.51,0.030647595449938104
899.68,0.08024859644664191
899.85,-0.01966984549352307
900.02,0.0473977738613362
900.19,0.04812083526431594
900.36,-0.004702081665715972
900.53,0.021355193318868194
900.7,0.09050815234437205
900.87,0.0612153952039771
901.04,0.04849298496673212
901.21,0.02199268785314351
901.38,0.055709327140657315
901.55,0.07540089339969668
901.72,0.05606975120739687
901.89,0.013130534017149581
902.06,0.036259454034318774
902.23,0.06477085286552997
902.4,0.04667916900070635
902.57,0.04532104288102667
902.74,-0.008889084791583967
